"","DASanthesis_BLUP_GBLUPKCV","DASmaturity_BLUP_GBLUPKCV","DATanthesis_BLUP_GBLUPKCV","DATmaturity_BLUP_GBLUPKCV","fruitno_BLUP_GBLUPKCV","fruitlength_BLUP_GBLUPKCV","fruitwidth_BLUP_GBLUPKCV","fruitshapeindex_BLUP_GBLUPKCV","fruitweight_BLUP_GBLUPKCV","yield_BLUP_GBLUPKCV","pollenconcentration_BLUP_GBLUPKCV","pollenactivity_BLUP_GBLUPKCV","leaftemp_BLUP_GBLUPKCV","leafminushobotemp_BLUP_GBLUPKCV","growthrateplot_BLUP_GBLUPKCV","growthrateplant_BLUP_GBLUPKCV","height_BLUP_GBLUPKCV","heightmax_BLUP_GBLUPKCV","leafangledaily_BLUP_GBLUPKCV","leafanglemean_BLUP_GBLUPKCV","leafanglenoon_BLUP_GBLUPKCV","leafanglemidnight_BLUP_GBLUPKCV","leafanglemidnightminusnoon_BLUP_GBLUPKCV","leafanglebright_BLUP_GBLUPKCV","leafanglelow_BLUP_GBLUPKCV","leafanglelowminusbright_BLUP_GBLUPKCV","leafanglecold_BLUP_GBLUPKCV","leafangleHot_BLUP_GBLUPKCV","leafanglecoldminushot_BLUP_GBLUPKCV","leafareadaily_BLUP_GBLUPKCV","leafareadailyplant_BLUP_GBLUPKCV","leafareaindex_BLUP_GBLUPKCV","leafareaprojecteddaily_BLUP_GBLUPKCV","leafareaprojectedplant_BLUP_GBLUPKCV","leafinclinationmean_BLUP_GBLUPKCV","leafinclinationhot_BLUP_GBLUPKCV","leafinclinationcold_BLUP_GBLUPKCV","leafinclinationbright_BLUP_GBLUPKCV","leafinclinationdark_BLUP_GBLUPKCV","leafinclinationnoon_BLUP_GBLUPKCV","leafinclinationmidnight_BLUP_GBLUPKCV","lightpendaily_BLUP_GBLUPKCV","lightpenmeanplot_BLUP_GBLUPKCV","lightpenmeanplant_BLUP_GBLUPKCV","huedaily_BLUP_GBLUPKCV","huemean_BLUP_GBLUPKCV","huebin0_BLUP_GBLUPKCV","huebin1_BLUP_GBLUPKCV","huebin5_BLUP_GBLUPKCV","ndvimean_BLUP_GBLUPKCV","ndvibin0_BLUP_GBLUPKCV","ndvibin1_BLUP_GBLUPKCV","ndvibin2_BLUP_GBLUPKCV","ndvibin3_BLUP_GBLUPKCV","ndvibin4_BLUP_GBLUPKCV","ndvibin5_BLUP_GBLUPKCV","green_BLUP_GBLUPKCV","greenb0_BLUP_GBLUPKCV","greenb1_BLUP_GBLUPKCV","greenb2_BLUP_GBLUPKCV","greenb3_BLUP_GBLUPKCV","npcimean_BLUP_GBLUPKCV","psrimean_BLUP_GBLUPKCV","biomassfinalplot_BLUP_GBLUPKCV","biomassfinalplant_BLUP_GBLUPKCV","heightfinal_BLUP_GBLUPKCV","heighmaxfinal_BLUP_GBLUPKCV","leafareafinalplot_BLUP_GBLUPKCV","leafareafinalplant_BLUP_GBLUPKCV","leafareaindexfinal_BLUP_GBLUPKCV","leafareafinalprojectedplot_BLUP_GBLUPKCV","leafareafinalprojectedplant_BLUP_GBLUPKCV","lightpenetrationfinal_BLUP_GBLUPKCV","biomassAUC_BLUP_GBLUPKCV","biomassAUCperplant_BLUP_GBLUPKCV"
"GPC029030",2.34780059215839,-0.137132071824572,2.34780059215863,-0.137132064723946,-18.7981215440911,-1.07509345026466,0.474277306940304,-1.32964448771709,1.21808752066486,-0.445353467477699,973.784916631357,0.0905207967384185,-2.9167706990113e-11,-2.92453116503901e-11,246493.977187891,50.3220108345069,0.0949821114282091,-0.258161443028863,-0.0110569778396088,0.322679794570525,0.301500375446389,0.290155682305426,-0.00422731069024985,0.142883750829925,0.154731480322801,0.016855025902684,0.154731480322801,-0.0735336504096168,0.169582162952113,-48.2669024611335,-39.6811376521433,0.0065070231723635,-39.8882853938893,-14.5150054948465,-0.0116744056366395,0.00639811938352624,-0.00762815277698724,-0.00486077691018708,-0.00762815277698724,-0.0109439101309098,-0.0105727231113745,0.0395539741400107,-9.43961206222303,-2.19371730220219,-0.00313286843832455,0.0874129677147518,-0.00540865025301263,-0.00956530664941761,-0.00207495452101048,0.00501102412681614,-0.00243349197653121,-0.0010004732116271,-0.000655752513233226,-0.00195755420222954,0.00545243036259992,0.00357673102753703,0.00951250593702094,-0.00584098299925905,0.00725396133119947,-0.00383234890084869,-0.00181653804538038,-0.00243526666361952,-0.00214378046304419,-14756081.2802365,-3870.79591132995,-1.62803321119227,-37.9439398274574,-32750.1141190068,-8241.41887673679,-0.0290917909762223,-18087.0371296494,-45.7283126057073,-1.12154615129536,-8.37379990496245e-07,-2.07908876860955e-09
"GPC000390",10.6324463337319,-0.0613957163871501,10.6324463337297,-0.0613956967372891,-0.329393020465419,0.11835279448725,-0.084332867591557,0.131183874745206,-1.11771798473161,-0.162111356970309,-6920.9756560418,-2.76274314355555,1.51923345196365e-10,1.52145191593736e-10,-1549631.65208663,-372.588444957983,-1.54614055943063,0.142503729586302,0.0370680169630758,0.9356684152484,0.956656011306137,0.935878647910399,-0.0116483236543426,1.30257490263272,2.12511556823733,0.708809062530294,2.12511556823733,1.55848112295108,0.557223715022294,-2637.1585884261,-592.430691536188,-0.0417012520730994,-1242.69957897288,-286.367200932669,-0.0355583523220927,-0.0750553734364869,-0.0802423638365024,-0.0629212768527476,-0.0802423638365024,-0.0395322720087094,-0.0385283440477662,-0.0926663248250219,-22.4325593835957,-4.96970816176071,-0.327998192844365,0.413162788087824,-0.0113321390138275,0.00691246406492108,-0.00658424178517788,-0.0102802715232702,0.0108696011592511,0.000159265008432933,-0.00411714044799539,0.00445381883173415,-0.00464600556780716,-0.00930941554081986,0.0264212587208814,-0.0382174433752493,-0.00859982269669914,0.0213869310659128,0.0219728980839234,-0.00490925436841257,-0.00571399598086605,-90698698.9488972,-22123.205770967,-12.4630361433339,-46.9305391880251,-149861.880726986,-34359.934733929,-0.130860953813129,-71059.4708953738,-165.565154232253,-24.1307156155718,8.29375820650077e-06,2.05711894279478e-08
"GPC005130",-0.388611742314628,-8.01511861094865,-0.388611742314954,-8.0151186075793,-27.8206951663358,1.8972299298562,0.467429470294139,-0.204969305933748,2.95453436394117,-0.208411440465748,1929.28999613366,-1.78310339397404,2.87743630792369e-11,2.88498126780322e-11,-310024.812197336,-84.7027349159626,-0.297738635408751,-0.434133455404442,-0.0190706043866323,-0.250744368467036,-0.279855861401601,-0.264668236575895,0.00832339695789413,-0.193292164955309,0.226956325468655,0.347211129016121,0.226956325468655,-0.290544281206167,0.404467802660325,-723.837723602459,-216.419714758007,-0.00672656614393553,-367.165136567357,-94.83766409084,0.00975802381641059,0.0159811987685451,-0.0103235874943667,0.00832316126810635,-0.0103235874943667,0.011778272743635,0.0110067546248753,0.150449082001841,2.56469488119717,0.294853937217598,0.0132283739370768,-0.221826286444528,0.00317248740011312,0.0326614593003669,-0.0067320745621031,-0.00358831815269303,-0.00241196128594823,0.00142574286354475,0.00620441447019581,0.0108420556724503,-0.00657822301004562,-0.0110412674824193,0.0155347839905741,-0.0281422396544306,0.00831470184743099,0.010646316688981,0.0068796223563097,0.00761916937365313,0.0039120573888798,-18297800.819467,-4875.79383027466,-0.480934071873331,-2.16246725315439,-39897.4072037523,-10576.5453120803,-0.0355248132398189,-21844.7315378009,-57.8281493543406,10.0763750555987,-1.1733740782419e-06,-2.92345825873371e-09
"GPC005480",-5.02835499687786,-7.7396996663135,-5.02835499687647,-7.73969966232332,18.9257448597291,-0.417956222299799,-0.574378162661366,0.625911064116772,-3.56958281000872,-0.11247103394282,-4250.14682401675,-0.488422795285357,-6.19502648321807e-11,-6.20273647637726e-11,1282982.19663389,308.971121286402,1.01393778327516,0.505211748830494,0.0161791498199318,-0.484358319065761,-0.460403575036018,-0.503368207349849,-0.0194385577155718,-0.466092514633104,-0.754909608554621,-0.279949448085315,-0.754909608554621,-0.133601654344675,-0.51730678087826,1348.82741400152,267.034466226704,0.0152489412673284,547.248028454544,128.21528408754,0.0122750586231566,0.00203595369932885,0.0235879766129131,0.0244497710231394,0.0235879766129131,0.0122683140794717,0.0127096910404208,0.212233517834319,19.8472055502115,4.29538070219612,0.0401146753065554,0.0117993354660831,0.00468272568308423,-0.0295059154209862,0.0055974979701028,0.00489572324734582,0.00299892243684238,0.000138154245230205,-0.00459407640977537,-0.0204759143083715,0.000299690400625334,0.0233616262842763,-0.0126714380593027,0.0350012860213106,-0.0194558395230467,-0.0246254306880757,-0.00227617597164087,-0.00213162919848038,-0.00016061930456731,118868713.731119,29066.9083897176,6.4127681842953,51.8325507430843,144141.680993269,33320.3999093496,0.12733041042663,66711.9832200118,156.926476886179,38.7472631945954,-7.33837811241072e-07,-1.79524354905927e-09
"GPC106680",-3.34070375538962,0.338061296520437,-3.34070375538921,0.338061264481523,103.991395702243,2.83571328387341,-0.756493173341657,5.63922316921352,-3.21492131496502,1.60967998875933,5589.66532223197,1.79324910085551,-1.50505343716177e-10,-1.50772205113178e-10,717536.515320272,171.709450520909,0.461449355851208,-0.531336636883287,0.00280071894003092,-0.244564295019872,-0.234517750361207,-0.281787023327423,-0.021645111620239,0.0256378520257428,-0.540344746580934,-0.459435579455241,-0.540344746580934,0.391405651785914,-0.740091218796204,1303.90513939166,281.546933012269,0.0232183072088613,528.493086144499,124.308450126182,0.0137096672045407,-0.0212096650160719,0.0276832376763616,0.00810897293197665,0.0276832376763616,0.0134120721407791,0.0155894965829211,-0.0925099837713319,12.7880103713809,2.8272620936985,0.0342457159448589,0.083712426671936,-0.00095537839263507,-0.0163355897426218,0.00244502692092469,0.00286486574347634,0.00132392589137833,-0.000796019286664945,-0.00517322240922994,-0.00869971323531892,0.00722071907121669,0.00666518713016937,0.00307109976947079,-0.0047360385925021,-0.00360969293218143,-0.00355630983807905,0.00688574316332909,-0.00485777072016263,0.000288974068081875,52330310.3972926,12714.7247774954,4.86489274486536,12.8368402299289,89787.6509962037,20807.3352601082,0.0785547602268957,40533.4572058385,95.4473299919803,5.52608920210791,-8.94361084155503e-07,-2.17029933849012e-09
"GPC107210",-1.97134889421676,22.7540709795443,-1.97134889421598,22.7540709703085,49.8501722124613,-1.41474905703234,-1.25973263702254,2.02261250545426,-7.59839835593302,-0.394353368344813,-2779.57494569433,1.83669590700579,-1.16243293920366e-10,-1.16437771800826e-10,1497098.27167971,364.634631386539,1.67165722585013,0.155421833791756,0.022461119008841,-0.0958580100559959,-0.0521822275103057,-0.116133110106765,-0.0302983162737275,0.223117561531074,-0.655238360183075,-0.714449262730743,-0.655238360183075,0.46458276934947,-0.902985064268921,2620.82251388556,610.872620400316,0.0371892729156675,1277.55198708625,301.233309531653,-0.00593979869367736,-0.0272069543409365,0.0232932075834899,-0.0115883344181394,0.0232932075834899,-0.00548838426984379,-0.00195316018340285,0.0850325801154984,0.904040134789591,0.232669826591566,0.0268703774640797,0.141283097437702,-0.00333190520611011,-0.00953058096701796,-0.00683904264581439,0.00985219659942385,-0.00267093092537004,-0.00229551485892444,-0.00801722057939749,-0.0137248527851886,0.0128503500659611,0.0168127803134675,0.050195019859921,-0.0589934662966077,-0.0133213843838608,0.0223332662635596,0.0343701342402727,-0.00529511027879936,-0.00234356344404477,111277375.426515,27327.1727115376,7.61152918334523,44.2581554167491,192056.451376549,44844.9806346957,0.166005502818102,101434.689607082,240.430541031501,-0.117666076043393,-5.67414898147916e-07,-1.35809532397569e-09
"GPC050600",1.74612897562325,15.4541992405664,1.74612897562229,15.4541992343173,88.2939603567846,-0.60329009006257,-1.29037890423406,1.84654391578726,-8.63233625622303,-0.0351691992801537,-3018.83972771928,1.27647666799017,-1.46899716409562e-10,-1.47158750982735e-10,2083071.65769985,512.13462001035,2.3920981201722,1.47053645928216,0.0326433772620344,0.611611022901614,0.628556490174072,0.634174544947273,-0.00207799683803452,0.832766605632006,0.181670802003602,-0.487005234961453,0.181670802003602,0.786208004255319,-0.478774996265418,2321.16793513594,675.091720121797,0.0261291871686063,1140.68927533925,274.054970999658,-0.0252016450277942,-0.0333187818212102,-0.000389104815940036,-0.0384033279402932,-0.000389104815940036,-0.0243189794625772,-0.0242649835536666,0.262946152849059,23.68481443516,5.55906659677884,0.0153481811904824,0.25630707233966,-0.000436271534595467,-0.0430146887486487,0.0107708546029629,0.00920170296984285,0.00118392547011976,-0.00238024096940655,-0.010910555962184,-0.0227381998149159,0.0132638415936499,0.0243940392880983,-0.0305209543939237,0.0401473865565557,-0.012497130600592,-0.0146478734769082,-0.0101147240022909,-0.00908209852621565,-0.00387006207545619,149554761.538935,37115.1329984523,15.4087913249674,95.5384885763962,161449.046667999,38645.622873133,0.140766748623607,78932.7774341035,192.014042369693,23.0168350276135,-2.55755565971133e-07,-6.00108423386616e-10
"GPC000130",10.2644623554067,0.0223287689957209,10.2644623554048,0.0223287889416484,0.397851523756546,-0.214532482077724,-0.0974372689268558,0.0343182983294894,-1.26184562710276,-0.187113068375703,-6747.55467703169,-2.52204269083054,1.47052888029144e-10,1.47270319066877e-10,-1484672.18844598,-355.84815749719,-1.59222081294188,0.155801958338415,0.0394262654912759,0.965139900311452,0.983329938651749,0.961573685351401,-0.012415640637552,1.36899804354004,2.06611414356288,0.612329090019428,2.06611414356288,1.64966891223491,0.427926801601342,-2557.72273792626,-578.605732774085,-0.0404422641836606,-1197.02803445761,-274.366442510559,-0.0372131071987787,-0.0787017485430169,-0.0779110686686205,-0.0654131183555649,-0.0779110686686205,-0.0409882391958995,-0.0400749452986541,-0.135645474775014,-24.3408332770359,-5.33796981372909,-0.331758138434951,0.419723446972314,-0.0108648919325897,0.00243808178892219,-0.00558308461696869,-0.0100277554778787,0.0114123574562818,7.77676825944977e-05,-0.00472371082685163,0.00262362547232385,-0.00399615907745488,-0.00758631023077113,0.0212883158620158,-0.029053956814124,-0.0101542757975118,0.0169531522614431,0.019296593657763,-0.00538484553457415,-0.00592221756922191,-89576047.5747433,-21766.8589825486,-12.6859856970948,-46.0211771845413,-146258.283985308,-33378.9708973273,-0.127984882492172,-68708.2877304279,-159.320111067382,-27.0587171641161,8.28333734235693e-06,2.05443914961933e-08
"GPC000870",3.48728807242566,1.38423808360046,3.487288072426,1.38423808276564,-6.87390412099349,-1.30427202529044,-0.269229823158043,-0.724919986946067,-2.8287563276422,-0.518069733103219,-5308.26337353426,-1.11399350336791,9.04878849493977e-11,9.06093235452085e-11,-1536817.50762044,-363.747075825047,-1.38968108458686,-0.30864653168965,0.0283982589082283,0.880487366852765,0.896873803423662,0.887526150580406,-0.00725117585577569,1.14792067151136,1.1250397425154,0.0242994077969587,1.1250397425154,1.14597734208816,0.0396461994813976,-1379.74460457088,-293.059027703771,-0.0268413270706512,-522.8346085178,-111.617796674405,-0.0370067150589548,-0.0548716648773914,-0.0452128565939734,-0.055683670323919,-0.0452128565939734,-0.0383527377876023,-0.0381147298777975,-0.26831867239548,-25.8301988095828,-5.65168831834276,-0.146653015232643,0.202963444202099,-0.00373769408320939,-0.000678797678323649,-0.00252552500529797,-0.0069739299379063,0.00607841682461105,0.000441154272468415,-0.00209222814716405,0.00511996912416216,-0.00429184383080741,-0.00735406445798706,0.0128227387478285,-0.0189537077280919,-0.00396575420403306,0.0102251948907325,0.00876243250897255,-0.00348445953231225,-0.00311959230738595,-101590218.359472,-24557.3878116804,-11.8374929179765,-69.3109202237382,-92268.2110236895,-20299.6550872384,-0.08031178692489,-35803.7277120078,-79.1427442109323,-36.138730133927,6.93305607846747e-06,1.70825858451149e-08
"GPC014360",-5.93801482867035,-6.50335872531235,-5.93801482866947,-6.50335872294654,-22.8328490658171,-2.69042616927309,-1.0393739756902,-1.43328131250072,-8.71073339266738,-0.979491390761,-4410.50063415582,-0.55547514686166,1.84777102366701e-11,1.84202944164853e-11,-1488400.79340433,-365.571778076485,-2.97463391107773,-1.12650829901682,-0.00695570478572537,-1.23456873833076,-1.19569192424469,-1.27194958808561,-0.0381903282034141,-1.32603516918785,-0.024616061523787,0.966952137529196,-0.024616061523787,-1.58439622707887,1.28507787707356,-63.207415674111,5.89071927930003,-0.0145410704200213,-86.8592017559321,-19.7936039801707,0.0384066625682232,0.0583820815938229,-0.0142316497729336,0.0483745227496045,-0.0142316497729336,0.0362921201485302,0.0409482377958566,-0.78114128516634,-42.3049068161253,-9.85011385560378,-0.0490493261352545,-0.216262678719797,0.0132544312916816,-0.00872345817705615,-0.000408306016756328,-0.0196877078530796,0.011607291367988,0.00468742170842102,0.00530514610136649,0.000867619518773625,-0.0217486556910005,-0.00982557000468202,-0.0097728337847562,0.0243903780609634,-0.00862154428332434,-0.0135544889281229,-0.00533774202404662,0.00382291837433671,0.0060925113311694,-91531902.163975,-22713.6867884468,-20.9465045933769,-55.2854644794746,-23290.818364538,-5308.51222746024,-0.0213786927153017,-13847.7992163859,-32.61470650349,-64.1165385831828,-6.57802843715256e-07,-1.57230634300218e-09
