"","DASanthesis_BLUP_LassoBLUP","DASmaturity_BLUP_LassoBLUP","DATanthesis_BLUP_LassoBLUP","DATmaturity_BLUP_LassoBLUP","fruitno_BLUP_LassoBLUP","fruitlength_BLUP_LassoBLUP","fruitwidth_BLUP_LassoBLUP","fruitshapeindex_BLUP_LassoBLUP","fruitweight_BLUP_LassoBLUP","yield_BLUP_LassoBLUP","pollenconcentration_BLUP_LassoBLUP","pollenactivity_BLUP_LassoBLUP","leaftemp_BLUP_LassoBLUP","leafminushobotemp_BLUP_LassoBLUP","growthrateplot_BLUP_LassoBLUP","growthrateplant_BLUP_LassoBLUP","height_BLUP_LassoBLUP","heightmax_BLUP_LassoBLUP","leafangledaily_BLUP_LassoBLUP","leafanglemean_BLUP_LassoBLUP","leafanglenoon_BLUP_LassoBLUP","leafanglemidnight_BLUP_LassoBLUP","leafanglemidnightminusnoon_BLUP_LassoBLUP","leafanglebright_BLUP_LassoBLUP","leafanglelow_BLUP_LassoBLUP","leafanglelowminusbright_BLUP_LassoBLUP","leafanglecold_BLUP_LassoBLUP","leafangleHot_BLUP_LassoBLUP","leafanglecoldminushot_BLUP_LassoBLUP","leafareadaily_BLUP_LassoBLUP","leafareadailyplant_BLUP_LassoBLUP","leafareaindex_BLUP_LassoBLUP","leafareaprojecteddaily_BLUP_LassoBLUP","leafareaprojectedplant_BLUP_LassoBLUP","leafinclinationmean_BLUP_LassoBLUP","leafinclinationhot_BLUP_LassoBLUP","leafinclinationcold_BLUP_LassoBLUP","leafinclinationbright_BLUP_LassoBLUP","leafinclinationdark_BLUP_LassoBLUP","leafinclinationnoon_BLUP_LassoBLUP","leafinclinationmidnight_BLUP_LassoBLUP","lightpendaily_BLUP_LassoBLUP","lightpenmeanplot_BLUP_LassoBLUP","lightpenmeanplant_BLUP_LassoBLUP","huedaily_BLUP_LassoBLUP","huemean_BLUP_LassoBLUP","huebin0_BLUP_LassoBLUP","huebin1_BLUP_LassoBLUP","huebin5_BLUP_LassoBLUP","ndvimean_BLUP_LassoBLUP","ndvibin0_BLUP_LassoBLUP","ndvibin1_BLUP_LassoBLUP","ndvibin2_BLUP_LassoBLUP","ndvibin3_BLUP_LassoBLUP","ndvibin4_BLUP_LassoBLUP","ndvibin5_BLUP_LassoBLUP","green_BLUP_LassoBLUP","greenb0_BLUP_LassoBLUP","greenb1_BLUP_LassoBLUP","greenb2_BLUP_LassoBLUP","greenb3_BLUP_LassoBLUP","npcimean_BLUP_LassoBLUP","psrimean_BLUP_LassoBLUP","biomassfinalplot_BLUP_LassoBLUP","biomassfinalplant_BLUP_LassoBLUP","heightfinal_BLUP_LassoBLUP","heighmaxfinal_BLUP_LassoBLUP","leafareafinalplot_BLUP_LassoBLUP","leafareafinalplant_BLUP_LassoBLUP","leafareaindexfinal_BLUP_LassoBLUP","leafareafinalprojectedplot_BLUP_LassoBLUP","leafareafinalprojectedplant_BLUP_LassoBLUP","lightpenetrationfinal_BLUP_LassoBLUP","biomassAUC_BLUP_LassoBLUP","biomassAUCperplant_BLUP_LassoBLUP"
"73",60.9152572666727,96.5210035215174,24.8826128285735,61.1329347123666,50.6829353467798,3.41986263941415,1.0746465715045,3.04355561307776,2.04363677011816,0.972524533799315,16155.6791353351,9.60966557525065,35.8784500416447,1.19556629174263,1324084.83094245,484.89113901292,3.49159038319391,1.84745937100405,-0.0430286670949802,34.2909862210509,33.9235300458642,33.9298657525223,0.11549391095673,32.0076995742879,36.4166393162984,4.19472311980469,36.5041322615016,32.7094198175336,3.43138710904662,6058.54364812174,1483.55713904176,0.178258442839884,2545.63613659613,654.113595364843,1.80375978986243,1.85447002984868,1.70897870406199,1.91285391290648,1.70726476500051,1.7923600018969,1.80367976288526,1.85912032535748,121.12008404095,31.4219045560313,-0.0350290339871728,103.537875967937,0.126982557763409,0.558050059737666,0.0403332275414191,0.631589583701417,0.0892875286457918,0.047361456932088,0.109051791591474,0.255256777234339,0.327190828012127,0.163197699344522,0.273258391939667,0.397918604744953,0.23554898035907,0.195346484392994,0.108098367787035,0.176289464848335,0.116924690405991,125278277.992277,24763.8938386951,25.9636258541822,448.175589678202,397465.643247534,92990.4120932576,0.321914286860813,170670.807357278,418.131703137028,170.991760435355,NA,NA
"74",65.7434412680735,93.403259326938,29.5870545685273,59.1811936163544,35.752454057289,7.84237694919622,1.96808554623724,4.42146455872427,9.95703461328216,2.09508636430284,17436.405676008,7.52483539673439,35.8476277722023,1.14738420058707,2989419.62646743,735.491216711246,6.34960847326802,2.11541899019144,-0.0843552375102573,36.2531550069773,36.2748451610249,36.4707528215408,0.157489720007692,34.2571404313016,36.8334243051799,2.66227514557878,36.7764087534345,35.11555788989,1.83822625585044,5492.27929725692,1351.92824196426,0.183312792322418,2347.48166321073,594.439670166221,1.73215796293124,1.7888947876587,1.71265487541719,1.8153827006009,1.71556864752614,1.73504363454855,1.72631931119658,2.46323636683897,158.150886820938,38.846245232365,0.0631315953754277,103.717153941794,0.10964104164169,0.596520790819847,0.0240037946964032,0.653837787835634,0.0666018875107273,0.0417702361049868,0.106974806222099,0.273658053254888,0.350197982616095,0.165793682749888,0.329187037006909,0.312442522800066,0.270695277965157,0.23990295306221,0.119671137210746,0.172693213193297,0.109092037088074,171180977.09476,46765.3310459758,49.634596331922,592.867565531065,361508.58777145,86629.9410946428,0.30601269609973,159796.173739683,390.276207012512,229.766478174307,NA,NA
"75",65.9406017611366,99.1771602727216,29.5156898583158,64.9520784174813,47.0409426519564,3.6064893096289,1.38104216290509,3.03624333988478,3.51250878310245,1.33129680949281,18926.4271368358,15.4182229809343,35.7842757770925,1.10085874678131,1437550.69186272,492.524932009517,4.35364737743428,1.6658639763165,-0.0960510318782227,36.0397066997223,35.9399116621309,36.0830315242885,0.146581161642092,33.1845834904404,37.3992316319702,4.14395747862144,37.2393651993308,34.7499405133894,2.6312616900239,4444.14898342115,1153.70779338636,0.175952310525678,1951.31473952418,494.69908750927,1.73712481787513,1.79351381765274,1.68610390240306,1.86464482318071,1.68804888700901,1.73929542160342,1.73416378640757,2.02480091808735,140.793716950868,35.6423141058149,0.0495589015020658,103.700749381004,0.115216070703293,0.576196338574498,0.0261577789437613,0.652789905545234,0.0706227396366293,0.042030238188628,0.104823980103219,0.262061057736609,0.346613708858429,0.174713728278752,0.326207376429801,0.332753125013882,0.253995840291053,0.232144227939574,0.122562984942493,0.171420542143896,0.108451844958178,56951114.1375082,24028.87964023,34.9757469005621,504.006808053965,224947.117518306,70794.1880804993,0.245450453090353,104446.356489243,289.321943122588,205.149107164034,NA,NA
"76",66.9298700360315,100.823953662721,30.6967912408742,64.6739520860242,24.3496787730191,4.40423315992845,1.89723206029992,2.7632882071643,8.68805091051537,1.28835319813103,16641.2248853948,9.77475019434215,35.7735172289164,1.08606603656874,2158176.22333853,498.225107674081,4.88721471183986,1.95921576566683,-0.0942503397320202,36.3909699169713,36.353859786897,36.5852365507578,0.182401639082732,34.1298745462731,37.8695965155828,3.68724793053383,37.5062354668649,35.2046030430351,2.72059236151165,3962.08229900978,1063.55557678323,0.172516008190344,1744.91674181231,458.506071231646,1.72661103541343,1.78561379630394,1.6674826541208,1.82256883501949,1.6710614564967,1.7337453653294,1.72496992083993,2.15348083690603,161.275299679037,40.68490915171,0.0595515039780241,103.724234989472,0.111631537744214,0.583244291416734,0.0254332793020668,0.654270076130926,0.0684729304284611,0.0415580933350302,0.105146249337993,0.267490082242674,0.34920479095511,0.170545985836449,0.323552813431313,0.332517521656855,0.262909487294944,0.238040883231666,0.118557038059726,0.172164715773255,0.108409140331246,137382695.720047,28680.0648863474,40.4100107937178,541.765642076867,240735.067494769,70161.2118390673,0.233382151441255,108788.594807378,298.455619779644,213.747965502437,NA,NA
"77",68.902423579159,99.8869282438405,33.0173464433411,63.286104223377,28.210559215114,6.1695590153741,2.62675693604653,2.53001922633048,12.5038872522245,2.02778063380487,31760.4451301003,8.61655296810284,35.8631590771681,1.17561446248841,1813033.3197484,465.594551137933,4.1187383343021,0.837281582718891,-0.0998429661729004,35.3400817908741,35.4260863492514,35.5020139529711,0.116468724191484,32.9882341920903,36.5345564113812,3.52976470015926,36.3167177652762,33.7867698374867,2.68445675173716,4447.64268571977,1163.42230741191,0.170194499985792,1895.00951679437,485.262712425522,1.76883913551759,1.82986428726292,1.72292937537489,1.85735169849408,1.71932024404247,1.77036380242897,1.7621680061764,1.90981456959328,132.085743822969,33.6365803057808,0.0738031485739669,103.574712413537,0.113967259167213,0.597817020899633,0.0258749365977526,0.653477761652896,0.0640638542592896,0.0428581616155829,0.110680543782444,0.277908756736113,0.346512085334567,0.160751024414137,0.323853873576861,0.32607210096397,0.264469916355165,0.233355345199719,0.119702087563579,0.176775567158348,0.110196925544201,102618361.63264,24978.6781785107,33.068641984999,497.198333219402,299903.634206752,73387.398930794,0.249364934376788,130756.08531521,322.154128190694,179.545977618424,NA,NA
"78",64.4701754091366,96.285779890756,28.0454383254311,61.0584030603952,23.438231965018,5.73683676628872,3.24298085201158,2.16979774234863,14.9303267663256,1.88592229933104,21507.1802182152,7.18225758063884,35.825362962937,1.1338802563835,3904947.46836932,721.643101982093,5.66287010292452,2.02339910180205,-0.0801671921092989,35.7025917900497,35.56784331633,35.7080875690787,0.171144347030421,33.4322332906974,36.1492065745797,2.71175394004548,36.3749974661522,34.4523660447521,1.78002370702648,5483.26207569806,1385.52877861334,0.191140847109093,2345.55806901106,587.629524384607,1.75315072392695,1.8177892004804,1.74189914868611,1.83743126165627,1.74492921097543,1.7528398252791,1.74842075538587,2.10049222076895,156.686023768501,37.7483550103837,0.0525313822977885,103.630335423854,0.11125545380647,0.61255063577289,0.0237925626993089,0.65153530855826,0.0670581168754548,0.0419937913807386,0.109732154381601,0.27788951841995,0.346739790062009,0.155232936620594,0.328019627501211,0.309561499087096,0.272698642825358,0.244686799061448,0.11748182701871,0.176695666792295,0.111523327542738,321992354.217745,49662.3367276935,48.6939337088164,594.414212106433,397045.57284043,88981.6552398405,0.300252383237202,164268.264834488,394.087272479387,209.458744583004,NA,NA
"79",65.8205784811312,93.7492008645913,30.0014408570813,58.0005987527958,36.4075099667387,8.08504263018249,2.51926079931369,3.68373669441186,15.6472397115366,2.86276567397818,27277.9729639867,10.9482759740636,35.8133726620464,1.13067489021875,1974995.28141006,612.066277757644,5.03595779981798,1.59970103934072,-0.101047986887497,35.0421316033775,35.0486134334813,35.1446676443412,0.120691645421976,32.6038868934317,35.6355579688949,3.06006772540336,35.698493678525,33.604974845406,1.9630871336747,5113.22623176151,1273.1576950561,0.179890866273316,2117.33655696268,559.70472040736,1.77990613506755,1.83360443878169,1.75477609740144,1.88560746430665,1.75522908361979,1.7801793826771,1.77622211716605,1.97460113987691,136.84885977099,35.8358150870475,0.0697398540766075,103.649014226526,0.111874866672802,0.597405144894499,0.0225959373532177,0.652124745151367,0.0649502689639382,0.0433654059251693,0.111512742577115,0.274848227792257,0.345815762626943,0.160156342574931,0.328367431688453,0.319670702943264,0.275132740668924,0.237688827964465,0.115342753629427,0.174607349165191,0.110796540650869,171066065.151617,31497.9028636357,37.63683235322,522.482789111895,320428.455927668,80945.6864844739,0.272505333364163,139454.8963174,355.847482951903,188.604491520955,NA,NA
"80",70.3592657938641,98.6928568248231,34.3898515499723,64.5314707659009,13.982220797768,5.93687603680842,2.67390880045476,2.79938926565894,13.8241825987065,1.4287337157132,21969.2824831481,6.98197821180756,35.8219299910182,1.13962072421167,2902903.87811565,534.181548944837,4.1759101109626,0.811231632480357,-0.0993830894399509,35.7477186674805,35.7877397815065,35.9241766313695,0.142232340132154,33.4424332194757,36.9459324452514,3.465411171398,36.7928149964074,34.0471174313596,2.74939208891881,5034.27924748977,1222.1092961662,0.17257584256951,2111.97430786687,540.345391918259,1.74985169354361,1.82164262057734,1.70073501639895,1.84463656226334,1.70282966520917,1.75325981023772,1.74379717710024,1.78803165183198,126.549570076284,32.2346666593774,0.0737459109169293,103.757568427512,0.109706879441358,0.582439236398376,0.025452016337455,0.653668523391088,0.0671706603078273,0.0420354483764316,0.109244556702684,0.270446225216255,0.344684794960905,0.172155771919654,0.318939115455437,0.333723495292866,0.266745585715629,0.225513292747868,0.11493603818382,0.170984902803094,0.107621012659337,157058533.955283,34456.2399827934,34.3349403439231,525.007776916312,359536.568329354,81458.6735416272,0.276218513982343,144787.718183265,358.31504750241,169.143439535864,NA,NA
"81",69.4134371493199,100.134862589175,33.7213824903488,66.7420622852019,36.0407922498549,3.64508057662138,1.82430741831083,2.26504906605491,6.57067774922529,1.08779419408893,15629.5111303401,11.7847375497832,35.8216502900884,1.13590879528736,2024898.56895698,553.807742593756,4.57848201252278,1.28343214544286,-0.0878127794667262,36.7057246948801,36.9548334775553,37.0651261461012,0.125932530825062,33.9288583242387,37.8117959302559,3.83635521539978,37.3488981643432,34.5844011309422,3.08575079976217,5442.33346949693,1408.19327100104,0.176465808086723,2537.4484473726,637.937000462504,1.7105435859502,1.79027379337478,1.66403265791223,1.80490148821072,1.66013781691761,1.71676580280653,1.69855529935555,1.80128945188892,131.937818925846,33.2589224628678,0.0659118683927798,103.63147392057,0.112120430649346,0.605674753666117,0.0247052280195179,0.646715652521822,0.0690937083399292,0.0432856261064398,0.113384440510379,0.282509292440395,0.340547926805928,0.149244881576885,0.327336095062534,0.313960678762668,0.266304287965042,0.244392433026346,0.120571067796969,0.177569374812142,0.112809815104465,152465666.534048,32232.9997203038,36.481663045128,500.975657887869,351065.368887536,90649.4862330145,0.316132343495311,169449.870348493,427.072316079129,175.037026781312,NA,NA
"82",61.8876445016999,93.7534801934672,25.4530901020296,58.0430265840284,32.9522958343826,5.34452603596408,2.33821554889433,2.21086100363217,10.0637441823377,1.97571581567,20396.6620818259,8.40323645138076,35.8301531853812,1.14646598062212,1789275.30816623,517.770056322392,4.5901938390502,1.23295037550712,-0.0815508632621697,35.4981649588452,35.4204337097131,35.5322143227566,0.104931467851391,33.0278012572417,36.0080677316699,2.99458784546643,36.0095267698833,34.094565860425,1.91864989080902,4460.06879237622,1149.95222033738,0.172539899220859,2011.42828685295,503.792517072581,1.75620910518999,1.81057434088546,1.73245391071592,1.85626047221532,1.72891248657323,1.75602427959019,1.74895056920382,1.91001625782049,131.013907907837,33.8257724818406,0.0583468591770703,103.635191306623,0.11402208764893,0.593714876621985,0.0267285208144191,0.649942173512748,0.067734570626045,0.0432884757458799,0.10981713893811,0.273855355745331,0.343778570656727,0.1590127148035,0.320111740516745,0.33075473387164,0.267734319855433,0.229893995672867,0.113514568033012,0.175241603611607,0.112034920625488,19486159.217308,25469.079294811,34.4144071913815,505.635113667555,259438.258736345,72390.9304158718,0.248949022727579,119064.492168676,313.685434279872,191.065153107017,NA,NA
