g2pname,genotype,environment,datatype,DASanthesis_BLUP,DASmaturity_BLUP,DATanthesis_BLUP,DATmaturity_BLUP,fruitno_BLUP,fruitlength_BLUP,fruitwidth_BLUP,fruitshapeindex_BLUP,fruitweight_BLUP,yield_BLUP,pollenconcentration_BLUP,pollenactivity_BLUP,leaftemp_BLUP,leafminushobotemp_BLUP,growthrateplot_BLUP,growthrateplant_BLUP,height_BLUP,heightmax_BLUP,leafangledaily_BLUP,leafanglemean_BLUP,leafanglenoon_BLUP,leafanglemidnight_BLUP,leafanglemidnightminusnoon_BLUP,leafanglebright_BLUP,leafanglelow_BLUP,leafanglelowminusbright_BLUP,leafanglecold_BLUP,leafangleHot_BLUP,leafanglecoldminushot_BLUP,leafareadaily_BLUP,leafareadailyplant_BLUP,leafareaindex_BLUP,leafareaprojecteddaily_BLUP,leafareaprojectedplant_BLUP,leafinclinationmean_BLUP,leafinclinationhot_BLUP,leafinclinationcold_BLUP,leafinclinationbright_BLUP,leafinclinationdark_BLUP,leafinclinationnoon_BLUP,leafinclinationmidnight_BLUP,lightpendaily_BLUP,lightpenmeanplot_BLUP,lightpenmeanplant_BLUP,huedaily_BLUP,huemean_BLUP,huebin0_BLUP,huebin1_BLUP,huebin5_BLUP,ndvimean_BLUP,ndvibin0_BLUP,ndvibin1_BLUP,ndvibin2_BLUP,ndvibin3_BLUP,ndvibin4_BLUP,ndvibin5_BLUP,green_BLUP,greenb0_BLUP,greenb1_BLUP,greenb2_BLUP,greenb3_BLUP,npcimean_BLUP,psrimean_BLUP,biomassfinalplot_BLUP,biomassfinalplant_BLUP,heightfinal_BLUP,heighmaxfinal_BLUP,leafareafinalplot_BLUP,leafareafinalplant_BLUP,leafareaindexfinal_BLUP,leafareafinalprojectedplot_BLUP,leafareafinalprojectedplant_BLUP,lightpenetrationfinal_BLUP,biomassAUC_BLUP,biomassAUCperplant_BLUP
GPC037070,PPC184,control,estimateBLUP,58.13757317,115.7253124,16.13757317,73.72531243,57.29777216,9.725678026,1.488999728,6.573349148,10.05319197,15.63226975,24309.08886,91.45513617,26.55655095,-0.15699888,8889237.77,2206.71474,8.379268183,6.610826841,-0.01167584,37.79838554,37.81133971,37.7051363,-0.008926985,39.58051791,35.52265788,-4.393261924,35.52265788,38.78346894,-3.804001849,12526.44562,3118.783662,0.396684293,6065.132975,1510.640425,1.651410271,1.621317186,1.74862733,1.588079049,1.74862733,1.654833143,1.657451417,2.008123869,161.9658056,41.49434722,0.036422029,107.9392415,0.068200551,0.645886815,0.014447353,0.736441444,0.008336548,0.021310368,0.074161657,0.243519816,0.436836538,0.219936223,0.367093159,0.244510379,0.296663608,0.263837153,0.132208752,0.156260918,0.038078167,473807217.5,117660.7062,63.47000708,742.0299024,743376.461,1850.132146,0.646560115,346670.4198,862.8601584,219.4162639,6.53E+11,1.64E+11
GPC039160,PPC185,control,estimateBLUP,72.67547912,125.4235499,30.67547912,83.42354985,31.55487805,6.789920051,3.794798484,1.79711738,30.24677507,15.60958407,24664.32518,89.71713877,26.55655095,-0.15699888,8149529.052,2026.981412,8.232208668,9.041747813,-0.024381946,36.06398703,35.88697703,36.16490325,0.222597454,38.06392059,31.78238403,-5.928682753,31.78238403,40.20244381,-7.924455745,10714.29988,2683.529453,0.349266121,4809.932776,1205.133183,1.744358916,1.571987683,1.94747478,1.646696103,1.94747478,1.75381631,1.737975015,1.939121764,198.1079805,49.07786258,0.073426294,107.9671832,0.062518749,0.618432513,0.015455135,0.740836161,0.00871823,0.022738482,0.075151363,0.230019213,0.421172904,0.244493131,0.37063716,0.237102933,0.287648792,0.270761903,0.138792043,0.156260918,0.036887164,431754178.9,107435.9574,68.71169564,869.3211758,627703.0417,1573.547736,0.545822539,263767.6659,662.09799,228.9536477,6.53E+11,1.64E+11
GPC039200,PPC186,control,estimateBLUP,69.18638169,124.0380874,27.18638169,82.03808737,11.62813932,9.203765497,4.651238022,2.023020233,55.75100827,17.20325305,27239.26711,90.03196212,26.55655095,-0.15699888,9272728.186,2299.871205,8.305738425,7.16098264,-0.028977771,37.1776206,36.98928187,37.30604758,0.246870177,39.94042682,35.1118617,-5.003223624,35.1118617,40.50311074,-5.653369889,12045.44978,3003.245947,0.369425942,5517.359462,1377.308889,1.694786305,1.589925684,1.755992051,1.596763057,1.755992051,1.704324726,1.691519093,1.485679361,195.4505082,48.52410145,0.092245606,107.9690659,0.058284819,0.624648581,0.013699643,0.743728886,0.008263847,0.020739122,0.071925655,0.227145135,0.426749356,0.248908085,0.381269162,0.22228804,0.286320293,0.275399579,0.146767954,0.156260918,0.036853135,493830960.5,122529.2485,69.46050829,830.7496459,705155.6881,1758.738098,0.613263101,303427.3993,758.1342423,230.8003165,6.53E+11,1.64E+11
GPC040670,PPC187,control,estimateBLUP,69.18638169,117.1107749,27.18638169,75.11077492,31.59704761,8.518755303,3.103058857,2.797544304,24.93612497,21.36323952,26540.61251,86.56890527,26.55655095,-0.15699888,10290663.28,2547.186884,9.139075677,8.706536605,-0.022219204,36.69722965,36.64364391,36.76041846,0.127373693,40.438414,34.06458503,-6.217410705,34.06458503,38.25135337,-4.440447545,12045.67808,3003.300782,0.393844881,5480.110981,1368.250027,1.713376034,1.628043937,1.812454907,1.566369029,1.812454907,1.716697622,1.707004401,2.099305222,227.8010248,55.3128885,0.069197235,107.9620484,0.053568265,0.646893226,0.011424006,0.739056022,0.008663704,0.021376281,0.072860378,0.22969777,0.450765275,0.224351177,0.386373824,0.195427996,0.303242843,0.300684444,0.141355729,0.156260918,0.037159393,564578587,139730.727,76.57422847,910.9587395,734300.9071,1828.457775,0.63837695,316776.7238,790.4744151,266.28078,6.53E+11,1.64E+11
GPC042150,PPC188,control,estimateBLUP,52.90392702,111.568925,10.90392702,69.56892497,206.1984864,2.353663555,1.027839977,2.216651251,1.726617115,8.157338367,15375.11556,90.32953487,26.55655095,-0.15699888,1905931.838,510.070236,0.140871608,2.69320578,-0.006809672,36.10765894,36.12363005,36.13996021,0.065758318,37.38032001,35.93852562,-2.219197812,35.93852562,38.85052416,-3.542846321,11847.8862,2955.786102,0.276861128,5442.5386,1359.076496,1.710277746,1.679615691,1.716713542,1.659722115,1.716713542,1.70741795,1.707004401,0.046492605,101.9450142,28.89454382,-0.179471427,107.9387708,0.102006178,0.596291469,0.029629107,0.717471843,0.031964488,0.03567939,0.082720781,0.233479452,0.370811349,0.23572426,0.313738063,0.362353189,0.233686418,0.202372061,0.120909544,0.156260918,0.036955221,104850033.6,27952.94063,14.70358315,486.1714457,649233.938,1624.994002,0.565010649,287720.6774,720.085326,126.2454688,6.53E+11,1.64E+11
GPC042610,PPC189,control,estimateBLUP,49.12407147,112.12311,7.124071474,70.12310996,26.28692694,14.58598845,2.576019142,5.734281405,26.01792406,18.79408632,19935.25615,90.32737855,26.55655095,-0.15699888,8525514.489,2118.35156,7.288576781,7.120040813,-0.045739016,35.90801594,35.8122445,35.99030194,0.162849212,38.55058988,33.60053749,-4.968805722,33.60053749,37.3471895,-3.983908991,11512.43049,2875.233228,0.379647824,5078.946312,1270.580592,1.741260628,1.661677689,1.829639254,1.624986083,1.829639254,1.744536638,1.737975015,2.910079953,250.8462491,60.15076814,0.052069547,107.9417661,0.064515058,0.648935648,0.012886916,0.732046727,0.008572828,0.023243814,0.080228188,0.249154522,0.425163165,0.214646417,0.368686334,0.23877766,0.302768379,0.26679129,0.131512442,0.156260918,0.038248311,485134284.1,120414.7409,66.59005979,849.5775681,722462.6319,1800.143435,0.628500718,297342.9211,743.3983723,303.2714747,6.53E+11,1.64E+11
GPC003030,PPC19,control,estimateBLUP,58.7190894,118.7733299,16.7190894,76.77332991,14.46323124,18.69604962,2.773659035,6.766980166,45.58865314,17.75621649,44281.57312,92.17103584,26.55655095,-0.15699888,5247936.066,1322.040924,6.623745224,5.866197364,-0.073313968,35.71773122,35.672121,35.86558671,0.174052007,38.63434227,31.46287589,-6.655282897,31.46287589,40.09429024,-8.075345606,9044.298328,2282.410142,0.286231186,3917.323721,987.8638409,1.750555492,1.610105935,1.94747478,1.666235121,1.94747478,1.75381631,1.744169138,2.508389129,186.7330057,46.69367764,0.052703906,107.9261906,0.076865848,0.643355987,0.019063646,0.730767253,0.009009036,0.025770477,0.085121734,0.248133468,0.40778942,0.221746964,0.359680019,0.266764925,0.272845515,0.252274728,0.137146221,0.156260918,0.038860827,277724693.9,69985.47713,53.08023154,677.2169731,535469.8487,1352.971196,0.465683963,223829.3739,565.3586905,237.1652181,6.53E+11,1.64E+11
GPC043060,PPC190,control,estimateBLUP,61.62667059,125.4235499,19.62667059,83.42354985,11.55677545,20.555363,3.926558413,5.250203861,72.53528513,21.20443977,34618.12564,92.56348686,26.55655095,-0.15699888,8085129.531,2011.351133,8.314929645,7.716256167,-0.077369108,35.14999645,35.19258726,35.23265694,0.078828246,38.98746045,31.42230343,-6.982252961,31.42230343,39.52540245,-7.593658742,10811.09833,2706.779568,0.332229652,4509.500956,1132.03161,1.778440086,1.607863685,1.935200246,1.616302075,1.935200246,1.772375653,1.76894563,2.155985522,196.650924,48.7743366,0.056087153,107.9574913,0.056902759,0.641047162,0.01200917,0.726187105,0.009463419,0.026122013,0.085469964,0.253484547,0.424816186,0.200770848,0.36943415,0.226410445,0.314376932,0.279624311,0.12701808,0.156260918,0.037669823,405543484,101063.1185,68.52449247,834.0961599,598308.603,1503.23424,0.520426511,241181.6958,607.4009151,249.242083,6.53E+11,1.64E+11
GPC043310,PPC191,control,estimateBLUP,48.83331335,106.3041675,6.833313355,64.30416751,52.01035817,15.01004238,1.390179781,10.73641603,10.97108211,15.96688352,23346.49807,92.27022676,26.55655095,-0.15699888,5582761.692,1403.377921,4.181944528,5.203451541,0.041852008,39.74490472,39.62671745,39.72240509,0.1105695,39.5918358,39.41000691,-1.471564506,39.41000691,39.78497102,-1.734102475,11222.26344,2805.53772,0.371981413,5639.852491,1407.122864,1.580149643,1.596652434,1.598878016,1.590250051,1.598878016,1.586782216,1.580024881,1.475821918,142.1216901,37.3283953,0.058413135,107.9583471,0.057604758,0.639019539,0.011716588,0.729487778,0.008736406,0.023463524,0.079036875,0.25641535,0.43210275,0.202093299,0.379415878,0.223608498,0.292583218,0.281212557,0.141482331,0.156260918,0.037703852,326502061.1,81845.11042,44.81209185,607.2894044,714537.8568,1781.19523,0.621446265,341341.0834,849.9240893,182.6199554,6.53E+11,1.64E+11
GPC043540,PPC192,control,estimateBLUP,65.11576802,121.8213474,23.11576802,79.82134738,5.993637424,13.02025086,7.747596351,1.732573707,176.3879982,23.31137225,34065.22684,88.79854461,26.55655095,-0.15699888,9243671.931,2292.81525,8.661132253,7.769992315,-0.058174779,37.82022149,37.72726561,37.93585947,0.17591914,39.84309297,31.95735277,-7.303486709,31.95735277,41.90478104,-9.31341626,12353.02457,3077.108929,0.39611641,5488.826831,1370.371406,1.67,1.520415929,1.920470805,1.594592055,1.920470805,1.676485711,1.66364554,2.468959354,177.6815944,44.79142707,0.042131258,107.9677394,0.056661447,0.628333822,0.012464297,0.737832177,0.007973041,0.019926196,0.071284179,0.243463091,0.443875259,0.21906137,0.369856829,0.233785685,0.31058122,0.270984257,0.128568951,0.156260918,0.036682992,523985435.6,129860.9479,66.18445294,757.7285454,781411.1939,1941.094327,0.679574951,324507.4697,809.1754716,245.4191547,6.53E+11,1.64E+11
GPC044910,PPC193,control,estimateBLUP,61.04515436,124.0380874,19.04515436,82.03808737,5.017249933,9.432102228,7.780536334,1.280767999,194.3524196,20.18925561,36161.65409,84.01581728,26.55655095,-0.15699888,5907984.155,1482.422477,5.033664219,3.931696043,-0.060607863,36.95302224,36.8958662,37.03479196,0.138576488,38.94218889,32.41125719,-6.198289649,32.41125719,39.91908145,-7.191285779,11480.69704,2867.583721,0.401795233,5038.429388,1260.747714,1.688589729,1.554049681,1.881192297,1.618473077,1.881192297,1.691951831,1.688422032,3.094907019,180.4273731,45.36835812,0.023311946,107.9493185,0.068463801,0.628600225,0.017340664,0.726557967,0.008827282,0.024144625,0.084315307,0.264621599,0.413217166,0.202154336,0.356883835,0.268085383,0.292361801,0.250464128,0.12635342,0.156260918,0.037533709,328552310.1,82343.60509,45.37370133,626.5545458,712405.4931,1776.066798,0.619753197,299014.1559,747.4479243,271.5217307,6.53E+11,1.64E+11
GPC045100,PPC194,control,estimateBLUP,52.03165266,113.5085725,10.03165266,71.50857245,30.5103705,17.35864876,2.016039444,8.63874667,22.51027245,19.27048559,30343.93522,92.36079238,26.55655095,-0.15699888,7959083.042,1980.715785,6.893354334,6.754123235,-0.0076207,37.35230822,37.23216259,37.43699856,0.179653405,38.37403079,34.76699578,-3.942004993,34.76699578,38.7791428,-4.374675041,11476.78743,2866.651523,0.361191649,5193.812972,1298.559861,1.682393153,1.625801687,1.770721491,1.629328087,1.770721491,1.688858607,1.682227909,1.093845981,202.0514154,49.90966276,0.081884412,107.9957025,0.048566524,0.607051187,0.010806333,0.739463971,0.008463776,0.02157402,0.073043656,0.233366001,0.437208301,0.231390688,0.374116133,0.22602397,0.308809887,0.277623122,0.132651858,0.156260918,0.035321845,420815398.6,104776.34,62.25318652,784.0056923,674322.3949,1685.023643,0.586456183,293561.2899,734.2587582,218.4293801,6.53E+11,1.64E+11
GPC045230,PPC195,control,estimateBLUP,63.37121931,121.2671624,21.37121931,79.26716239,16.30571661,19.44629888,3.399518697,5.798825078,60.37324076,24.99578395,25845.89725,92.451358,26.55655095,-0.15699888,10085568.2,2497.348621,8.553901357,6.70806368,-0.029788799,38.57200214,38.51195719,38.68103295,0.159114946,39.49223836,35.21075708,-4.551966692,35.21075708,41.4764929,-6.448443387,13248.58145,3292.254741,0.42081929,5992.814975,1493.038713,1.639017118,1.580956683,1.760901864,1.607618067,1.760901864,1.645553471,1.638869049,1.793724472,194.5012138,48.32484012,0.058413135,107.9962801,0.052252017,0.598348692,0.013244516,0.745824257,0.008063918,0.019267067,0.067875192,0.224611408,0.438819276,0.247829779,0.369076499,0.239486198,0.3038122,0.267299528,0.130531278,0.156260918,0.035083644,505981177.7,125483.4229,66.24685399,818.6037524,750087.1647,1866.192235,0.652203677,330725.174,824.2488043,236.5845516,6.53E+11,1.64E+11
GPC046740,PPC196,control,estimateBLUP,56.97454069,123.2068099,14.97454069,81.20680987,6.434795891,12.20476254,7.055856725,1.79711738,160.1937936,23.39077213,41831.06818,91.9014953,26.55655095,-0.15699888,8319570.222,2068.304894,7.530612232,7.299161306,-0.06439266,37.12770986,37.0640144,37.18756811,0.129240825,38.83580072,33.54728613,-5.249885251,33.54728613,40.28247746,-6.649629868,12102.21043,3016.899905,0.408893762,5335.121637,1332.931934,1.694786305,1.589925684,1.832094161,1.629328087,1.832094161,1.698138278,1.691519093,2.569998151,190.0362189,47.3864583,0.058413135,107.9646372,0.061005064,0.622665359,0.014089753,0.733289115,0.008772756,0.023551408,0.079843302,0.246393894,0.420825925,0.221095911,0.360850515,0.253689172,0.30618452,0.257928881,0.124422743,0.156260918,0.037023278,445491610.3,110776.0794,61.47317334,816.9373699,727887.8449,1813.099472,0.633297745,299572.9858,748.797775,272.6008232,6.53E+11,1.64E+11
GPC047230,PPC197,control,estimateBLUP,47.961039,110.1834625,5.961038998,68.18346248,48.94171177,14.84694472,1.423119764,10.51051317,11.03664569,15.55286987,25762.93926,93.19313356,26.55655095,-0.15699888,4915628.082,1241.269594,4.212581927,4.108257672,0.022116993,41.40755653,41.28017471,41.44971098,0.153513549,40.39087886,40.18088369,-1.565257683,40.18088369,40.4533601,-1.743774902,11415.71765,2852.010531,0.345007004,5910.897762,1473.114951,1.527478744,1.558534181,1.581693669,1.559856023,1.581693669,1.528010961,1.521180714,1.727186728,147.9250797,38.54481619,0.036844935,107.9296566,0.067147553,0.65818575,0.012529315,0.724258621,0.009190789,0.025353029,0.085396652,0.268157471,0.411308781,0.19716971,0.383122447,0.228407235,0.27740037,0.273176036,0.148761932,0.156260918,0.039371257,281106791.2,70807.8153,38.41598378,591.8327444,713430.6745,1778.523047,0.620599731,353280.9512,878.8615135,191.5343066,6.53E+11,1.64E+11
GPC049280,PPC198,control,estimateBLUP,49.99634583,110.1834625,7.996345831,68.18346248,268.6516039,2.94081515,1.126659924,2.668456959,2.185562186,13.09430936,25869.3016,92.20122438,26.55655095,-0.15699888,8141690.301,2606.165138,5.490161463,4.778680087,-0.00653933,38.76852571,38.68321924,38.82445546,0.136709356,39.01688697,37.50563697,-2.421881009,37.50563697,42.16651269,-5.318703915,15109.66862,4895.306274,0.447225817,7455.958868,2459.441511,1.614230813,1.529384929,1.660250686,1.603276063,1.660250686,1.62080768,1.610995496,2.964295892,175.9265036,54.22621917,0.054606982,107.9949751,0.064471183,0.583474528,0.021046702,0.737516944,0.012789506,0.028472908,0.076251037,0.225991722,0.406599777,0.24964052,0.337765739,0.310211208,0.272181265,0.231754599,0.122460416,0.156260918,0.035117673,451343464.5,145877.0179,49.21136617,672.7182903,896935.2281,2899.787124,0.780030349,435998.2221,1431.062934,267.2327739,6.53E+11,1.64E+11
GPC049320,PPC199,control,estimateBLUP,58.13757317,108.798,16.13757317,66.79799999,236.1583365,1.668653361,1.126659924,1.409855344,1.529926371,7.848245984,26251.64989,87.54356386,26.55655095,-0.15699888,5573152.678,1401.055708,5.082684057,4.279701572,-0.033573596,40.01005557,39.98792469,40.11525805,0.12550656,40.11472234,39.27053907,-2.016514614,39.27053907,43.27616834,-4.960824117,12566.34073,3128.352401,0.318884418,6272.134415,1561.03751,1.564658202,1.491266676,1.606242737,1.564198027,1.606242737,1.568222872,1.564539574,1.502929888,124.9985172,33.73242346,0.005972805,107.9223182,0.123570702,0.553045393,0.056611668,0.752332889,0.008336548,0.020365616,0.066757191,0.215251747,0.414258104,0.277920638,0.227869197,0.466540533,0.229036671,0.165556536,0.08612571,0.156260918,0.036308676,339630773.9,85037.22698,43.43926865,585.2662075,755260.8724,1878.581446,0.657000704,373019.2957,926.6687255,174.8918584,6.53E+11,1.64E+11
GPC000040,PPC2,control,estimateBLUP,66.86031674,121.2671624,24.86031674,79.26716239,7.008950662,8.323038104,6.759396885,1.280767999,101.9733332,15.59540552,23907.27556,88.77913769,26.55655095,-0.15699888,5912362.249,1483.464495,6.035507164,4.031491746,-0.062229919,37.47396567,37.42522163,37.47753101,0.086296776,39.01009623,32.81951759,-5.94780381,32.81951759,40.02290888,-6.968819959,10148.86224,2547.675305,0.354661003,4482.882279,1125.524137,1.666901712,1.587683434,1.861553043,1.611960071,1.861553043,1.673392487,1.669839663,2.269346123,177.2097068,44.69179641,0.013162205,107.9257627,0.073662979,0.64636042,0.014837462,0.723628155,0.009336192,0.025572739,0.087339408,0.267684761,0.407219383,0.198614234,0.358054331,0.267280225,0.297802322,0.251099426,0.124454394,0.156260918,0.039064999,302651389.9,76046.10412,50.49058778,622.5315795,596051.573,1497.835892,0.518451265,266920.9074,669.719022,253.7054889,6.53E+11,1.64E+11
GPC003040,PPC20,control,estimateBLUP,54.0669595,118.7733299,12.0669595,76.77332991,8.608150107,23.58897957,4.124198306,5.798825078,89.45068916,18.5870795,29670.53877,77.20183245,26.55655095,-0.15699888,4633367.921,1172.704768,5.241998531,4.640501421,-0.03492531,37.70792231,37.72726561,37.72384359,0.054555523,39.55788213,35.45926341,-4.418119298,35.45926341,41.72957226,-6.483264124,8783.610287,2219.788371,0.311501948,3993.057391,1006.325572,1.651410271,1.551807431,1.755992051,1.594592055,1.755992051,1.654833143,1.651257295,1.84301169,162.5811911,41.62178179,0.04297707,107.9577052,0.071710545,0.612941652,0.020364011,0.736701048,0.008463776,0.022408917,0.076214381,0.244124885,0.421470315,0.228399913,0.345959209,0.291209498,0.282176641,0.239060527,0.12347323,0.156260918,0.036887164,253157706.8,64012.26474,46.27851662,602.6119843,550555.5426,1389.032168,0.478664155,248517.8728,625.1739492,203.2597811,6.53E+11,1.64E+11
GPC049520,PPC200,control,estimateBLUP,52.03165266,120.1587924,10.03165266,78.1587924,31.92467265,9.138526431,2.740719053,3.346165521,21.06787366,18.86497907,44822.65388,90.77589401,26.55655095,-0.15699888,10111430.47,2503.630505,7.904388499,7.207042195,-0.024111603,38.99312407,39.00706021,39.07388591,0.093765306,40.10340445,36.81336933,-3.855960239,36.81336933,42.36335219,-6.020922114,13827.14624,3431.207077,0.411449232,6535.818327,1625.19489,1.626623966,1.518173678,1.699529195,1.581566043,1.699529195,1.623900904,1.623383741,1.89969199,200.3956695,49.55979695,0.082307318,107.9991898,0.051264831,0.597697484,0.013212007,0.753575277,0.007591359,0.017882895,0.062248531,0.208406903,0.445882781,0.267463098,0.379741015,0.22228804,0.289989481,0.279084308,0.142590096,0.156260918,0.035049615,542764435.5,134426.8327,64.530825,798.0269535,825660.5895,2046.928959,0.71795117,382506.3682,949.6443091,237.4991636,6.53E+11,1.64E+11
GPC049530,PPC201,control,estimateBLUP,63.08046119,116.8336824,21.08046119,74.83368242,49.30826256,8.747092034,1.851339533,4.766126317,10.83995494,14.97722076,28668.3228,91.55217076,26.55655095,-0.15699888,7472911.666,1862.580645,7.297768,6.539178644,0.005355748,37.24624788,37.15743006,37.24992572,0.1105695,39.71406902,35.18793507,-4.756561996,35.18793507,37.44669079,-2.861907461,10757.79069,2693.948137,0.334785122,4931.689669,1234.775155,1.682393153,1.67288894,1.74862733,1.588079049,1.74862733,1.688858607,1.682227909,1.419141617,194.8820354,48.40361786,0.072157576,107.9829084,0.050365396,0.623375767,0.010968878,0.737943436,0.009808751,0.022408917,0.07058772,0.231191534,0.455028162,0.21954966,0.387901972,0.206120483,0.287965102,0.297158539,0.146894556,0.156260918,0.036002418,423367582.4,105396.8769,61.37957176,768.793765,690749.1122,1724.296632,0.600847265,312467.6169,780.0411942,210.4421015,6.53E+11,1.64E+11
GPC049590,PPC202,control,estimateBLUP,46.5072484,110.1834625,4.507248402,68.18346248,69.03712874,12.62881647,1.456059746,8.735562179,9.069738243,17.39891704,24261.35325,93.57911562,26.55655095,-0.15699888,7936007.384,1975.148428,6.093718222,6.068347634,-0.011405498,36.36345152,36.28866439,36.40498006,0.123639428,38.42156593,35.06114613,-3.760354957,35.06114613,37.65218257,-3.144342329,12463.60653,3103.676571,0.408893762,5629.546587,1404.62881,1.716474322,1.639255188,1.760901864,1.631499089,1.760901864,1.72288407,1.716295585,2.158449883,178.8406165,45.03702824,0.053338264,107.9651934,0.060105628,0.62728301,0.014057244,0.729969899,0.010535764,0.025375,0.079806647,0.248001109,0.426154534,0.211330115,0.369954371,0.238326772,0.287364114,0.275050165,0.137905831,0.156260918,0.037023278,418882560.9,104306.3901,55.95068003,781.3218815,740608.0114,1843.546161,0.644020512,322050.2324,803.213631,247.3879378,6.53E+11,1.64E+11
GPC049830,PPC203,control,estimateBLUP,73.54775348,120.9900699,31.54775348,78.99006989,27.38657929,6.528963786,3.531278626,1.893932888,29.59113925,22.03813849,36316.44722,89.74085834,26.55655095,-0.15699888,9939491.476,2461.860444,8.213826229,7.171218096,-0.021678519,37.14954581,37.007965,37.16886083,0.151646416,37.79002764,33.72225488,-4.236469262,33.72225488,38.71425066,-5.113648463,12682.25916,3156.181252,0.431892995,5533.819463,1381.322309,1.685491441,1.637012938,1.81736472,1.651038107,1.81736472,1.691951831,1.68532497,1.973622817,167.3938928,42.63199037,0.077655353,108.0107645,0.052888204,0.579656086,0.014219789,0.751350104,0.008481951,0.019069328,0.06494273,0.212094043,0.432895845,0.269131422,0.351941742,0.272723088,0.306374305,0.248558234,0.118504111,0.156260918,0.034539185,574852511,142228.6897,70.61492779,824.0511182,802659.4041,1991.946774,0.698198704,337297.9643,840.1376718,234.0774682,6.53E+11,1.64E+11
GPC049890,PPC204,control,estimateBLUP,46.79800652,108.798,4.798006521,66.79799999,39.6092639,20.2617872,1.22547987,16.86806492,12.08566299,13.9620366,18728.88937,90.90311714,26.55655095,-0.15699888,4202928.598,1068.145642,4.862094784,4.684002112,-0.032492226,35.24045968,35.25175052,35.22953906,0.043352727,38.81542852,33.77550623,-5.06632311,33.77550623,37.85767436,-4.308902538,8558.650919,2165.748305,0.272885952,3775.720602,953.405766,1.756752069,1.675131191,1.81,1.616302075,1.81,1.756909534,1.756557384,2.974153336,185.8168262,46.50136729,0.023946305,107.9161993,0.092770507,0.624411778,0.026150632,0.729098373,0.010444887,0.026143984,0.082537502,0.253219829,0.410416548,0.215053325,0.329832379,0.316201578,0.265348984,0.228959287,0.122681969,0.156260918,0.038588598,210551375.6,53653.01139,44.34408394,605.6807679,483753.2862,1229.295021,0.420535469,206127.3661,522.500931,267.5692115,6.53E+11,1.64E+11
GPC050330,PPC205,control,estimateBLUP,46.79800652,114.8940349,4.798006521,72.89403494,17.96006086,12.9550118,2.905418964,4.47567979,31.8858646,15.94703355,29615.61966,90.1009645,26.55655095,-0.15699888,5556516.565,1397.006721,4.98464438,4.888711247,-0.001402819,38.82779472,38.68010539,38.87434155,0.172184874,40.25053702,36.25549798,-4.404734558,36.25549798,39.88663538,-4.231523122,10527.32363,2638.619444,0.337340592,5152.559911,1288.526311,1.623525678,1.601136935,1.711803728,1.572882035,1.711803728,1.626994128,1.62028668,1.771545224,157.2165742,40.49804059,0.045303053,107.9260623,0.075944475,0.643563189,0.016820518,0.725760613,0.00922714,0.024649957,0.084406946,0.265359027,0.411754897,0.201523628,0.354022623,0.275299591,0.291476135,0.244397031,0.125403907,0.156260918,0.038690684,305105383.4,76642.75476,46.59052189,660.8528771,637769.3794,1597.624373,0.554570059,296885.8471,742.2734967,204.5706418,6.53E+11,1.64E+11
GPC050550,PPC206,control,estimateBLUP,49.99634583,116.8336824,7.996345831,74.83368242,28.80412525,19.34844028,1.917219497,10.12325114,23.55928975,18.89333617,26215.26887,92.15809789,26.55655095,-0.15699888,5940066.138,1490.192958,5.900702609,6.467530447,-0.047361072,37.05596315,36.9238909,37.08779593,0.153513549,40.10340445,33.17452664,-6.603656044,33.17452664,39.70277431,-6.41362265,9949.301049,2499.776779,0.299292478,4412.94936,1108.49577,1.685491441,1.619074936,1.844368695,1.575053037,1.844368695,1.691951831,1.68532497,2.441851385,213.4236307,52.2938477,0.04657177,107.9570634,0.064953807,0.628452223,0.015227572,0.730897054,0.009845101,0.024759812,0.080044909,0.249589415,0.421643805,0.214524344,0.364069378,0.251692382,0.287459007,0.264027743,0.133822924,0.156260918,0.037091336,328323640.3,82288.02887,54.82746106,706.0239416,595888.7845,1497.484999,0.518169087,255127.8816,641.1471824,274.7689769,6.53E+11,1.64E+11
GPC051290,PPC207,control,estimateBLUP,49.12407147,118.7733299,7.124071474,76.77332991,11.10264174,9.399482695,4.750057969,2.05529207,55.94769901,16.25045452,27880.4536,86.50421554,26.55655095,-0.15699888,5400921.297,1359.196331,4.546529575,4.453704336,-0.031681198,38.1508802,38.08847285,38.18528992,0.114303765,40.30259932,33.90229518,-6.221234916,33.90229518,39.10792966,-5.326441857,11131.11537,2783.631067,0.35153765,5256.502313,1313.839523,1.645213695,1.587683434,1.81,1.581566043,1.81,1.648646695,1.64196611,1.981015899,151.8574764,39.37198239,0.030078441,107.920414,0.072193169,0.65722374,0.01347208,0.721106293,0.009717874,0.027308446,0.088878951,0.269083983,0.408656868,0.192103704,0.369596719,0.245959662,0.293279099,0.261994789,0.134139429,0.156260918,0.039507372,276484323.7,69683.88785,44.25048236,702.3062038,624272.4329,1565.342246,0.543000758,275918.5066,691.5416082,219.5508389,6.53E+11,1.64E+11
