"","DASanthesis_BLUP_GBLUP","DASmaturity_BLUP_GBLUP","DATanthesis_BLUP_GBLUP","DATmaturity_BLUP_GBLUP","fruitno_BLUP_GBLUP","fruitlength_BLUP_GBLUP","fruitwidth_BLUP_GBLUP","fruitshapeindex_BLUP_GBLUP","fruitweight_BLUP_GBLUP","yield_BLUP_GBLUP","pollenconcentration_BLUP_GBLUP","pollenactivity_BLUP_GBLUP","leaftemp_BLUP_GBLUP","leafminushobotemp_BLUP_GBLUP","growthrateplot_BLUP_GBLUP","growthrateplant_BLUP_GBLUP","height_BLUP_GBLUP","heightmax_BLUP_GBLUP","leafangledaily_BLUP_GBLUP","leafanglemean_BLUP_GBLUP","leafanglenoon_BLUP_GBLUP","leafanglemidnight_BLUP_GBLUP","leafanglemidnightminusnoon_BLUP_GBLUP","leafanglebright_BLUP_GBLUP","leafanglelow_BLUP_GBLUP","leafanglelowminusbright_BLUP_GBLUP","leafanglecold_BLUP_GBLUP","leafangleHot_BLUP_GBLUP","leafanglecoldminushot_BLUP_GBLUP","leafareadaily_BLUP_GBLUP","leafareadailyplant_BLUP_GBLUP","leafareaindex_BLUP_GBLUP","leafareaprojecteddaily_BLUP_GBLUP","leafareaprojectedplant_BLUP_GBLUP","leafinclinationmean_BLUP_GBLUP","leafinclinationhot_BLUP_GBLUP","leafinclinationcold_BLUP_GBLUP","leafinclinationbright_BLUP_GBLUP","leafinclinationdark_BLUP_GBLUP","leafinclinationnoon_BLUP_GBLUP","leafinclinationmidnight_BLUP_GBLUP","lightpendaily_BLUP_GBLUP","lightpenmeanplot_BLUP_GBLUP","lightpenmeanplant_BLUP_GBLUP","huedaily_BLUP_GBLUP","huemean_BLUP_GBLUP","huebin0_BLUP_GBLUP","huebin1_BLUP_GBLUP","huebin5_BLUP_GBLUP","ndvimean_BLUP_GBLUP","ndvibin0_BLUP_GBLUP","ndvibin1_BLUP_GBLUP","ndvibin2_BLUP_GBLUP","ndvibin3_BLUP_GBLUP","ndvibin4_BLUP_GBLUP","ndvibin5_BLUP_GBLUP","green_BLUP_GBLUP","greenb0_BLUP_GBLUP","greenb1_BLUP_GBLUP","greenb2_BLUP_GBLUP","greenb3_BLUP_GBLUP","npcimean_BLUP_GBLUP","psrimean_BLUP_GBLUP","biomassfinalplot_BLUP_GBLUP","biomassfinalplant_BLUP_GBLUP","heightfinal_BLUP_GBLUP","heighmaxfinal_BLUP_GBLUP","leafareafinalplot_BLUP_GBLUP","leafareafinalplant_BLUP_GBLUP","leafareaindexfinal_BLUP_GBLUP","leafareafinalprojectedplot_BLUP_GBLUP","leafareafinalprojectedplant_BLUP_GBLUP","lightpenetrationfinal_BLUP_GBLUP","biomassAUC_BLUP_GBLUP","biomassAUCperplant_BLUP_GBLUP"
"GPC000040",3.65268494823559,-4.38560125567174,3.65268494823613,-4.38560125303111,-28.2926733454952,0.100540106094756,1.64658663669697,-1.47597558982471,10.6098503343003,0.214713401799442,5776.96099633373,-1.8304557223481,1.52584143076346e-11,1.5290959593573e-11,-486325.926237335,-120.229596996776,-0.456036005296227,-0.409356488809645,-0.0317568978705383,0.00652335671610134,-0.000854407358679256,0.00109941421641001,-0.000348531426127607,-0.327036502908775,0.0562389176160468,0.295909325729887,0.0562389176160468,0.020579268405842,-0.0410378277279203,-503.985609120146,-142.613603824464,0.00152445732822954,-284.444188220914,-76.0267595312434,0.00228801029096156,-7.10214264467186e-05,-0.000839033302837222,0.0135089933554443,-0.000839033302837222,0.00274066511520745,0.000837424169754891,0.172723074482417,-7.31442585154175,-1.75771038814019,0.000757303234831794,-0.198004490959737,-0.000127491650911304,0.0345835195800143,-0.00601276936591525,-0.00193274795812767,-0.00318169782203502,0.000647098322290847,0.00678913115812684,0.0138116028076857,-0.00513423121426121,-0.0129382092687202,0.0146309765081529,-0.023935442849879,0.0108260607398712,0.00856527711955179,0.00144162027924805,0.00819573639318668,0.00230451325451882,-42643482.4829073,-10602.3000153433,-3.64162674785632,-23.172827592122,-49508.2484834409,-12587.1656411067,-0.0433728281449732,-26825.1003342697,-68.5261662432826,5.53816798502916,-2.83494877647619e-07,-7.41635286439525e-10
"GPC000160",1.26726130935319,-4.20971156100147,1.26726130935287,-4.20971155741092,-31.0294682193312,0.727632222580311,1.78250075001366,-1.28490692519157,13.2368164733994,-0.162342930884757,1317.02887059659,-1.09138513897867,7.76256525823336e-11,7.7662682424099e-11,-1317174.32813476,-330.713146260134,-2.45050576175943,-1.26271846023111,-0.0167970091161163,0.81232120770482,0.739794475585395,0.821512301290979,0.0443544649369087,0.519723220055636,0.959220937799918,0.349944075178693,0.959220937799918,0.16094613372276,0.63249792621023,-1380.91665079882,-349.07669059323,-0.0144430648033586,-623.570227462725,-159.171194560124,-0.0294417984173865,-0.00224010905796227,-0.0363419202668749,-0.0203308707111408,-0.0363419202668749,-0.026854060010505,-0.0306770078548178,-0.543740995749818,-33.3361657734601,-8.1038497298363,-0.00974755621527186,0.0235208601172659,-0.00250423867879423,0.0057117641459097,-0.000544865382562131,0.00185132798010883,-0.00252455188879886,-0.00101995631135769,0.00301297681390319,0.0083717231628844,-0.00234948071695019,-0.00365699925797421,-0.0014653955454072,0.00776532313575939,0.00408257392165762,-0.00641101017516514,-0.00429594696451218,0.000918024092951178,-0.0022636140696016,-83931142.7705299,-21095.1214664695,-15.3975331936315,-96.3081379837738,-93837.420577513,-23122.3406346403,-0.0819444819920431,-41606.4680458622,-104.818621176238,-43.4731799016606,1.07554002157112e-10,1.24923815096119e-12
"GPC000280",-2.2347071815958,-3.97854833769906,-2.23470718159677,-3.97854833273637,-26.9847989146831,-1.13532817938738,1.49226594794204,-1.95041750500549,7.93084406791401,-0.0997245045287299,290.609625134343,-1.15405826132912,4.24720458743408e-11,4.24958625702897e-11,-352904.255379937,-84.5566462581144,-0.418236621377668,-0.331570179827183,-0.0148879763253563,0.542409715107272,0.513213276452151,0.564770804366981,0.0306736916985119,0.0599103711711808,0.871970039777266,0.643635081654957,0.871970039777266,0.0651708122991775,0.647993833662052,-443.643551064303,-156.074397909862,-0.00521914571610405,-159.200222363591,-38.6375984466911,-0.0218150416317831,-0.00215842322950853,-0.0394606012582232,-0.00358412891601725,-0.0394606012582232,-0.0203547798508669,-0.0226256722034733,0.0925818746139491,-9.75173277300155,-1.82140545723036,0.012709888224417,-0.18296880614318,0.00444371809886615,0.0235497960832091,0.00267221432801654,-0.00505738672338639,3.31256513415282e-05,0.000560875931818296,0.0053486753756266,0.0104340051246926,-0.00646098742326938,-0.0116907068838139,-0.00684518491231024,0.0164186755783674,0.00546705923398256,-0.0106636593123295,-0.00781879260042773,0.00646260907240697,0.00207984123321562,-21825508.0539848,-5310.70760954913,-2.40489133485781,-24.6573130866386,-26958.9354932764,-6365.53917780709,-0.0217573957584283,-4153.09387378009,-11.2342700824974,-2.61654736942678,-1.66700206043266e-08,-4.26577083880246e-11
"GPC000300",2.25905731926591,-2.70687434620926,2.25905731926626,-2.70687433275641,-2.05176873518153,-0.524059999819887,1.15939956090489,-0.733968899723649,8.5008833514774,-0.196648995620485,521.370607184839,-1.46861736478101,7.16135372934042e-11,7.16603109740366e-11,-1528047.3667129,-373.868443110552,-1.89687871536566,-0.981857512944723,-0.0198284437443038,0.966315209384578,0.894076877793804,0.971913370401663,0.0405834781474068,0.802709516362297,1.01868968638799,0.158407358082871,1.01868968638799,0.253631931874102,0.603530340716968,-1909.42624622699,-441.528201943891,-0.0321138497036076,-886.08915310821,-205.851557124233,-0.0333771636840304,-0.00832706623062781,-0.0355083383210151,-0.0288877829258526,-0.0355083383210151,-0.0297431971027171,-0.0336667595335945,-0.231684828319593,-19.092254796507,-4.62160990842839,-0.0518457405637248,-0.0545667880053334,-0.000434423318244853,0.0167518648417491,-0.0032977111970058,-0.00726961400701596,0.00226667165112192,0.00111402503340955,0.0070173360920277,0.0122682655223061,-0.0137850640362374,-0.0116137649858158,0.00731120146087743,-0.0186909826366473,0.00580985218894219,0.0125160192566932,0.000809377565294163,0.00326199868627342,4.51073993491409e-05,-90579017.999612,-22419.1700628213,-13.1578473036966,-76.6220109334611,-122693.244210104,-27796.9447386987,-0.105865587254859,-58560.5245985421,-135.722875713096,-24.2474377245708,-5.43637402880695e-09,-1.35900614164326e-11
"GPC000760",4.40902789242959,3.98766061869208,4.40902789242992,3.98766059804907,-23.9493260005937,-0.788960111838344,0.979737099200217,-1.3270203868565,5.33529329835153,-0.629955134119795,-2122.05176005217,-0.640967798828356,6.93953158944478e-11,6.94235385943729e-11,-1477524.48146646,-348.897482952418,-1.52147024197857,-0.296895621619844,-0.0391793386512113,-0.0383230158822434,-0.101187517656996,-0.0533112504320608,0.0307453859702496,-0.396707958955198,0.518489374440674,0.749434867212652,0.518489374440674,-0.847484776840182,1.23998782247399,-2152.58030606557,-411.640808408154,-0.0264904359186717,-1089.66660226355,-248.17090810187,0.00432737567680109,0.039520593438722,-0.0232861791914894,0.0170301285815781,-0.0232861791914894,0.00698394868517616,0.00447458659935429,-0.347448861077098,-16.0292901620779,-3.80295079331132,-0.0206925967608772,0.0109622938065172,-0.00420539927971323,0.00972918869943892,-0.00365209988686758,0.000645862824925934,-0.00370175152263306,-0.000530772353683436,0.00391932028968504,0.00933191241317333,-0.00240592566891281,-0.00544402906997132,-0.00509237108952529,0.0107722183532413,0.00922530276910742,-0.00614651963696882,-0.00744683345885344,0.00171378715493318,-0.000604790644964438,-86283561.149319,-20947.6526042261,-8.85518951826826,-47.792203907954,-121652.063081622,-27011.1887863066,-0.104991885144591,-62059.2706195585,-141.582298737635,-32.0432817726171,-9.45939188905924e-09,-2.37847322070457e-11
"GPC001360",-3.41963663378652,-2.21535867388145,-3.41963663378693,-2.21535866582609,50.8913386076687,-2.14140100540236,-1.24366480628787,-0.872172332666084,-10.8776620249851,-0.347463891027722,-4070.00237931624,2.73749826856014,-6.29888503937525e-11,-6.30933269517857e-11,-1198977.66533394,-294.233382821115,-2.52358114515424,-0.900885558948183,-0.00884809841110928,-0.155454281956425,-0.152443939584387,-0.170734623556902,-0.0130003439494714,-0.725854975066293,0.578184230949737,1.05368983248745,0.578184230949737,-0.922342194890249,1.34604342352438,134.275322485972,50.8472718515582,-0.00327481967965321,12.8870640021599,11.9785721806431,-0.00327712997337406,0.0256824696903388,-0.0386381396957718,0.0212749448312565,-0.0386381396957718,-0.00431964865482327,-0.00222755109649633,-0.875258122501996,-42.6931616296082,-9.89501777303711,-0.0430137082293978,0.0223167015960973,0.00859039402104395,-0.027809807580431,-0.00487848589936704,-0.00362072217415876,0.00627376302705078,0.000816158243441174,-0.00332292729444835,-0.0101836337868062,-0.00614913706021362,0.0119016524569494,0.00183797772554663,0.00628328070080777,-0.0136473107854862,-0.0100556476479262,0.00366849305645022,-0.00251665662319634,-0.000424840279371466,-72394364.8621924,-17961.1493651096,-16.7969253346077,-88.7747798077915,9616.98178886989,3355.17523361272,0.00735152651934257,4016.39995554984,13.3590205207424,-61.3410084835277,4.6605909930859e-08,1.19865465028671e-10
"GPC001460",1.92131990425064,1.67887400707821,1.92131990425088,1.67887400298406,-17.8406794530379,-1.92781945889686,0.194050488655412,-1.55038384102195,-2.64759606964932,-0.535716639495408,-3850.06026442046,-2.59924935847019,1.0202426620874e-10,1.02092466603629e-10,-571640.566150772,-144.614581822129,0.424212097033096,0.142701673837197,0.00578995815398169,-0.201805495105372,-0.193277375857411,-0.189134517191114,0.0046223415417919,-0.00435679622970464,-0.431284343176593,-0.384399217470983,-0.431284343176593,-0.421833386315459,-0.0172684879185054,-1480.61744815947,-335.694860418985,-0.0226791442243536,-665.109932989971,-166.516868261544,0.00670045882770708,0.0174384786843484,0.0127140930127258,-0.00291720979702326,0.0127140930127258,0.00523970044369485,0.00552152942395173,0.103282314061828,5.70732093882527,0.865077679316471,0.000565924644040258,-6.47639460527537e-05,-0.00494124881741239,0.0213244215266424,-0.00588809273290458,-0.00225289222265581,-0.00141575593549241,-0.000149784879752023,0.00300191282425846,0.00808199601301959,-0.00112183399765099,-0.00900841664024619,0.0150764926814168,-0.0324717007969662,0.0157993861255917,0.0182190054275924,0.00392938059033146,0.00152927848051809,0.000754274995688475,-39137712.7817925,-9985.15075086021,3.37937087310737,10.4197085148912,-92760.2558019273,-22745.4771877871,-0.0818870525844086,-43361.5772489242,-108.907441029418,14.3570603606582,8.72842896142068e-09,2.34271543468555e-11
"GPC001490",0.771027270385779,-2.54558845528419,0.77102727038592,-2.5455884419982,-25.0997356314891,-1.26408309640917,1.53137104694463,-1.85745119785049,9.54638151727842,-0.187417946641639,1113.14806065219,0.0249140490352339,7.27856754425498e-11,7.2841849077585e-11,-1095254.94112096,-271.074667153743,-1.51895188437311,-0.850029834734342,-0.00483286496546032,0.452946309729476,0.420202215509052,0.46013408443873,0.0332353999494861,0.292271468293604,0.519124160013479,0.165259754130641,0.519124160013479,0.0130209705838881,0.459333228071876,-1165.80220510225,-277.322121743451,-0.0149855884817409,-523.007450565058,-131.619698729302,-0.0195486641099659,0.00114064012433024,-0.0214436349938363,-0.0148262679092921,-0.0214436349938363,-0.0186978330600082,-0.0215897079251042,-0.471587467571201,-25.264048638615,-6.21722832143937,0.00906700013697251,-0.0477925972372623,0.000274959944093706,0.00798513701944408,0.00275828136863189,0.000721207097455276,-0.00234646062753999,-0.0012060979229234,0.00264370626970537,0.00915523346727363,-0.00125226442947512,-0.00603844552725033,-0.00673943471235997,0.0139523924439768,0.00574387236183532,-0.0118266580198904,-0.0077692131534682,0.00264157988619442,-0.00112320733631641,-64460348.2823973,-16128.9137159193,-8.59010370887272,-63.2781155778574,-69590.5491624359,-17239.1716193924,-0.0617739367513349,-31579.8704494369,-79.172637623632,-33.6926818470478,-1.33863871955156e-08,-3.41707318396287e-11
"GPC002420",0.97613310993201,-3.87267934900252,0.976133109931626,-3.87267934423431,-27.2370343787023,1.37960774567746,1.66955091901911,-0.840320928798702,12.6139978032475,-0.182659389134024,1048.5584603304,-0.911075458036526,7.87049780961113e-11,7.87385473482732e-11,-1280895.03914443,-315.45748259325,-2.36212351233429,-1.17074888458639,-0.0131404394348742,0.704226725392805,0.634073161767628,0.711729526845073,0.0437025058111331,0.516268250240115,0.905927468431631,0.311314741129139,0.905927468431631,0.136844602294009,0.616949320046302,-1250.91946795004,-317.3221950257,-0.0129374411111693,-573.447277066586,-148.833018855115,-0.0255425404358588,-0.000853140436724751,-0.0334176252124864,-0.0203872657079334,-0.0334176252124864,-0.0234865708171497,-0.026955047262157,-0.609806110824946,-33.2295061148619,-8.1039030878433,-0.0171441403687919,0.0425435100535278,-0.00323051287172632,0.00330265691773168,-0.000753983429844867,0.00211371194010245,-0.00246673819019013,-0.00115496650899387,0.00245279539068895,0.00749029676499794,-0.00172801853276487,-0.00281312494937461,0.00744987846019581,-0.00269653916305071,0.00350979036897741,-0.00224353337737515,0.000919827843595331,0.000249955951288655,-0.00251300899008193,-81655452.8959257,-20278.4217891567,-14.4422488256499,-89.2285079141747,-87107.3847472767,-21730.3344129994,-0.0757843656224948,-40156.89014441,-101.477302220389,-45.1662803957742,1.53735273330164e-09,4.90708271810044e-12
"GPC002430",1.60558684370473,-1.63122894152521,1.60558684370454,-1.6312289384796,-24.9312511742192,-0.903450664086045,1.35132598035732,-1.53739678417619,8.64879328145966,-0.435342303296545,508.335949346727,-0.380380320225469,9.073652733421e-11,9.08022783997304e-11,-1340098.88373234,-330.114710018073,-1.99728322868407,-1.17219943344722,-0.0198856743305649,0.204260631270784,0.149722117164324,0.203050039756217,0.0359647495246101,0.131176692887674,0.603078812469543,0.361875533596353,0.603078812469543,-0.208751127637662,0.68097269438941,-1659.0241992128,-369.648803013018,-0.0229362764826193,-785.752768341372,-183.093047111904,-0.00957669595841841,0.0104376478792912,-0.0263970854253716,-0.00589842740556227,-0.0263970854253716,-0.008075002006927,-0.0107412893804292,-0.557149927321411,-27.5343164609303,-6.29125039903547,-0.0225649474220869,-0.111777231550165,-0.00142402536229371,0.0370364889917428,-0.00680718835507733,-0.00405632466905041,-0.00220996453036284,0.000350201621428808,0.00732215553031582,0.0181335075475853,-0.00949875291852567,-0.0157562419159943,0.0165066897876421,-0.0360559981018502,0.0108345315046204,0.0179047836044174,0.00459835727842436,0.00602993655234365,0.000413423037449589,-75620495.7383499,-18806.3267538295,-11.3046838301089,-70.9087272091844,-88562.6725856614,-20302.6486286635,-0.0776844165494827,-41816.3920426638,-98.5678346224537,-41.26503681701,4.70700150423212e-09,1.32352697295945e-11
