"","V1"
"DASanthesis_BLUP_LassoCorr",0.932062689609391
"DASmaturity_BLUP_LassoCorr",0.937838794618062
"DATanthesis_BLUP_LassoCorr",0.944009527384457
"DATmaturity_BLUP_LassoCorr",0.935395007305523
"fruitno_BLUP_LassoCorr",0.9728485572893
"fruitlength_BLUP_LassoCorr",0.978478260822419
"fruitwidth_BLUP_LassoCorr",0.962811975868473
"fruitshapeindex_BLUP_LassoCorr",0.971807344220452
"fruitweight_BLUP_LassoCorr",0.936670792345032
"yield_BLUP_LassoCorr",0.907425886958101
"pollenconcentration_BLUP_LassoCorr",0.86549385134313
"pollenactivity_BLUP_LassoCorr",0.862381332166608
"leaftemp_BLUP_LassoCorr",0.737135404896158
"leafminushobotemp_BLUP_LassoCorr",0.791397478878715
"growthrateplot_BLUP_LassoCorr",0.992822757089232
"growthrateplant_BLUP_LassoCorr",0.978165717509022
"height_BLUP_LassoCorr",0.937401268815706
"heightmax_BLUP_LassoCorr",0.949815890199007
"leafangledaily_BLUP_LassoCorr",0.901198204782312
"leafanglemean_BLUP_LassoCorr",0.884375151399107
"leafanglenoon_BLUP_LassoCorr",0.93865159749651
"leafanglemidnight_BLUP_LassoCorr",0.891186683406066
"leafanglemidnightminusnoon_BLUP_LassoCorr",0.885511568911076
"leafanglebright_BLUP_LassoCorr",0.859490567235284
"leafanglelow_BLUP_LassoCorr",0.838185922404817
"leafanglelowminusbright_BLUP_LassoCorr",0.837778933741192
"leafanglecold_BLUP_LassoCorr",0.925640125330344
"leafangleHot_BLUP_LassoCorr",0.889951195125323
"leafanglecoldminushot_BLUP_LassoCorr",0.813862622711266
"leafareadaily_BLUP_LassoCorr",0.945758380857015
"leafareadailyplant_BLUP_LassoCorr",0.925043541098453
"leafareaindex_BLUP_LassoCorr",0.936617783449313
"leafareaprojecteddaily_BLUP_LassoCorr",0.959632692970481
"leafareaprojectedplant_BLUP_LassoCorr",0.921516511051842
"leafinclinationmean_BLUP_LassoCorr",0.831455721964761
"leafinclinationhot_BLUP_LassoCorr",0.693913705458466
"leafinclinationcold_BLUP_LassoCorr",0.879705861841153
"leafinclinationbright_BLUP_LassoCorr",0.805640158586865
"leafinclinationdark_BLUP_LassoCorr",0.758515311664444
"leafinclinationnoon_BLUP_LassoCorr",0.842714643833208
"leafinclinationmidnight_BLUP_LassoCorr",0.884542997634341
"lightpendaily_BLUP_LassoCorr",0.883473969026458
"lightpenmeanplot_BLUP_LassoCorr",0.929729706398733
"lightpenmeanplant_BLUP_LassoCorr",0.875295693002123
"huedaily_BLUP_LassoCorr",0.91717451245235
"huemean_BLUP_LassoCorr",0.96307011711643
"huebin0_BLUP_LassoCorr",0.96653481153468
"huebin1_BLUP_LassoCorr",0.919001358079272
"huebin5_BLUP_LassoCorr",0.983123278777186
"ndvimean_BLUP_LassoCorr",0.881068684418971
"ndvibin0_BLUP_LassoCorr",0.854398134728013
"ndvibin1_BLUP_LassoCorr",0.861314039652845
"ndvibin2_BLUP_LassoCorr",0.801940972690041
"ndvibin3_BLUP_LassoCorr",0.836674332931471
"ndvibin4_BLUP_LassoCorr",0.905103782692421
"ndvibin5_BLUP_LassoCorr",0.903187461598615
"green_BLUP_LassoCorr",0.964671620109539
"greenb0_BLUP_LassoCorr",0.929007215454521
"greenb1_BLUP_LassoCorr",0.92858073675756
"greenb2_BLUP_LassoCorr",0.944268150513636
"greenb3_BLUP_LassoCorr",0.863265762354653
"npcimean_BLUP_LassoCorr",0.869774684302097
"psrimean_BLUP_LassoCorr",0.854764083606936
"biomassfinalplot_BLUP_LassoCorr",0.870584199171279
"biomassfinalplant_BLUP_LassoCorr",0.975537695052785
"heightfinal_BLUP_LassoCorr",0.937193716454458
"heighmaxfinal_BLUP_LassoCorr",0.950634604047066
"leafareafinalplot_BLUP_LassoCorr",0.974698718388392
"leafareafinalplant_BLUP_LassoCorr",0.905302137871037
"leafareaindexfinal_BLUP_LassoCorr",0.858441657347197
"leafareafinalprojectedplot_BLUP_LassoCorr",0.955818770839432
"leafareafinalprojectedplant_BLUP_LassoCorr",0.940459793682273
"lightpenetrationfinal_BLUP_LassoCorr",0.934019298949022
"biomassAUC_BLUP_LassoCorr",NA
"biomassAUCperplant_BLUP_LassoCorr",NA
