"","DASanthesis_BLUP_GBLUPKCV","DASmaturity_BLUP_GBLUPKCV","DATanthesis_BLUP_GBLUPKCV","DATmaturity_BLUP_GBLUPKCV","fruitno_BLUP_GBLUPKCV","fruitlength_BLUP_GBLUPKCV","fruitwidth_BLUP_GBLUPKCV","fruitshapeindex_BLUP_GBLUPKCV","fruitweight_BLUP_GBLUPKCV","yield_BLUP_GBLUPKCV","pollenconcentration_BLUP_GBLUPKCV","pollenactivity_BLUP_GBLUPKCV","leaftemp_BLUP_GBLUPKCV","leafminushobotemp_BLUP_GBLUPKCV","growthrateplot_BLUP_GBLUPKCV","growthrateplant_BLUP_GBLUPKCV","height_BLUP_GBLUPKCV","heightmax_BLUP_GBLUPKCV","leafangledaily_BLUP_GBLUPKCV","leafanglemean_BLUP_GBLUPKCV","leafanglenoon_BLUP_GBLUPKCV","leafanglemidnight_BLUP_GBLUPKCV","leafanglemidnightminusnoon_BLUP_GBLUPKCV","leafanglebright_BLUP_GBLUPKCV","leafanglelow_BLUP_GBLUPKCV","leafanglelowminusbright_BLUP_GBLUPKCV","leafanglecold_BLUP_GBLUPKCV","leafangleHot_BLUP_GBLUPKCV","leafanglecoldminushot_BLUP_GBLUPKCV","leafareadaily_BLUP_GBLUPKCV","leafareadailyplant_BLUP_GBLUPKCV","leafareaindex_BLUP_GBLUPKCV","leafareaprojecteddaily_BLUP_GBLUPKCV","leafareaprojectedplant_BLUP_GBLUPKCV","leafinclinationmean_BLUP_GBLUPKCV","leafinclinationhot_BLUP_GBLUPKCV","leafinclinationcold_BLUP_GBLUPKCV","leafinclinationbright_BLUP_GBLUPKCV","leafinclinationdark_BLUP_GBLUPKCV","leafinclinationnoon_BLUP_GBLUPKCV","leafinclinationmidnight_BLUP_GBLUPKCV","lightpendaily_BLUP_GBLUPKCV","lightpenmeanplot_BLUP_GBLUPKCV","lightpenmeanplant_BLUP_GBLUPKCV","huedaily_BLUP_GBLUPKCV","huemean_BLUP_GBLUPKCV","huebin0_BLUP_GBLUPKCV","huebin1_BLUP_GBLUPKCV","huebin5_BLUP_GBLUPKCV","ndvimean_BLUP_GBLUPKCV","ndvibin0_BLUP_GBLUPKCV","ndvibin1_BLUP_GBLUPKCV","ndvibin2_BLUP_GBLUPKCV","ndvibin3_BLUP_GBLUPKCV","ndvibin4_BLUP_GBLUPKCV","ndvibin5_BLUP_GBLUPKCV","green_BLUP_GBLUPKCV","greenb0_BLUP_GBLUPKCV","greenb1_BLUP_GBLUPKCV","greenb2_BLUP_GBLUPKCV","greenb3_BLUP_GBLUPKCV","npcimean_BLUP_GBLUPKCV","psrimean_BLUP_GBLUPKCV","biomassfinalplot_BLUP_GBLUPKCV","biomassfinalplant_BLUP_GBLUPKCV","heightfinal_BLUP_GBLUPKCV","heighmaxfinal_BLUP_GBLUPKCV","leafareafinalplot_BLUP_GBLUPKCV","leafareafinalplant_BLUP_GBLUPKCV","leafareaindexfinal_BLUP_GBLUPKCV","leafareafinalprojectedplot_BLUP_GBLUPKCV","leafareafinalprojectedplant_BLUP_GBLUPKCV","lightpenetrationfinal_BLUP_GBLUPKCV","biomassAUC_BLUP_GBLUPKCV","biomassAUCperplant_BLUP_GBLUPKCV"
"GPC128800",-0.430448343195774,13.2399779987643,-0.43044834319589,13.2399780006026,38.5664984100887,-1.07612087441189,-1.04107396671231,0.731716950777375,-7.39569512135825,-0.44680164579979,-3050.89890677909,0.640903345788522,-8.18185783912226e-11,-8.18961116940544e-11,1395570.97280248,340.043089678781,1.57924870449965,0.788978022727949,0.0335723616953401,0.114673625423519,0.175417620870979,0.117898481281825,-0.0287946860501421,0.56855997292592,-0.180211891249506,-0.56303383254969,-0.180211891249506,0.502960084862856,-0.508385593232087,1333.27598001859,326.010083606518,0.00789493725849564,672.118185505786,159.227084018027,-0.0116286372577758,-0.0254266203786688,0.00653027740739859,-0.0245267913532835,0.00653027740739859,-0.0136641108172947,-0.0113158696918788,0.270667557545036,17.3331951379647,3.78905505199448,0.0392718581549263,0.0860862380397771,0.00263198444183786,-0.0290581078943708,0.00600734594716286,0.00452817642171991,0.0017408439239258,-0.00142411895331754,-0.00675068884951956,-0.0147470648931428,0.00508474366284788,0.0167850974368085,-0.013914761953475,0.026043911604013,-0.0135665571462634,-0.0144572717210361,-0.00199213360745695,-0.00540561978182582,-0.00212946180504882,105664478.008982,26067.4318894778,10.1559145471705,52.6068009018686,114816.543339429,27008.0907705026,0.0994280218561801,56193.5346429222,134.953911615296,20.5521340548198,4.62101305683741e-10,-1.13803601606803e-10
"GPC092820",-0.479319902234044,-3.79279330593553,-0.479319902233933,-3.79279331051418,-20.0077545823901,1.95512960648893,0.372711677650195,0.463659224716637,5.97179936254815,0.799473703678335,4581.49037169974,0.534878970195044,2.09951552821471e-11,2.1044517342591e-11,355542.324749101,92.2211784859302,1.17249946242951,0.636089575720999,-0.01448380458248,-0.914647901934484,-0.928409917459736,-0.927547017612633,0.00256895728873739,-0.788825714175964,-1.0367918279121,-0.176166192025133,-1.0367918279121,-0.535395660134433,-0.428592466966501,-285.251700888641,-89.4749476257066,0.000340500164880512,-272.522216906109,-64.6844202882787,0.04437939214834,0.0252567513729331,0.050168319933193,0.0374069880182537,0.050168319933193,0.0429371179743626,0.0432368731499467,0.43559384063148,14.0708655962541,3.63627368169997,0.00994797369821442,-0.0989507501352772,-0.00105757070552522,0.0217545101318635,-0.00424228210371055,-0.000775125184842015,-0.0025050869350762,0.000517479495974961,0.00343800404037027,0.00785630820238943,0.000403971357238206,-0.00931396666455173,0.0154593669283598,-0.0300679325555503,0.00909292337673758,0.0157043084965332,0.00554470582865148,0.00432143458548328,0.00171687532188482,10209371.8797668,2556.47751540271,6.65780099602017,14.6285504837737,-34377.1699828519,-8443.5171292498,-0.0303037742059357,-25510.4729864738,-62.0143588049339,25.3795255705161,-8.14263639868022e-11,-5.13836605180283e-11
"GPC020470",0.711786995595998,-0.71066321293187,0.711786995596216,-0.710663223244704,-33.0886303076736,-1.14008560797697,1.1669049922873,-2.02325868197159,6.99626178737546,-0.264581496556652,1760.66252238867,-1.38446164877892,4.65108096040664e-11,4.65421501663011e-11,-1432260.32534363,-390.092406368979,-2.19103884279145,-1.26360426911594,-0.0266903635669276,-0.567863117666913,-0.577950707617166,-0.57120943533187,0.00805509922710772,-0.557992580540151,-0.802463770505308,-0.125853701999898,-0.802463770505308,-0.831345307819986,0.115293630678573,-1613.06335544658,-340.985266597719,-0.0193621147535079,-811.317521807564,-217.843882975896,0.0199941062117827,0.0334225338490585,0.0291247529232914,0.0172230533814669,0.0291247529232914,0.0204969153450059,0.0204793457604008,-0.372391938913499,-22.7738682919496,-6.71957420534888,-0.0102970418176068,-0.0674690218275525,-0.00157579939226266,0.0228991164087298,0.00197334696245221,-0.000548191909274213,-0.00448107716437334,0.000676906658931412,0.00632238690920387,0.0137724193072822,-0.0059867991907025,-0.0115865650468252,-7.6163571162092e-05,-0.00611742140031522,0.00375353387613555,0.000293188336405586,0.000870700109983228,0.00438893008814361,0.000114703125359586,-85131251.679233,-23177.0585888931,-12.5545547683361,-76.6992664844364,-106059.540270271,-28244.2537418196,-0.0921566717966947,-53768.21060058,-145.290241810428,-27.5881112680085,-3.37090234668369e-10,-5.67483366659832e-11
"GPC120740",-2.31617573305489,-4.95740992108515,-2.31617573305537,-4.95740992211459,0.364558431925783,0.0540770916993584,0.134687373710804,-0.0250574578610509,-0.298237417757839,-0.0364790674976351,-1549.48474461667,-0.464310430437798,2.92233887222802e-11,2.92624517489686e-11,203839.590612488,39.0184363985269,-0.273587855682639,0.071986472470742,-0.0115546176773265,-0.325142481125613,-0.332983579236755,-0.352484026961572,-0.00466454970391173,-0.163670702550831,-0.348906381591677,-0.107215772603399,-0.348906381591677,-0.105742104233909,-0.139098975952835,219.068834545355,-10.5714753775437,0.00479002407470905,22.736663583008,3.89609561700733,0.0138662103226725,0.00613909102549264,0.0114425411997669,0.0119682224539541,0.0114425411997669,0.013818547218511,0.0148262227840886,-0.0902688708772933,0.436582505497323,-0.222785144991973,-0.0306615840849002,-0.0581013759094605,0.00100830914810385,0.00786317262646138,-0.00171563532444638,-0.00799798622580192,0.00351289776383503,0.00217761731054647,0.00444866679544312,0.00727708058205177,-0.00859429090301981,-0.0108195770542054,-0.00451696556608559,0.00107128611808377,0.00319372495376153,0.00173200585524238,-0.00529026726353003,0.00226190510730949,0.00231018209543475,11228340.6669633,2210.20200370207,-1.13486996044005,-0.100167958008556,14851.7959606531,3083.723346326,0.0129072470506523,-696.871687340403,-2.78206707731279,0.0551243802686685,1.58025511155517e-11,-1.46574595737941e-10
"GPC065810",-0.314859072443171,-5.12232932352708,-0.314859072442929,-5.12232932351687,-12.3737758053122,0.881291974239388,0.124612257351621,-0.245077504403956,1.61863698773134,0.279981629486032,3738.03002134651,-0.53865070118241,1.00795375163351e-10,1.0092889422323e-10,-854552.027507993,-222.345929034212,-1.12044242088334,-0.742602027708434,-0.0289660982897422,-0.637720110904624,-0.616103740520438,-0.645981228772126,-0.0174910765299784,-0.854335203542002,0.171325820122516,0.731477189795932,0.171325820122516,-0.857393186570433,0.751565718894231,-1068.05096066783,-265.991397356164,-0.0135184567083352,-552.499771851619,-139.623124998689,0.0303544640979639,0.0386970990626122,-0.00107514420513566,0.0366506044738293,-0.00107514420513566,0.0284778894236205,0.0285128091992861,-0.0302870695764058,-5.13849160929865,-1.47519912572609,0.00250901843219383,-0.212325091045973,0.0040641464367993,0.01769932039912,-5.08074304202791e-05,-0.00200070480074553,-0.00342343644928348,0.00129118867167812,0.00533888304177875,0.0115673476476098,-0.0038774335510975,-0.0100968720366194,0.00429717268109061,-0.00742137816240301,-0.00102086547366135,-0.000647451683902008,0.00634192508013537,0.00629556605728568,0.00299988882109768,-53597761.6710688,-13939.3444197921,-6.78214852584444,-38.4097781094462,-68523.988277929,-17599.1859256432,-0.0590327054851981,-33658.0211769632,-88.3306676603071,-10.8147577239405,-1.93391667189106e-10,-5.64875494162202e-11
"GPC093160",-3.71662876824411,-5.57385155518179,-3.71662876824414,-5.57385155852008,19.4343595568336,0.0225935098776555,-0.313026025162547,-0.546265638098048,-2.85288305018584,0.35417791971072,854.529028375654,1.13650625720708,1.50509860076469e-11,1.50724726909259e-11,387187.412629814,126.807376883795,0.188782710826459,-0.168983840867054,-0.00324135664517285,0.310351806564236,0.337495216115724,0.294932120477771,-0.0339722212020488,0.39194619897382,-0.265540727015193,-0.609501684332127,-0.265540727015193,0.4302105077274,-0.704191739289273,820.138670150209,151.184860642266,0.0143771112309656,404.312027642654,122.101566123974,-0.0119714869612878,-0.0195042086443596,0.0111454960148427,-0.0171186019156054,0.0111454960148427,-0.0127643765692489,-0.0118060315227125,-0.0765979179428721,-1.25504079516852,0.780354373049114,0.0411049845132861,-0.0467695276862419,0.00109591870560473,-0.000922649658511623,0.000280725129276595,0.00264445816580968,-0.00185589764981524,-0.000213529441850118,-0.00069160337585985,-0.00154839633262288,0.00328600290539655,0.00263250923060768,0.008017016476911,-0.0109290148318015,-0.000109794224602411,0.00449275807537893,0.0044032862164326,0.000708974116600068,0.000790729070253652,5873478.84647486,3202.26267749837,-0.0536896433532859,1.61511930912907,28059.6176518249,10296.821678505,0.023763063828208,16009.5685799921,55.5382907064561,3.22335712120475,-6.06219685600455e-10,-1.08548963963652e-10
"GPC064390",0.170607309001795,-2.38968289580834,0.170607309001531,-2.38968290286207,-23.9463215835401,-1.04882447225851,0.881861101059351,-1.79931313367945,3.6011295892231,-0.291098362030705,-34.8160277070551,-0.587876490978405,1.20430994009229e-11,1.20330190606005e-11,-179723.795852148,-33.55749794582,-0.364588972489554,-0.372370585724036,-0.0126963642002003,0.332812699240229,0.281619522605983,0.338161462628633,0.0338878262372111,0.193571773410158,0.359432512459121,0.136675283350153,0.359432512459121,0.0127099768133724,0.316175849520399,-722.477904102185,-210.916418253955,-0.00902710749180962,-312.047850689274,-70.8333486033345,-0.00998514950797572,0.00233153776524482,-0.00793840205026695,-0.00906615175990601,-0.00793840205026695,-0.00863811758868767,-0.0105760395081076,-0.0104364613432091,-1.29812163335673,-0.356009998790374,-0.0121403371222064,-0.0623188778410978,-0.000302521971544084,0.0134258790322469,-0.00263092272149832,-0.00239938420357289,-0.00111976840623505,-0.000143486616411491,0.00363345601240633,0.00994271952799024,-0.00436569274673615,-0.00854395110995854,0.00534003854916252,-0.0164393242815584,0.0054961288191866,0.0074754665290888,0.00100443513029573,0.00260666243423135,0.00109703444926501,-5344686.81185017,-838.434332742357,-0.540117175521244,-17.6664402311182,-32611.6986626482,-7381.46391933581,-0.0274869812008935,-13953.1973937197,-30.7826927436975,0.874365512162502,4.09710182266963e-11,-5.69522174521471e-11
"GPC020400",-0.00189424761060733,-5.36970867596914,-0.00189424761044487,-5.36970867185159,-33.7423582301993,-0.527912084277923,1.31459610267085,-1.67559592917662,9.574042375096,0.330632272683694,2764.09276908167,-0.763631060227032,7.19460981088515e-12,7.20809446582422e-12,-428609.005179642,-102.777943776708,-0.0919377586860989,-0.274416950310065,-0.0252538741133726,-0.714819680056737,-0.682229357484837,-0.71517684844349,-0.0138024567760548,-0.734398179605969,-0.691472389602155,0.038435614098314,-0.691472389602155,-0.69736905284809,0.00160717639640835,-777.088488352098,-170.19760433329,-0.00332398964137471,-446.869708238465,-105.893522831365,0.0288802320976598,0.0249378157550327,0.0306596500092605,0.0293722004739285,0.0306596500092605,0.0270087496842731,0.0285933858393148,0.0997885442996679,6.6279222742857,1.62836394931697,-0.0291382913738534,-0.149194595502066,-0.000947028929196969,0.0328682638220419,-0.00733911817328295,-0.00229112198445794,-0.00289993510861263,0.00123464996806951,0.00579756132636345,0.0117630693027204,-0.00490488579199174,-0.012163703592728,0.028977645198033,-0.0421472957095404,0.00665869555065808,0.0168632124290117,0.00999130541538759,0.00660109242701979,0.00183166316777915,-36504305.7423631,-8868.15777013629,-0.53933514651241,-14.9990039245271,-60408.3188086812,-14077.6370999618,-0.0521264514360534,-33085.783433551,-78.3378076506708,8.23271757025866,-3.03994328500829e-10,-6.78477612764941e-11
"GPC000760",4.38041107209036,4.12055186153895,4.38041107209136,4.12055184747756,-31.9616144344115,-0.824603429337605,0.895522393983416,-1.35817153446085,5.33907961459551,-0.452754581990867,-982.06514086167,-2.71879204916338,6.23867547705e-11,6.2440990814623e-11,96238.6433962336,21.0222053917218,0.0454857893189966,-0.00682471290055908,-0.0157019630335464,0.0142708660544926,-0.0225467694172567,0.0265086138143995,0.0298894374665188,0.0992600919203461,0.604794355330494,0.342164419779897,0.604794355330494,-0.112279888784423,0.53797392675207,-723.968028428337,-186.533297369887,-0.00851213488119507,-372.101229468243,-92.5473890202984,0.00159697233008469,0.0115655777145613,-0.0255975887249566,-0.00191215460102041,-0.0255975887249566,0.00253367650417349,0.000135952676781576,0.073661252918331,-1.71344566993707,-0.717270325187373,-0.0344530568754163,-0.0550028663152499,-0.00369249673242845,0.0228747414757473,-0.00526944197790417,-0.00280890160803049,-0.00131614666346077,0.000260130727223193,0.00524266802579198,0.0108110549230498,-0.00458137202002213,-0.0102413378612812,0.0193189460881459,-0.0371180530979245,0.00977239636870406,0.0179126822047671,0.00380239672028023,0.00412005182419535,0.000867370759142211,2878377.87243864,606.296181833333,1.27242797550929,-5.91398930450429,-36404.293511673,-9379.24877494441,-0.0318886421660018,-19967.810740477,-50.2853866118556,-4.1463952136679,-3.53750363225476e-10,-7.25394484188278e-11
"GPC002850",-1.52442671049582,-1.92920490651863,-1.52442671049586,-1.92920490462703,30.872591426561,-0.511430519931872,-0.984371090203903,0.412958713175003,-7.2412610401908,0.217668574442763,-3681.85522774507,0.0674617670986265,-7.95614054957150e-11,-7.96527089265957e-11,881845.12594636,204.028737392704,1.14236446827323,0.593321286116009,0.00951439057939648,0.514812608978305,0.53373184411676,0.513219227714924,-0.0155420700207055,0.582562280158212,0.161121622281443,-0.334938884315945,0.161121622281443,0.722082759662758,-0.452321142413109,1149.17436765872,262.175786294647,0.0154145834843177,518.937280903991,122.031600292977,-0.0166329561148291,-0.0305984727837294,-0.00652220719790384,-0.0213935973564786,-0.00652220719790384,-0.0168549690034463,-0.0155020391743962,0.0761140286980425,16.3160824155817,4.01544191574826,-0.0372133252859443,0.0832655869779523,0.00275565337506894,-0.025121607844776,0.00848619797238394,0.000215389467673848,0.00407184825255723,-0.000124988100133008,-0.00575698358460332,-0.010461959639966,0.0044044652501779,0.00800215579785717,-0.0285194965375745,0.0437219579130724,-0.0138198474283279,-0.014674335645742,-0.00824004422716259,-0.00432510778578302,-0.00121774146454193,49445189.5525302,11566.1153381013,6.06922994800319,42.1653145439746,73017.1819660147,16570.7059847766,0.0626756912631196,31549.7755646434,71.7906897121147,10.8309662927508,7.48133335818869e-10,-1.50650087864628e-10
