"","V1"
"DASanthesis_BLUP_GCorrLOOCV",0.480106692129449
"DASmaturity_BLUP_GCorrLOOCV",0.612816901644111
"DATanthesis_BLUP_GCorrLOOCV",0.480106692146733
"DATmaturity_BLUP_GCorrLOOCV",0.612816901566717
"fruitno_BLUP_GCorrLOOCV",0.735159149994856
"fruitlength_BLUP_GCorrLOOCV",0.784693613579556
"fruitwidth_BLUP_GCorrLOOCV",0.8461648635185
"fruitshapeindex_BLUP_GCorrLOOCV",0.73536128590784
"fruitweight_BLUP_GCorrLOOCV",0.777136359174561
"yield_BLUP_GCorrLOOCV",0.532816204348752
"pollenconcentration_BLUP_GCorrLOOCV",0.27099421778645
"pollenactivity_BLUP_GCorrLOOCV",0.373326258041248
"leaftemp_BLUP_GCorrLOOCV",0.315500981482675
"leafminushobotemp_BLUP_GCorrLOOCV",0.315227109914112
"growthrateplot_BLUP_GCorrLOOCV",0.589306380355555
"growthrateplant_BLUP_GCorrLOOCV",0.559674030012582
"height_BLUP_GCorrLOOCV",0.607125953596119
"heightmax_BLUP_GCorrLOOCV",0.599675148726214
"leafangledaily_BLUP_GCorrLOOCV",0.569357601374403
"leafanglemean_BLUP_GCorrLOOCV",0.50690325203449
"leafanglenoon_BLUP_GCorrLOOCV",0.477838496901221
"leafanglemidnight_BLUP_GCorrLOOCV",0.476807150482258
"leafanglemidnightminusnoon_BLUP_GCorrLOOCV",0.444702154585371
"leafanglebright_BLUP_GCorrLOOCV",0.383325371516928
"leafanglelow_BLUP_GCorrLOOCV",0.162085168200913
"leafanglelowminusbright_BLUP_GCorrLOOCV",0.228283959832813
"leafanglecold_BLUP_GCorrLOOCV",0.439429146633899
"leafangleHot_BLUP_GCorrLOOCV",0.506561220586474
"leafanglecoldminushot_BLUP_GCorrLOOCV",0.457910006211412
"leafareadaily_BLUP_GCorrLOOCV",0.561079256435422
"leafareadailyplant_BLUP_GCorrLOOCV",0.546486195709594
"leafareaindex_BLUP_GCorrLOOCV",0.44386492087967
"leafareaprojecteddaily_BLUP_GCorrLOOCV",0.584574646495893
"leafareaprojectedplant_BLUP_GCorrLOOCV",0.566946390240507
"leafinclinationmean_BLUP_GCorrLOOCV",0.346843423950649
"leafinclinationhot_BLUP_GCorrLOOCV",0.17914037324594
"leafinclinationcold_BLUP_GCorrLOOCV",0.42609401325051
"leafinclinationbright_BLUP_GCorrLOOCV",0.358689030525174
"leafinclinationdark_BLUP_GCorrLOOCV",0.0592873991929028
"leafinclinationnoon_BLUP_GCorrLOOCV",0.451783823578216
"leafinclinationmidnight_BLUP_GCorrLOOCV",0.460966453898175
"lightpendaily_BLUP_GCorrLOOCV",0.324263191244917
"lightpenmeanplot_BLUP_GCorrLOOCV",0.545685825410294
"lightpenmeanplant_BLUP_GCorrLOOCV",0.46439759231224
"huedaily_BLUP_GCorrLOOCV",0.613305533786746
"huemean_BLUP_GCorrLOOCV",0.469750890343872
"huebin0_BLUP_GCorrLOOCV",0.554102159684799
"huebin1_BLUP_GCorrLOOCV",0.469079435358388
"huebin5_BLUP_GCorrLOOCV",0.530034119065575
"ndvimean_BLUP_GCorrLOOCV",0.580703897054739
"ndvibin0_BLUP_GCorrLOOCV",0.479845116991086
"ndvibin1_BLUP_GCorrLOOCV",0.452647677997602
"ndvibin2_BLUP_GCorrLOOCV",0.465958540878239
"ndvibin3_BLUP_GCorrLOOCV",0.369450422359455
"ndvibin4_BLUP_GCorrLOOCV",0.592173091680371
"ndvibin5_BLUP_GCorrLOOCV",0.523129900697761
"green_BLUP_GCorrLOOCV",0.451345514926064
"greenb0_BLUP_GCorrLOOCV",0.512271773125153
"greenb1_BLUP_GCorrLOOCV",0.506244793470671
"greenb2_BLUP_GCorrLOOCV",0.396698893426731
"greenb3_BLUP_GCorrLOOCV",0.290331045810417
"npcimean_BLUP_GCorrLOOCV",0.487735008808745
"psrimean_BLUP_GCorrLOOCV",0.55587051279964
"biomassfinalplot_BLUP_GCorrLOOCV",0.558053288741257
"biomassfinalplant_BLUP_GCorrLOOCV",0.522084019536242
"heightfinal_BLUP_GCorrLOOCV",0.62197878860236
"heighmaxfinal_BLUP_GCorrLOOCV",0.623168020510238
"leafareafinalplot_BLUP_GCorrLOOCV",0.429081252864528
"leafareafinalplant_BLUP_GCorrLOOCV",0.411493528281073
"leafareaindexfinal_BLUP_GCorrLOOCV",0.42462919463063
"leafareafinalprojectedplot_BLUP_GCorrLOOCV",0.46510568907545
"leafareafinalprojectedplant_BLUP_GCorrLOOCV",0.446576607115284
"lightpenetrationfinal_BLUP_GCorrLOOCV",0.47235016311222
"biomassAUC_BLUP_GCorrLOOCV",NA
"biomassAUCperplant_BLUP_GCorrLOOCV",NA
