"","V1"
"DASanthesis_BLUP_GCorrKCV",0.458645220621313
"DASmaturity_BLUP_GCorrKCV",0.607492130042132
"DATanthesis_BLUP_GCorrKCV",0.45864522063761
"DATmaturity_BLUP_GCorrKCV",0.607492129993263
"fruitno_BLUP_GCorrKCV",0.726834523454802
"fruitlength_BLUP_GCorrKCV",0.766449124188483
"fruitwidth_BLUP_GCorrKCV",0.847419251068041
"fruitshapeindex_BLUP_GCorrKCV",0.750953005964019
"fruitweight_BLUP_GCorrKCV",0.77702658451927
"yield_BLUP_GCorrKCV",0.508459268182137
"pollenconcentration_BLUP_GCorrKCV",0.269705029531232
"pollenactivity_BLUP_GCorrKCV",0.369768639889943
"leaftemp_BLUP_GCorrKCV",0.296086302575893
"leafminushobotemp_BLUP_GCorrKCV",0.296155541277728
"growthrateplot_BLUP_GCorrKCV",0.585166883101663
"growthrateplant_BLUP_GCorrKCV",0.552531611816246
"height_BLUP_GCorrKCV",0.610443353106311
"heightmax_BLUP_GCorrKCV",0.597222674946575
"leafangledaily_BLUP_GCorrKCV",0.560138489000712
"leafanglemean_BLUP_GCorrKCV",0.496054620594131
"leafanglenoon_BLUP_GCorrKCV",0.465540432791806
"leafanglemidnight_BLUP_GCorrKCV",0.46384486211092
"leafanglemidnightminusnoon_BLUP_GCorrKCV",0.445332935981738
"leafanglebright_BLUP_GCorrKCV",0.374797474852668
"leafanglelow_BLUP_GCorrKCV",0.137103141966693
"leafanglelowminusbright_BLUP_GCorrKCV",0.260897395943775
"leafanglecold_BLUP_GCorrKCV",0.413892619315262
"leafangleHot_BLUP_GCorrKCV",0.494357373539778
"leafanglecoldminushot_BLUP_GCorrKCV",0.443762750012107
"leafareadaily_BLUP_GCorrKCV",0.552218521017768
"leafareadailyplant_BLUP_GCorrKCV",0.540193666996756
"leafareaindex_BLUP_GCorrKCV",0.430972701171759
"leafareaprojecteddaily_BLUP_GCorrKCV",0.576611075973985
"leafareaprojectedplant_BLUP_GCorrKCV",0.561903639533796
"leafinclinationmean_BLUP_GCorrKCV",0.293604734738196
"leafinclinationhot_BLUP_GCorrKCV",0.157637237259509
"leafinclinationcold_BLUP_GCorrKCV",0.39340672075169
"leafinclinationbright_BLUP_GCorrKCV",0.354459926080498
"leafinclinationdark_BLUP_GCorrKCV",0.0478828899731055
"leafinclinationnoon_BLUP_GCorrKCV",0.438787098744917
"leafinclinationmidnight_BLUP_GCorrKCV",0.450265000985796
"lightpendaily_BLUP_GCorrKCV",0.330507088319839
"lightpenmeanplot_BLUP_GCorrKCV",0.544775198319326
"lightpenmeanplant_BLUP_GCorrKCV",0.448502861472143
"huedaily_BLUP_GCorrKCV",0.610282846444339
"huemean_BLUP_GCorrKCV",0.46264634232151
"huebin0_BLUP_GCorrKCV",0.566244378375821
"huebin1_BLUP_GCorrKCV",0.462617445824182
"huebin5_BLUP_GCorrKCV",0.539427239785109
"ndvimean_BLUP_GCorrKCV",0.560643248937353
"ndvibin0_BLUP_GCorrKCV",0.467149843521904
"ndvibin1_BLUP_GCorrKCV",0.437080753138504
"ndvibin2_BLUP_GCorrKCV",0.44935485948807
"ndvibin3_BLUP_GCorrKCV",0.351367133427554
"ndvibin4_BLUP_GCorrKCV",0.585555568237756
"ndvibin5_BLUP_GCorrKCV",0.527163665697219
"green_BLUP_GCorrKCV",0.45428409975267
"greenb0_BLUP_GCorrKCV",0.523781398937619
"greenb1_BLUP_GCorrKCV",0.497678111309407
"greenb2_BLUP_GCorrKCV",0.403227437026503
"greenb3_BLUP_GCorrKCV",0.312454175430626
"npcimean_BLUP_GCorrKCV",0.441628984772703
"psrimean_BLUP_GCorrKCV",0.535123598722486
"biomassfinalplot_BLUP_GCorrKCV",0.555922437511777
"biomassfinalplant_BLUP_GCorrKCV",0.515250780397915
"heightfinal_BLUP_GCorrKCV",0.61792489722341
"heighmaxfinal_BLUP_GCorrKCV",0.615608299206148
"leafareafinalplot_BLUP_GCorrKCV",0.41693335773226
"leafareafinalplant_BLUP_GCorrKCV",0.396783603378339
"leafareaindexfinal_BLUP_GCorrKCV",0.411599577183937
"leafareafinalprojectedplot_BLUP_GCorrKCV",0.453229097959461
"leafareafinalprojectedplant_BLUP_GCorrKCV",0.433618999689961
"lightpenetrationfinal_BLUP_GCorrKCV",0.475874535217999
"biomassAUC_BLUP_GCorrKCV",NA
"biomassAUCperplant_BLUP_GCorrKCV",NA
