"","V1"
"DASanthesis_BLUP_GCorr",0.928328432190802
"DASmaturity_BLUP_GCorr",0.950791283456149
"DATanthesis_BLUP_GCorr",0.928328432240647
"DATmaturity_BLUP_GCorr",0.950791283468078
"fruitno_BLUP_GCorr",0.985176741228906
"fruitlength_BLUP_GCorr",0.994918044801551
"fruitwidth_BLUP_GCorr",0.96816396724979
"fruitshapeindex_BLUP_GCorr",0.986475496768492
"fruitweight_BLUP_GCorr",0.931134727128796
"yield_BLUP_GCorr",0.914455037180379
"pollenconcentration_BLUP_GCorr",0.600711504665154
"pollenactivity_BLUP_GCorr",0.870729329972684
"leaftemp_BLUP_GCorr",0.752042610157697
"leafminushobotemp_BLUP_GCorr",0.751847214103306
"growthrateplot_BLUP_GCorr",0.989185871332409
"growthrateplant_BLUP_GCorr",0.987842662513295
"height_BLUP_GCorr",0.960531337926614
"heightmax_BLUP_GCorr",0.953794542570918
"leafangledaily_BLUP_GCorr",0.928803435255142
"leafanglemean_BLUP_GCorr",0.880687345171936
"leafanglenoon_BLUP_GCorr",0.909627246579454
"leafanglemidnight_BLUP_GCorr",0.909965392459173
"leafanglemidnightminusnoon_BLUP_GCorr",0.91656104969217
"leafanglebright_BLUP_GCorr",0.839806197755957
"leafanglelow_BLUP_GCorr",0.80840662654705
"leafanglelowminusbright_BLUP_GCorr",0.775347710097553
"leafanglecold_BLUP_GCorr",0.913727437518315
"leafangleHot_BLUP_GCorr",0.833881789575601
"leafanglecoldminushot_BLUP_GCorr",0.812595425124489
"leafareadaily_BLUP_GCorr",0.941803476661129
"leafareadailyplant_BLUP_GCorr",0.937491589853239
"leafareaindex_BLUP_GCorr",0.950757550284584
"leafareaprojecteddaily_BLUP_GCorr",0.956067150804276
"leafareaprojectedplant_BLUP_GCorr",0.950916054381537
"leafinclinationmean_BLUP_GCorr",0.875898452016636
"leafinclinationhot_BLUP_GCorr",0.587819867690778
"leafinclinationcold_BLUP_GCorr",0.8967717079214
"leafinclinationbright_BLUP_GCorr",0.814703850013871
"leafinclinationdark_BLUP_GCorr",0.59581371988539
"leafinclinationnoon_BLUP_GCorr",0.887121094816059
"leafinclinationmidnight_BLUP_GCorr",0.894391587247291
"lightpendaily_BLUP_GCorr",0.891907809184261
"lightpenmeanplot_BLUP_GCorr",0.93952805684854
"lightpenmeanplant_BLUP_GCorr",0.896979793851407
"huedaily_BLUP_GCorr",0.941042021611045
"huemean_BLUP_GCorr",0.973099853373419
"huebin0_BLUP_GCorr",0.994243290599636
"huebin1_BLUP_GCorr",0.972461547740311
"huebin5_BLUP_GCorr",0.999953608395334
"ndvimean_BLUP_GCorr",0.890843844561565
"ndvibin0_BLUP_GCorr",0.878331442769649
"ndvibin1_BLUP_GCorr",0.840268351423999
"ndvibin2_BLUP_GCorr",0.806292821011578
"ndvibin3_BLUP_GCorr",0.881506508016373
"ndvibin4_BLUP_GCorr",0.887590899847823
"ndvibin5_BLUP_GCorr",0.940981981218438
"green_BLUP_GCorr",0.990751948285387
"greenb0_BLUP_GCorr",0.99940168163347
"greenb1_BLUP_GCorr",0.962577992653345
"greenb2_BLUP_GCorr",0.970421558638017
"greenb3_BLUP_GCorr",0.94051158752224
"npcimean_BLUP_GCorr",0.904667889312189
"psrimean_BLUP_GCorr",0.882396237100246
"biomassfinalplot_BLUP_GCorr",0.981038310618611
"biomassfinalplant_BLUP_GCorr",0.979483654507051
"heightfinal_BLUP_GCorr",0.971947244175952
"heighmaxfinal_BLUP_GCorr",0.971305264853947
"leafareafinalplot_BLUP_GCorr",0.898977697637052
"leafareafinalplant_BLUP_GCorr",0.880458393018031
"leafareaindexfinal_BLUP_GCorr",0.895458630059388
"leafareafinalprojectedplot_BLUP_GCorr",0.920805430084804
"leafareafinalprojectedplant_BLUP_GCorr",0.901780262179148
"lightpenetrationfinal_BLUP_GCorr",0.928397094689525
"biomassAUC_BLUP_GCorr",NA
"biomassAUCperplant_BLUP_GCorr",NA
