"","V1"
"DASanthesis_BLUP_RRCorr",0.914496674491285
"DASmaturity_BLUP_RRCorr",0.958367570583168
"DATanthesis_BLUP_RRCorr",0.914496666650461
"DATmaturity_BLUP_RRCorr",0.95836756081249
"fruitno_BLUP_RRCorr",0.998671261896919
"fruitlength_BLUP_RRCorr",0.919114860539711
"fruitwidth_BLUP_RRCorr",0.91140677970708
"fruitshapeindex_BLUP_RRCorr",0.970660884938354
"fruitweight_BLUP_RRCorr",0.854124065858382
"yield_BLUP_RRCorr",0.934831069433723
"pollenconcentration_BLUP_RRCorr",0.75587575288828
"pollenactivity_BLUP_RRCorr",0.888322947814759
"leaftemp_BLUP_RRCorr",0.361571127876342
"leafminushobotemp_BLUP_RRCorr",0.361544298100041
"growthrateplot_BLUP_RRCorr",0.996822010877342
"growthrateplant_BLUP_RRCorr",0.99478253861113
"height_BLUP_RRCorr",0.974217951968068
"heightmax_BLUP_RRCorr",0.92146286059793
"leafangledaily_BLUP_RRCorr",0.920341393247698
"leafanglemean_BLUP_RRCorr",0.864350994609784
"leafanglenoon_BLUP_RRCorr",0.862283298265738
"leafanglemidnight_BLUP_RRCorr",0.866191192719685
"leafanglemidnightminusnoon_BLUP_RRCorr",0.787521602553523
"leafanglebright_BLUP_RRCorr",0.856607815405919
"leafanglelow_BLUP_RRCorr",0.859357605403276
"leafanglelowminusbright_BLUP_RRCorr",0.884695075659847
"leafanglecold_BLUP_RRCorr",0.859357605403276
"leafangleHot_BLUP_RRCorr",0.816547441774669
"leafanglecoldminushot_BLUP_RRCorr",0.866602471477115
"leafareadaily_BLUP_RRCorr",0.967011332255548
"leafareadailyplant_BLUP_RRCorr",0.937537324982778
"leafareaindex_BLUP_RRCorr",0.929223323986814
"leafareaprojecteddaily_BLUP_RRCorr",0.972322590366222
"leafareaprojectedplant_BLUP_RRCorr",0.962206494518541
"leafinclinationmean_BLUP_RRCorr",0.839878143415041
"leafinclinationhot_BLUP_RRCorr",0.789098722035548
"leafinclinationcold_BLUP_RRCorr",0.851367128837918
"leafinclinationbright_BLUP_RRCorr",0.833269059725507
"leafinclinationdark_BLUP_RRCorr",0.851367128837918
"leafinclinationnoon_BLUP_RRCorr",0.832640852137353
"leafinclinationmidnight_BLUP_RRCorr",0.844022295696314
"lightpendaily_BLUP_RRCorr",0.938631850998539
"lightpenmeanplot_BLUP_RRCorr",0.952817595219157
"lightpenmeanplant_BLUP_RRCorr",0.946761590298958
"huedaily_BLUP_RRCorr",0.964866601925946
"huemean_BLUP_RRCorr",0.76894219505065
"huebin0_BLUP_RRCorr",0.879315905818886
"huebin1_BLUP_RRCorr",0.87850662491354
"huebin5_BLUP_RRCorr",0.998970802076547
"ndvimean_BLUP_RRCorr",0.813034134892477
"ndvibin0_BLUP_RRCorr",0.813108998699113
"ndvibin1_BLUP_RRCorr",0.778428858573826
"ndvibin2_BLUP_RRCorr",0.744920391690847
"ndvibin3_BLUP_RRCorr",0.8459930372714
"ndvibin4_BLUP_RRCorr",0.807574078614879
"ndvibin5_BLUP_RRCorr",0.82430198820336
"green_BLUP_RRCorr",0.999238642545005
"greenb0_BLUP_RRCorr",0.997680779042514
"greenb1_BLUP_RRCorr",0.972180412815748
"greenb2_BLUP_RRCorr",0.993237237235694
"greenb3_BLUP_RRCorr",0.999771977849644
"npcimean_BLUP_RRCorr",0.726912543314278
"psrimean_BLUP_RRCorr",0.722648194170349
"biomassfinalplot_BLUP_RRCorr",0.998018335845549
"biomassfinalplant_BLUP_RRCorr",0.997125181169194
"heightfinal_BLUP_RRCorr",0.977091410325617
"heighmaxfinal_BLUP_RRCorr",0.91738391791039
"leafareafinalplot_BLUP_RRCorr",0.978501568173156
"leafareafinalplant_BLUP_RRCorr",0.966300182021832
"leafareaindexfinal_BLUP_RRCorr",0.978639092521229
"leafareafinalprojectedplot_BLUP_RRCorr",0.984880199633371
"leafareafinalprojectedplant_BLUP_RRCorr",0.976646744846615
"lightpenetrationfinal_BLUP_RRCorr",0.952146497555259
"biomassAUC_BLUP_RRCorr",NA
"biomassAUCperplant_BLUP_RRCorr",NA
