"","DASanthesis_BLUP_RRTrgtPred","DASmaturity_BLUP_RRTrgtPred","DATanthesis_BLUP_RRTrgtPred","DATmaturity_BLUP_RRTrgtPred","fruitno_BLUP_RRTrgtPred","fruitlength_BLUP_RRTrgtPred","fruitwidth_BLUP_RRTrgtPred","fruitshapeindex_BLUP_RRTrgtPred","fruitweight_BLUP_RRTrgtPred","yield_BLUP_RRTrgtPred","pollenconcentration_BLUP_RRTrgtPred","pollenactivity_BLUP_RRTrgtPred","leaftemp_BLUP_RRTrgtPred","leafminushobotemp_BLUP_RRTrgtPred","growthrateplot_BLUP_RRTrgtPred","growthrateplant_BLUP_RRTrgtPred","height_BLUP_RRTrgtPred","heightmax_BLUP_RRTrgtPred","leafangledaily_BLUP_RRTrgtPred","leafanglemean_BLUP_RRTrgtPred","leafanglenoon_BLUP_RRTrgtPred","leafanglemidnight_BLUP_RRTrgtPred","leafanglemidnightminusnoon_BLUP_RRTrgtPred","leafanglebright_BLUP_RRTrgtPred","leafanglelow_BLUP_RRTrgtPred","leafanglelowminusbright_BLUP_RRTrgtPred","leafanglecold_BLUP_RRTrgtPred","leafangleHot_BLUP_RRTrgtPred","leafanglecoldminushot_BLUP_RRTrgtPred","leafareadaily_BLUP_RRTrgtPred","leafareadailyplant_BLUP_RRTrgtPred","leafareaindex_BLUP_RRTrgtPred","leafareaprojecteddaily_BLUP_RRTrgtPred","leafareaprojectedplant_BLUP_RRTrgtPred","leafinclinationmean_BLUP_RRTrgtPred","leafinclinationhot_BLUP_RRTrgtPred","leafinclinationcold_BLUP_RRTrgtPred","leafinclinationbright_BLUP_RRTrgtPred","leafinclinationdark_BLUP_RRTrgtPred","leafinclinationnoon_BLUP_RRTrgtPred","leafinclinationmidnight_BLUP_RRTrgtPred","lightpendaily_BLUP_RRTrgtPred","lightpenmeanplot_BLUP_RRTrgtPred","lightpenmeanplant_BLUP_RRTrgtPred","huedaily_BLUP_RRTrgtPred","huemean_BLUP_RRTrgtPred","huebin0_BLUP_RRTrgtPred","huebin1_BLUP_RRTrgtPred","huebin5_BLUP_RRTrgtPred","ndvimean_BLUP_RRTrgtPred","ndvibin0_BLUP_RRTrgtPred","ndvibin1_BLUP_RRTrgtPred","ndvibin2_BLUP_RRTrgtPred","ndvibin3_BLUP_RRTrgtPred","ndvibin4_BLUP_RRTrgtPred","ndvibin5_BLUP_RRTrgtPred","green_BLUP_RRTrgtPred","greenb0_BLUP_RRTrgtPred","greenb1_BLUP_RRTrgtPred","greenb2_BLUP_RRTrgtPred","greenb3_BLUP_RRTrgtPred","npcimean_BLUP_RRTrgtPred","psrimean_BLUP_RRTrgtPred","biomassfinalplot_BLUP_RRTrgtPred","biomassfinalplant_BLUP_RRTrgtPred","heightfinal_BLUP_RRTrgtPred","heighmaxfinal_BLUP_RRTrgtPred","leafareafinalplot_BLUP_RRTrgtPred","leafareafinalplant_BLUP_RRTrgtPred","leafareaindexfinal_BLUP_RRTrgtPred","leafareafinalprojectedplot_BLUP_RRTrgtPred","leafareafinalprojectedplant_BLUP_RRTrgtPred","lightpenetrationfinal_BLUP_RRTrgtPred","biomassAUC_BLUP_RRTrgtPred","biomassAUCperplant_BLUP_RRTrgtPred"
"GPC007880",68.4259438258936,108.946078932655,32.4259438516753,72.9460789263932,77.1629699057648,4.19357672163262,2.25734102761759,2.65365398942531,10.2056565753974,1.45227220930455,17560.7333154384,10.4610005462491,35.8191002977268,1.12858862582531,2164732.89632991,583.999978068216,4.69710247819679,1.60171234083889,-0.074960077631911,36.3449689524291,36.2927460770472,36.4545709410664,0.157868083851814,34.02192183475,37.1254681365468,3.09492064344233,37.1254681365468,34.8560945420928,2.26537771284656,5418.32531004481,1385.92611057435,0.183490110297145,2443.73985244487,642.661478869836,1.72519660398065,1.78511089913762,1.69891628375003,1.82348488307736,1.69891628375003,1.72711886299734,1.71910107170606,1.81024820521099,145.784212318279,37.1185511520452,0.0541334617032091,103.772186543547,0.113566065850775,0.568977734318094,0.0274775873247907,0.648841974774151,0.0722918249102726,0.0428606653696472,0.106965649184481,0.269055378831656,0.342691105663708,0.163958734025622,0.30464139505649,0.355361986989686,0.25979024423563,0.220204420310404,0.108469340945219,0.169028280936154,0.108268993708688,120551111.277348,32213.8609717206,37.5007358586935,524.031810542467,342632.919241442,90370.1030610875,0.29957730848849,157703.216527117,415.887968037143,187.249377845315,5299307146,13350447.44
"GPC007970",68.6309366354791,109.690778038288,32.6309366522191,73.6907780286578,52.5477701006983,5.31390483510806,2.57547175618491,3.09791855990413,11.7539846135895,1.45335697741455,20904.0246028303,10.6293366043517,35.8191003622849,1.12858869041572,3746541.7822694,927.746287138091,5.96805350439538,1.80647402651856,-0.0643449568031123,37.1714454077485,37.1096825398999,37.2987411042851,0.163158800320326,35.0914282668094,36.9598070534882,2.0708065873554,36.9598070534882,35.6907595804546,1.33294569686597,6643.67128764906,1599.56660126675,0.203540072978295,3146.20603654596,769.190426599988,1.69418837311064,1.75177505685948,1.70933991261178,1.77839802151527,1.70933991261178,1.69669861158222,1.68770106058684,1.91162651582029,142.994649823045,35.8309991988916,0.117798354732445,103.850745657938,0.107312820734636,0.578642380247062,0.019898027461121,0.654256153736599,0.0678157416231975,0.04089447697329,0.105813060709694,0.271722914452516,0.350178718279876,0.163790950539652,0.330933233526003,0.309153582977861,0.275994819510054,0.242705477877484,0.116481940113772,0.167588281601662,0.106547057275839,229581004.049233,57092.7906869543,45.0762932874596,562.079648713041,443272.625457225,108239.18131707,0.385387211079576,213931.993801012,523.520604757341,194.355944942757,5299307146,13350447.44
"GPC008050",70.3313924587662,123.484430398608,34.3313923065656,87.484430373103,54.295221299523,5.07890756493387,1.5239514667336,3.74290667590774,5.29096388708561,1.14609423410371,17455.7211784874,10.7937687397268,35.8191002785537,1.12858860665565,2481313.5907352,595.849805903106,5.77022170918802,2.01994653355232,-0.0620927324979474,35.8275507782429,35.8022390705102,35.9246673497298,0.140375610752104,33.8539927420083,36.6890850046325,2.88456191388842,36.6890850046325,34.7090919237296,2.07302425704002,5410.47325171594,1427.46026754264,0.171909198595368,2411.16917086892,595.864218402129,1.74237678216525,1.7863268546977,1.71534895442789,1.82871688138247,1.71534895442789,1.7431158038886,1.73842264937754,2.10864652948078,154.907415371602,38.0074687617858,0.0585325635209975,103.897515595586,0.11353327140174,0.547408407232422,0.0307240425849157,0.651167759525785,0.0729873694694808,0.0427285984804786,0.103551068880795,0.259856612604582,0.344776909324886,0.173537885655999,0.304383296628982,0.358865148288374,0.254306682867481,0.21521797941225,0.110166889311368,0.164595460190103,0.106790701796442,153653858.352694,36989.1452034768,42.9730621212704,544.105474373645,350161.263529563,86468.8787246449,0.30659018504236,159648.838826711,393.094888331771,203.05213554254,5299307146,13350447.44
"GPC008090",69.9656215315688,115.791257952296,33.9656214594796,79.7912579389874,9.26765725610676,4.2944083651546,2.11559310386999,2.67551970871463,8.53797090686523,0.942349001291552,16433.2748241362,10.4077752341674,35.8191002860017,1.12858861410781,2305668.04415838,578.577103937629,5.32159546027524,1.54774566178806,-0.0760166199340043,36.5560129034712,36.511490140754,36.6739738172342,0.154689398080333,34.261193363399,37.2014821472387,2.95661970280922,37.2014821472387,34.8852916794641,2.31304558538511,5292.01131012573,1349.85394574877,0.177591333927558,2396.97123960703,612.218650619933,1.71677569318239,1.78280791755156,1.69576208256377,1.81080814314029,1.69576208256377,1.71839966217828,1.71107375764773,2.055986894783,149.060867539932,36.8616897331478,0.0907717748724884,103.844089994516,0.111022164167743,0.561301777475326,0.0291860546419216,0.651544585249786,0.0707427321449199,0.0420960038685245,0.10560371007271,0.267745103826018,0.346013470267931,0.167174102233923,0.309850998602762,0.348843844421001,0.264497435957702,0.224381518852457,0.106769214015559,0.166587306353542,0.107193144961056,131711860.524276,32836.5927638337,41.1486691952237,533.376890375109,335518.415021091,85985.8446232722,0.293036608476772,154507.27053581,394.543436811619,202.229890962826,5299307146,13350447.44
"GPC008130",69.6870314841259,117.22043986408,33.6870314284756,81.2204398473965,53.3207475896899,3.91390334100124,2.1779485222488,2.20833584758488,8.46202469624971,1.12682730641344,17580.3490624969,10.6611971620502,35.8191002883897,1.12858861652707,2453733.98258279,568.24328934034,5.22605527248544,1.63536665107364,-0.0757389803651883,36.6133170447976,36.5821990644493,36.7332291330722,0.147630686759168,34.2118432438276,37.2723528916011,3.05462342501002,37.2723528916011,34.8826117931248,2.36698934254961,5550.07601242042,1444.4080264002,0.177600195897609,2548.43506957637,612.777520084566,1.71165797330124,1.78017443246884,1.68998514311857,1.8087655289071,1.68998514311857,1.71310794998804,1.70556362006078,2.02608743774317,141.31314770771,34.2071167598643,0.0996745881986389,103.802161426851,0.113865406539705,0.560539200463033,0.0364576364729694,0.652141944660082,0.0704235986375904,0.0420619368667731,0.105377906418207,0.266834834560398,0.345896437858145,0.168585670953628,0.292903056485274,0.365734148056428,0.257568879448239,0.215036626617282,0.104836390497905,0.16757016449935,0.107236703599075,147948729.633482,34476.2963201358,39.9222917881334,524.72434344236,355927.086148509,85908.1037740196,0.310414931338679,167495.448253099,401.878876091893,190.566885724216,5299307146,13350447.44
"GPC008150",70.5487698447087,120.952234783391,34.5487697473094,84.95223476901,70.3609376361906,4.20681444281,1.81881365479844,2.64028987889681,6.97028561948568,1.20880932425991,18459.8941913414,11.5088456305153,35.8191002416834,1.12858856976427,3360850.11811173,811.584394174505,6.04744491498941,1.75391579220817,-0.0608340476661492,36.8589606284965,36.8345766483109,36.9783288237153,0.140987294620257,34.503999324504,37.5053305451186,3.03389238530658,37.5053305451186,35.2086838568903,2.27075286437607,6994.40394843716,1722.00997564571,0.197164800074135,3279.45052268061,788.739468988741,1.70067702946395,1.76349077225229,1.6830678140884,1.79907026863606,1.6830678140884,1.70262182371295,1.69519884282431,2.07839567508078,143.190119797846,35.2876290404705,0.0961349389130163,103.87665260961,0.109949486920579,0.563256037822249,0.0299698480759937,0.65346988922702,0.0693988878635558,0.041761646179471,0.104890325968043,0.266872296291982,0.348077765553536,0.169071293906533,0.314092623168588,0.334070511564541,0.264187199813184,0.230511360288452,0.111567537917089,0.166177312075523,0.106943893890339,198313184.791435,48257.149430433,43.808752804474,528.541584275509,447124.133146968,107363.353728792,0.389127791274161,215581.223765325,517.911651110961,192.752598573673,5299307146,13350447.44
"GPC008240",70.0401356655136,116.624048411405,34.0401356313775,80.6240483995514,26.6921916356927,4.06440647148587,2.56679396157166,1.55200106334216,10.5659490194821,0.958521023003079,18341.6342516908,9.77013366359945,35.8191002860007,1.12858861410164,3393620.58661886,816.174751588949,6.5245433009069,2.30357877356914,-0.0815758234221149,36.9308132094382,36.873269448393,37.0443037548511,0.156617193126207,34.6929987241511,37.1763084492222,2.57980964807081,37.1763084492222,35.4499403771354,1.74694886875611,5966.65765358682,1506.66303300766,0.189713356649494,2750.91784359254,668.974788691784,1.70304418121816,1.75996681910081,1.69720648338071,1.79414161404326,1.69720648338071,1.7054737441621,1.6978182612818,2.30127672569002,155.432649299737,38.3028151905616,0.0849869042847381,103.80118632561,0.112881251655916,0.566298171431603,0.0323472837954765,0.65410538566681,0.0689387041076309,0.041508066384161,0.10578335308896,0.268288120884495,0.347700028777322,0.168237233427864,0.297650909312192,0.358912115685036,0.262269932574328,0.220099516603935,0.104410598966531,0.168129351755137,0.106872702935046,203515666.19406,49225.5983604241,48.6104813409084,584.277056440612,381632.889557835,92948.7425244438,0.332411334200122,178491.058308964,433.659596446117,218.431298598426,5299307146,13350447.44
"GPC008500",78.1539599198373,103.896218980946,42.1539597517582,67.8962190001804,42.4952868627533,4.81479336610492,2.16237770653444,2.87609512510183,8.77887947797294,1.41817534827363,13416.6683307358,6.63821552636619,35.8191007461272,1.12858907486655,1039857.06737181,286.460382830993,3.37914943223413,1.60825210546979,-0.0359411988325483,36.9891684661716,36.9725016391497,37.0967390497627,0.132862163752713,35.1033556929304,38.8408753136453,3.67425504514173,38.8408753136453,36.1650149801668,2.6957967565954,2881.46316753877,783.460811234485,0.140097502924013,1230.01951365564,343.175259458093,1.70104546646966,1.71889728755938,1.63279797571747,1.76772053218972,1.63279797571747,1.69778648004814,1.69234206483472,1.82265655072496,111.477025337184,28.9153692464786,-0.280916797576479,104.152181418266,0.101593133854257,0.586278245729748,0.0202347762025884,0.642460036207261,0.0800721636729558,0.0423103244380704,0.102625230707071,0.27299982235476,0.341984814423062,0.157220027410037,0.346272763141588,0.294865877612452,0.2531630140599,0.250623400072132,0.13909630255025,0.16629320366368,0.102862433400443,56186364.1889381,15257.7173765765,25.4048905259431,483.959029694406,201853.89470217,55179.5303995971,0.175076086333876,89791.2965847793,243.927111862537,161.264637540257,5299307146,13350447.44
"GPC008520",74.3110854255379,101.474512266596,38.3110853578269,65.4745122774217,62.6352625484404,4.56874892676733,2.06599869959978,2.90874554289151,8.62586540436866,1.57016433189126,14919.6129273601,7.25292388405118,35.8191005981922,1.12858892676253,933674.732077714,265.490969353877,3.32528975502716,1.23876968002121,-0.049670594563181,36.9317147927415,36.9010916340079,37.0559433061133,0.146710935251933,34.9297073855625,38.4151252025542,3.45403471090766,38.4151252025542,35.8486452077559,2.58593474086445,3253.17387858781,905.582140373444,0.145072061386354,1441.83713531554,398.654017078584,1.70260115232352,1.7353746505911,1.65197722193189,1.77643665786411,1.65197722193189,1.70205195943361,1.69481028195139,1.82141172554011,117.866069890764,30.4254094283218,-0.162078003319445,103.92134108044,0.108304744272132,0.596219531327787,0.0230595519975405,0.642831546168354,0.0772804873335083,0.0428940715705458,0.105800389771946,0.276639046966356,0.339799730691089,0.15436469992999,0.333747474476879,0.311825041753023,0.253207293296488,0.244010546724515,0.132783798357637,0.170614443330988,0.105891615801329,58438972.256434,15916.0410087901,25.8201868775689,481.685041842145,228578.342112545,62284.2536269735,0.198964941641052,104801.99782274,283.164452276913,161.32105585427,5299307146,13350447.44
"GPC008770",71.9158914376911,102.569101689141,35.9158914711366,66.5691016859296,45.9797873543107,4.05270518381698,2.02858664853481,2.31619805535777,7.6165858029196,1.24641371996859,15096.0314860948,7.8488861188164,35.8191005775381,1.12858890601989,1016873.76770006,288.753392974536,3.24186886369715,1.12604510580749,-0.0431071752106941,37.1467231244205,37.1159819765378,37.2776307389846,0.148947109547155,35.1272921040277,38.0774068439747,2.99798052953961,38.0774068439747,35.8990394753739,2.2192306279521,4192.01579986285,1081.88476238206,0.154868870961597,2000.21998029838,528.105649566104,1.68917500191359,1.73240549805408,1.65621592911872,1.76768627555224,1.65621592911872,1.68945050446465,1.68221701252807,1.56334526908277,104.867531041671,27.0711883933827,-0.091182221804037,103.910255950177,0.109834077372442,0.582552029539295,0.026014969125493,0.644282222520432,0.0760799894979508,0.042915780924659,0.105540634636258,0.276051713328256,0.340759613212246,0.156385739233607,0.32407701708957,0.328392814018251,0.257574433556609,0.232663193603712,0.121234243483128,0.168949224665207,0.105778452591203,47821592.7133777,13590.2363235071,24.474589891967,452.956270604572,265596.28216663,71027.975463495,0.230811591631235,128998.136032556,340.849738190069,147.271241615138,5299307146,13350447.44
"GPC008790",71.496915757084,102.115626735434,35.4969158066991,66.1156267360732,39.9229952171792,4.04080902318094,1.99463329790918,2.33270647549162,7.58128497857181,1.15833554142461,15511.5845835248,7.75140687696727,35.8191005600657,1.12858888855065,946833.546949751,263.434408266933,3.59688126885504,1.33245085411353,-0.0469615466236463,37.1412488226087,37.1131303085363,37.2682452326423,0.145662992305451,35.0589145168924,38.0796470520051,3.06324330339458,38.0796470520051,35.9360090580047,2.1911676103686,3799.35479968911,1017.84824065259,0.150592304028771,1806.27631267704,481.318831902374,1.69042721772068,1.73152190902314,1.65688306247856,1.77037943079864,1.65688306247856,1.69036472278795,1.68334205083469,1.69710208274539,113.270991694476,28.845654130615,-0.0892333068611524,103.899067780466,0.109849564580306,0.584833830116185,0.0266519391431872,0.644917323829123,0.0745994122371799,0.0430406821154735,0.10608174100695,0.277257714750211,0.341230051888531,0.155198547769557,0.318670518423284,0.328090053424223,0.261000066476715,0.234446508556015,0.117829173229375,0.169018573727619,0.106100023011861,46370064.2939527,12706.8076016767,26.8542338051354,462.71738217975,242523.666097806,65443.7372356439,0.210593341537285,117593.382071694,311.998208312373,153.275162003035,5299307146,13350447.44
"GPC008850",70.8136755251017,100.264146942985,34.8136755690978,64.2641469433345,54.3272378767916,4.29546915999251,2.16454480238157,2.46431593470999,8.50194413819183,1.45141889296749,16039.2062248556,8.09978806698273,35.8191005550498,1.1285888835346,986505.825607941,288.214665207837,2.98117141959946,1.05099681748728,-0.0432331721805844,37.0339365680333,37.0181183260131,37.1501547918666,0.134548234084297,35.0933613687673,37.8970655289969,2.87388793454111,37.8970655289969,35.8746588099629,2.07951040952083,4406.1973950784,1144.35525485147,0.157978089871038,2095.01643401978,551.261011793781,1.6921244329865,1.73278873723986,1.66211262539122,1.76823574832598,1.66211262539122,1.69213284621982,1.68556459768338,1.6109092484714,105.828812356453,27.4414131182126,-0.093489383249598,103.891181010407,0.110159308567724,0.583047496202109,0.0225133662937225,0.643381338463658,0.0758166979545303,0.0434469650513287,0.106571875409192,0.276533699850302,0.339497750834522,0.155263656741971,0.328259390204169,0.324589818080817,0.261655365109792,0.233875344713417,0.119455658012732,0.16930073117671,0.106474285344051,52783592.3673546,15126.997454567,23.0903004190656,460.316168062087,281659.96448921,74924.2984817079,0.245166896863573,135766.079640824,357.750576538421,148.967476160812,5299307146,13350447.44
"GPC008910",71.7396544015554,100.91202380515,35.7396544274441,64.9120238041752,44.7525378137996,4.24247435230619,2.18776550071137,2.25234296667167,8.98319757845351,1.33641733254326,15589.9356438458,8.08933391900255,35.8191005803143,1.1285889088065,733333.775886145,221.498361777909,3.24034274769121,1.23112584197398,-0.0450647132973224,37.2031575048653,37.1776977070025,37.3323463602112,0.143384028429475,35.1514927597806,38.097669688413,3.00495273586008,38.097669688413,35.8776828722358,2.26189979508716,3792.21644584572,1027.492732338,0.149229614759422,1795.59496462498,481.752391844421,1.6882804544127,1.73299347257657,1.65735438940698,1.76532801937821,1.65735438940698,1.688043121185,1.68110802644513,1.60010812343168,104.805625541298,27.0793530064989,-0.105512912470016,103.925447485352,0.10908696453381,0.585885334106453,0.0243230099061383,0.644505227335848,0.0758821043868721,0.0427087175846482,0.105031573971734,0.276178739582702,0.341919111784051,0.155870090245918,0.328868694386994,0.321733811686427,0.258872789968256,0.23598069128405,0.123501655126129,0.168881261425656,0.105619015685989,31170013.1004378,9532.70204245052,23.8183138320224,455.024334418725,238429.975791158,65127.7722301961,0.207525109170358,116018.194649858,311.374331694102,145.207679351422,5299307146,13350447.44
"GPC008950",68.7509153696141,119.527366414646,32.7509154059476,83.5273663950657,54.7321984175465,4.20481546866542,1.68089957592827,2.93024802278461,5.23198110223295,0.947943744910689,17863.1200244839,12.1473846059571,35.8191002523592,1.12858858044423,2974784.85122135,720.811956432623,5.9929525767084,2.25961132054863,-0.0592621680243778,36.8791766160999,36.8545461110212,37.0157642394856,0.150449968612164,34.6699079493028,37.4977104878018,2.89407402510657,37.4977104878018,35.2593475514846,2.24456363746695,6599.16314506588,1664.43166408362,0.196146082780502,3126.38216734186,763.93597251543,1.70131159347605,1.76456078665115,1.68378461478824,1.79360612930086,1.68378461478824,1.70282021094245,1.69569481645579,2.05861829719033,151.467394077477,36.869461739658,0.0927215162830533,103.737491326089,0.11535417298407,0.569843222960533,0.0273220705825352,0.646878105772982,0.0727948558340012,0.0433186162434464,0.107034511452092,0.270787160913266,0.342717339287091,0.159637816544999,0.301847007735617,0.356826896205751,0.269194246507312,0.218181300871914,0.0994501877976306,0.16830784292456,0.108929266242451,181505811.256569,44003.7515409422,42.8909291115312,534.973646460257,429615.585413469,105062.983896709,0.374514581153149,206302.821299035,504.20463148042,196.848547631726,5299307146,13350447.44
"GPC008980",69.1921364384519,119.446071754842,33.1921363616132,83.4460717259266,55.8717058437015,4.43646608506182,1.5446188402724,3.24851558682664,5.03574097533197,0.761048672327881,16886.8838842767,11.1004983284226,35.8191003538499,1.12858868203806,2905649.90153706,700.599118656161,6.21770267188009,2.33620755078588,-0.0592200500771827,35.8023093714018,35.7788348358367,35.9223674977805,0.149820680391736,33.8120005515392,36.5537117523317,2.80637451846148,36.5537117523317,34.6126453501189,2.02954383538916,5706.05329744738,1464.70981525687,0.181186123993258,2598.97021773737,645.998585330882,1.74400929175043,1.79297785903734,1.72344948463382,1.82927209144184,1.72344948463382,1.74460648099102,1.7392121571262,2.26990671669114,156.95078120433,37.9651409935992,0.0698749407789726,103.718251974861,0.118400526547576,0.563177563545823,0.0373218878233063,0.647211084935859,0.0737489635134341,0.043584288309772,0.10677737709949,0.265961779421413,0.341612417602838,0.16450970857559,0.281715168656442,0.384030473335514,0.254477243363713,0.208932346965514,0.100486758593675,0.169382248240113,0.109190413268839,174060802.937294,42053.6769461234,44.6918232656652,552.317139455087,359728.237976266,89631.7247503373,0.313243535049462,166514.852853429,414.128890445639,210.300938994081,5299307146,13350447.44
"GPC008990",69.8980598796165,119.221418474818,33.8980597937564,83.2214184608527,59.9120437119819,3.46791614937534,1.44522106241677,2.70635795963332,3.52439779583945,0.636022026158787,16275.517362394,12.0450891205242,35.8191002161686,1.12858854422927,2732387.6744235,646.610221523979,6.11914710761076,2.29272689206882,-0.0672130193840851,36.8665230778198,36.8263517856047,36.9951275554054,0.152802347570935,34.52469991639,37.7712388350057,3.2347217689308,37.7712388350057,35.1767153544898,2.53274208889733,6294.46906199938,1588.05408979964,0.185137312809096,2941.13614220686,711.433096357557,1.70436726774728,1.76987311009815,1.67127668916298,1.80159041338791,1.67127668916298,1.70642438834633,1.69877574234451,2.24963922165548,153.507290869133,37.680243000336,0.0630634014664527,103.771583218085,0.116166858392117,0.559077829205154,0.0331052424338887,0.646095520848641,0.0743598514615568,0.043541028200393,0.106475275893749,0.266919746749475,0.34177806863551,0.163195236106282,0.286284837094896,0.377567391788309,0.261967123141851,0.21360147753063,0.099305098548828,0.167567688793309,0.109025097986705,157993838.762429,37362.2116962147,43.8007274020585,551.481467247131,395326.98762095,96127.0141250755,0.344443023858027,187556.051417277,454.412851696737,206.066551064123,5299307146,13350447.44
"GPC009020",68.165881217127,105.696532095027,32.1658812697262,69.6965320829335,67.9377340222917,5.88426910724938,2.22881771566235,3.37880299205891,10.6183297909074,1.93746339742063,21167.0627566555,11.1922532605608,35.819100214843,1.12858854293696,2619641.74294718,659.49239812054,5.41401895681016,1.82001126518908,-0.074131428555778,36.0916749202408,36.0757158847827,36.1915437774126,0.129997694945843,33.9957837733878,36.673619356108,2.74905602201596,36.673619356108,34.8460594168344,1.86897814924877,5999.42026307397,1546.3616350881,0.188156712995214,2701.70605207465,674.447630250641,1.73299168492151,1.77974713940432,1.7172038313027,1.82308049867069,1.7172038313027,1.73298201329542,1.72785845230739,2.06814104283982,135.318150985632,34.2616562067162,0.0831906737289981,103.721636453544,0.114440822889242,0.572150858138912,0.024561916745884,0.654163626115583,0.0685924222569518,0.0423007985969046,0.105438192563888,0.264873395855239,0.349257547769726,0.170303107867298,0.316007532521278,0.349212015888905,0.264582649289343,0.214291849716054,0.112387047164791,0.170063527219764,0.108752285544348,151157174.270849,37967.1911584764,38.9820436501538,537.180531624754,367558.115980858,92275.2281704599,0.320985342003764,169463.749290155,424.396394049253,193.143653587196,5299307146,13350447.44
"GPC009090",67.3087897936111,117.629227474256,31.3087898395859,81.6292274565167,80.7630166136699,4.90867767317817,1.23442513842715,4.18246287264874,3.25094009879052,1.24651688447251,19004.522655863,13.5207320855307,35.8191001899445,1.12858851794923,3557221.40292009,885.727112665218,6.11548203944089,2.23476467456482,-0.0493145484323904,36.1839134268349,36.1640717094724,36.2835946506316,0.130505153084931,34.2047184503818,36.8341731595278,2.69447021794035,36.8341731595278,34.9924612776362,1.87196840787036,7228.99703120069,1779.9983778317,0.200929211432392,3331.17251158225,818.86775625741,1.72467055833603,1.77126494697373,1.7058808672188,1.81118579986249,1.7058808672188,1.72552911816339,1.71965833128367,2.20950453056497,152.994328117771,38.4004469395721,0.0892638718181819,103.796280312681,0.115486102165766,0.553509127819978,0.0309239554943981,0.648525337397142,0.0739361878005869,0.0433828343479742,0.104897637629582,0.2609801587483,0.344033849159783,0.16960642347493,0.301188566926649,0.366181428950749,0.25794474193747,0.213541786756209,0.107586717067053,0.166633330564294,0.1090602795351,211957854.156226,53077.9621450266,42.784389669605,550.622899872517,467061.177905345,114509.997225127,0.407431585777871,219357.828847227,539.518913328807,204.407189236188,5299307146,13350447.44
"GPC009280",71.6450877589375,101.788515903734,35.6450878043746,65.7885159010533,47.9609873406267,4.0689600152501,2.01657926791041,2.39617092354838,7.72259386147178,1.26495472862665,15553.7097867223,8.18099277160029,35.8191005919019,1.12858892040099,1145392.5211085,323.766627787294,3.22022011798132,1.05450905966449,-0.0442951515920274,37.1386384698587,37.1083583767032,37.2669856076846,0.147278198952018,35.131362842347,38.1064447336228,3.01681093306492,38.1064447336228,35.8932435618075,2.23917651408831,4333.1030822001,1100.23859153502,0.157636764268207,2070.2322248109,546.820429518588,1.68953529970611,1.73281051654764,1.65455008632685,1.76761449632507,1.65455008632685,1.68980415928556,1.68261137057596,1.58117543859539,103.86499348273,26.9429155412891,-0.0890476729415418,103.903456139633,0.110100024163116,0.582096387432531,0.0260658757201693,0.644402607530845,0.0756592455098978,0.0429671592795116,0.105810614739829,0.276424338192448,0.340833650137423,0.156127759656277,0.323593635175119,0.328465972698159,0.258653177185715,0.232255256560203,0.120353896012985,0.169018697554014,0.105971159075406,53705382.9818821,15283.9700045882,24.1319411105882,452.415541085796,271059.127164555,72602.698800804,0.235413373609826,132225.082181492,349.921366690213,145.307496654355,5299307146,13350447.44
"GPC009300",71.9785660352221,103.104127939627,35.9785660650737,67.104127936364,44.3807985778495,4.02820243711769,2.00945646850171,2.34263383797439,7.5900135365805,1.23670182955385,15168.5832119903,7.82234719674831,35.8191005835735,1.12858891206644,1062787.33573405,303.039746812688,3.27145225739483,1.09190798046756,-0.043857013245286,37.1104158163377,37.0796163536223,37.2383536521543,0.148132748109321,35.094007470593,38.0823619132445,3.02949158774994,38.0823619132445,35.889009311843,2.23184443067708,4208.26787725994,1080.3325360468,0.15555951126099,2000.19619582822,530.141748317097,1.69095514935857,1.73301902280709,1.65610559854199,1.76959020198756,1.65610559854199,1.69110726820052,1.68404475183673,1.58169364581375,106.245646656506,27.4832066242155,-0.0879899442390387,103.911509437939,0.109775378039121,0.582451158702803,0.0256235332114112,0.64458686477329,0.0757402045193008,0.0428744264646093,0.105508890488385,0.276123381890036,0.341109771650301,0.156540230062307,0.326152098795318,0.324548778009385,0.258104911673662,0.234005999644386,0.122209225495988,0.168856093182753,0.10582479505537,49470655.4664646,14194.27994696,24.7810918543374,452.30642811517,264866.668786485,71142.3141963385,0.230154487451632,128302.407080256,340.612893164257,147.762933267504,5299307146,13350447.44
