"","V1"
"DASanthesis_BLUP_RRTrnCorr",0.914257693216854
"DASmaturity_BLUP_RRTrnCorr",0.958220702480274
"DATanthesis_BLUP_RRTrnCorr",0.91425768541091
"DATmaturity_BLUP_RRTrnCorr",0.958220702389251
"fruitno_BLUP_RRTrnCorr",0.998489642620263
"fruitlength_BLUP_RRTrnCorr",0.918162690127234
"fruitwidth_BLUP_RRTrnCorr",0.915300053073645
"fruitshapeindex_BLUP_RRTrnCorr",0.970393597301423
"fruitweight_BLUP_RRTrnCorr",0.856131640971834
"yield_BLUP_RRTrnCorr",0.933690081925829
"pollenconcentration_BLUP_RRTrnCorr",0.755568327751468
"pollenactivity_BLUP_RRTrnCorr",0.873093270463793
"leaftemp_BLUP_RRTrnCorr",0.362638115851561
"leafminushobotemp_BLUP_RRTrnCorr",0.36261084234769
"growthrateplot_BLUP_RRTrnCorr",0.997426700074544
"growthrateplant_BLUP_RRTrnCorr",0.995939751828106
"height_BLUP_RRTrnCorr",0.976643424077568
"heightmax_BLUP_RRTrnCorr",0.926040653513923
"leafangledaily_BLUP_RRTrnCorr",0.920381797093282
"leafanglemean_BLUP_RRTrnCorr",0.866170883541876
"leafanglenoon_BLUP_RRTrnCorr",0.864053796750965
"leafanglemidnight_BLUP_RRTrnCorr",0.867887829915976
"leafanglemidnightminusnoon_BLUP_RRTrnCorr",0.782945279223743
"leafanglebright_BLUP_RRTrnCorr",0.858341979978408
"leafanglelow_BLUP_RRTrnCorr",0.859794256355813
"leafanglelowminusbright_BLUP_RRTrnCorr",0.885156981903825
"leafanglecold_BLUP_RRTrnCorr",0.859794256355813
"leafangleHot_BLUP_RRTrnCorr",0.819792860072859
"leafanglecoldminushot_BLUP_RRTrnCorr",0.869493710995269
"leafareadaily_BLUP_RRTrnCorr",0.966779956099513
"leafareadailyplant_BLUP_RRTrnCorr",0.937351545440546
"leafareaindex_BLUP_RRTrnCorr",0.931139297819446
"leafareaprojecteddaily_BLUP_RRTrnCorr",0.972086819092685
"leafareaprojectedplant_BLUP_RRTrnCorr",0.962163830341615
"leafinclinationmean_BLUP_RRTrnCorr",0.841036018167025
"leafinclinationhot_BLUP_RRTrnCorr",0.792850552981369
"leafinclinationcold_BLUP_RRTrnCorr",0.852422172417947
"leafinclinationbright_BLUP_RRTrnCorr",0.835935478155733
"leafinclinationdark_BLUP_RRTrnCorr",0.852422172417947
"leafinclinationnoon_BLUP_RRTrnCorr",0.833911423519656
"leafinclinationmidnight_BLUP_RRTrnCorr",0.845163154231941
"lightpendaily_BLUP_RRTrnCorr",0.939125736899732
"lightpenmeanplot_BLUP_RRTrnCorr",0.955770697593195
"lightpenmeanplant_BLUP_RRTrnCorr",0.951304904024971
"huedaily_BLUP_RRTrnCorr",0.964321685486062
"huemean_BLUP_RRTrnCorr",0.773812168526826
"huebin0_BLUP_RRTrnCorr",0.883190412262728
"huebin1_BLUP_RRTrnCorr",0.885719457003721
"huebin5_BLUP_RRTrnCorr",0.999093106513322
"ndvimean_BLUP_RRTrnCorr",0.817199732260574
"ndvibin0_BLUP_RRTrnCorr",0.815439456697226
"ndvibin1_BLUP_RRTrnCorr",0.781308174471962
"ndvibin2_BLUP_RRTrnCorr",0.749228322181502
"ndvibin3_BLUP_RRTrnCorr",0.854325351588377
"ndvibin4_BLUP_RRTrnCorr",0.810669481364677
"ndvibin5_BLUP_RRTrnCorr",0.83535076740767
"green_BLUP_RRTrnCorr",0.999461083689731
"greenb0_BLUP_RRTrnCorr",0.998278840017793
"greenb1_BLUP_RRTrnCorr",0.973343893181957
"greenb2_BLUP_RRTrnCorr",0.99417843212487
"greenb3_BLUP_RRTrnCorr",0.999891622499606
"npcimean_BLUP_RRTrnCorr",0.731162480335648
"psrimean_BLUP_RRTrnCorr",0.727669878448164
"biomassfinalplot_BLUP_RRTrnCorr",0.998302128235927
"biomassfinalplant_BLUP_RRTrnCorr",0.997677896849809
"heightfinal_BLUP_RRTrnCorr",0.979651810264106
"heighmaxfinal_BLUP_RRTrnCorr",0.923727082056819
"leafareafinalplot_BLUP_RRTrnCorr",0.97873317082519
"leafareafinalplant_BLUP_RRTrnCorr",0.967065842587869
"leafareaindexfinal_BLUP_RRTrnCorr",0.97884385092921
"leafareafinalprojectedplot_BLUP_RRTrnCorr",0.984837186917541
"leafareafinalprojectedplant_BLUP_RRTrnCorr",0.976742908998182
"lightpenetrationfinal_BLUP_RRTrnCorr",0.952714933713118
"biomassAUC_BLUP_RRTrnCorr",NA
"biomassAUCperplant_BLUP_RRTrnCorr",NA
