g2pname,genotype,environment,DASanthesis_BLUP,DASmaturity_BLUP,DATanthesis_BLUP,DATmaturity_BLUP,fruitno_BLUP,fruitlength_BLUP,fruitwidth_BLUP,fruitshapeindex_BLUP,fruitweight_BLUP,yield_BLUP,pollenconcentration_BLUP,pollenactivity_BLUP,leaftemp_BLUP,leafminushobotemp_BLUP,growthrateplot_BLUP,growthrateplant_BLUP,height_BLUP,heightmax_BLUP,leafangledaily_BLUP,leafanglemean_BLUP,leafanglenoon_BLUP,leafanglemidnight_BLUP,leafanglemidnightminusnoon_BLUP,leafanglebright_BLUP,leafanglelow_BLUP,leafanglelowminusbright_BLUP,leafanglecold_BLUP,leafangleHot_BLUP,leafanglecoldminushot_BLUP,leafareadaily_BLUP,leafareadailyplant_BLUP,leafareaindex_BLUP,leafareaprojecteddaily_BLUP,leafareaprojectedplant_BLUP,leafinclinationmean_BLUP,leafinclinationhot_BLUP,leafinclinationcold_BLUP,leafinclinationbright_BLUP,leafinclinationdark_BLUP,leafinclinationnoon_BLUP,leafinclinationmidnight_BLUP,lightpendaily_BLUP,lightpenmeanplot_BLUP,lightpenmeanplant_BLUP,huedaily_BLUP,huemean_BLUP,huebin0_BLUP,huebin1_BLUP,huebin5_BLUP,ndvimean_BLUP,ndvibin0_BLUP,ndvibin1_BLUP,ndvibin2_BLUP,ndvibin3_BLUP,ndvibin4_BLUP,ndvibin5_BLUP,green_BLUP,greenb0_BLUP,greenb1_BLUP,greenb2_BLUP,greenb3_BLUP,npcimean_BLUP,psrimean_BLUP,biomassfinalplot_BLUP,biomassfinalplant_BLUP,heightfinal_BLUP,heighmaxfinal_BLUP,leafareafinalplot_BLUP,leafareafinalplant_BLUP,leafareaindexfinal_BLUP,leafareafinalprojectedplot_BLUP,leafareafinalprojectedplant_BLUP,lightpenetrationfinal_BLUP,biomassAUC_BLUP,biomassAUCperplant_BLUP
GPC127510,AVPP9905,stress2,69.71900953,111.0948009,33.71900953,75.09480091,35.71108874,7.584204831,1.644056397,4.865021783,7.699188023,1.916850761,21844.12494,7.581193225,35.79642786,1.105952941,2364710.039,592.5525267,4.514692205,0.215211898,-0.06976405,36.97473286,36.92704671,37.11515566,0.171018211,34.36892793,36.78966426,2.568239078,36.78966426,35.21912141,1.72071988,8357.572798,2061.478616,0.187944395,3159.60389,781.9036915,1.689769669,1.745987917,1.704220891,1.795764829,1.704220891,1.689877126,1.686384347,1.856198539,109.4443917,27.87422522,0.072779383,103.8210517,0.108323419,0.588049421,0.023549005,0.651043814,0.072246462,0.040894052,0.103211687,0.270019504,0.346400665,0.163968298,0.326166687,0.330320578,0.26022161,0.233125331,0.119594047,0.17161367,0.104423041,157059203.5,39268.33758,31.05714541,484.9612234,481256.2149,118712.5743,0.417312824,230768.5595,570.1986644,158.2614007,5299307146,13350447.44
GPC026050,CM334,stress2,66.42925929,105.6459581,30.42925929,69.64595807,270.8431967,5.108071349,0.900808213,5.950246784,2.322449583,3.014958382,16329.42859,15.12640037,35.66766471,0.977089934,4223577.021,1048.632197,6.748501456,2.577912239,0.024611639,35.48993457,35.54512321,35.61275906,0.090881391,34.84067724,36.53861257,2.018319802,36.53861257,35.76981995,1.084441336,8874.38276,2185.51516,0.231247434,4178.546346,1025.42238,1.689769669,1.72410745,1.71443383,1.769671418,1.71443383,1.689877126,1.686384347,2.040867331,132.5797147,33.31498726,0.150405875,103.5525936,0.125527369,0.523256899,0.039336499,0.639507678,0.08722714,0.040894052,0.091613648,0.235327172,0.338006972,0.186785401,0.265926249,0.415098068,0.238537079,0.17989127,0.09514696,0.167077286,0.105356863,258666518.9,64375.62432,43.52213519,550.388554,584718.1236,143303.5512,0.509307781,272537.1158,670.71132,194.8145241,5299307146,13350447.44
GPC050150,PPC1,stress2,57.90027716,92.32656447,21.90027716,56.32656447,35.81046473,3.472356749,1.602587614,2.007156533,3.487971892,1.129622922,17229.884,13.17235498,35.8516633,1.160513322,994810.3232,270.9874284,1.427216834,1.652970083,-0.072385597,35.68896073,35.63031028,35.81160567,0.166566165,32.99163681,38.17176988,4.68583868,38.17176988,33.05606839,4.573996834,5745.94433,1434.688146,0.172660969,2522.648101,683.9120238,1.740171173,1.844450018,1.63783679,1.847951651,1.63783679,1.743372886,1.736721015,0.838268125,79.29707309,22.02265058,-0.152822609,103.3015424,0.138039333,0.554453299,0.045651496,0.608744651,0.102207818,0.048965838,0.112876719,0.263514692,0.310727471,0.147996326,0.262755699,0.430797603,0.235439288,0.183022686,0.098202846,0.18295463,0.118430364,50468630.83,13720.56649,13.63562779,405.9033007,334070.9143,90911.8018,0.290819757,152664.6404,415.3935146,104.7373486,5299307146,13350447.44
GPC002420,PPC10,stress2,64.23609245,96.56455335,28.23609245,60.56455335,9.844938459,15.01542547,4.384185966,3.429724202,26.82908971,1.044381692,14680.90253,6.116921484,35.94097256,1.250250792,925178.4246,239.3606521,1.965591634,0.430641463,-0.088114878,37.48967354,37.31512112,37.62331922,0.257833099,34.85423326,38.67915856,3.670129569,38.67915856,35.32982885,3.221627804,3388.212794,868.8336682,0.149735831,1495.532066,384.2077655,1.680319387,1.776073559,1.625070616,1.774890101,1.625070616,1.680436698,1.670654139,1.002668391,89.89232638,23.28013794,0.046095277,103.9514807,0.108323419,0.576050806,0.026706504,0.668348017,0.057265785,0.038876106,0.103211687,0.274356046,0.354794357,0.175376849,0.326166687,0.330320578,0.266417191,0.229993915,0.116538161,0.165565158,0.100687755,49314933.03,12644.60046,20.52231363,406.506014,205729.7878,53225.06562,0.178700903,93395.49034,239.6273385,125.6987328,5299307146,13350447.44
GPC015800,PPC100,stress2,65.45451847,95.95912636,29.45451847,59.95912636,26.41801411,4.48762788,3.707925816,1.26245668,18.33304551,2.836954635,41190.34775,6.8928172,35.80109059,1.110260339,2695656.277,673.7506942,5.02332254,0.594555263,-0.098601066,36.9431414,36.86710026,37.04256087,0.164340143,34.77560837,37.78858572,3.040184726,37.78858572,35.36105402,2.452329356,6034.074035,1503.840008,0.213416771,2689.776291,669.6198705,1.696069857,1.773338501,1.660815902,1.769671418,1.660815902,1.699317555,1.692676431,2.324626694,135.5875199,34.02138454,0.048521104,103.5376384,0.116143396,0.60244776,0.029864003,0.656811881,0.063258056,0.040894052,0.112876719,0.283029129,0.346400665,0.157123167,0.322996138,0.327180671,0.269514981,0.229993915,0.116538161,0.17917431,0.110025971,154729849.9,38692.74913,40.13036137,525.218565,369639.0054,92183.23955,0.319568181,160791.5775,401.8091247,207.4892771,5299307146,13350447.44
GPC015830,PPC101,stress2,68.62242612,99.89440175,32.62242612,63.89440175,12.13910415,3.734635124,4.865861827,0.788267457,27.21861953,1.691212208,12084.47873,6.448486465,35.83875112,1.148309027,1407873.471,357.7888213,3.348709213,0.084080858,-0.124816535,37.22430533,37.11950638,37.31400227,0.182148325,34.03002755,38.84828812,4.425242605,38.84828812,35.97704156,2.853606068,4218.725607,1068.156849,0.175208207,1821.49406,462.1076064,1.689769669,1.740517801,1.630177086,1.811420876,1.630177086,1.689877126,1.686384347,1.856198539,116.6268918,29.56256482,0.0655019,103.2206372,0.117707392,0.643243052,0.020391507,0.647198435,0.06026192,0.042911998,0.124474758,0.302543566,0.331711703,0.136587774,0.322996138,0.320900857,0.281906142,0.236256746,0.11042639,0.191271333,0.113761257,73656363.65,18659.39288,27.70957369,459.6448264,253615.5414,64606.61926,0.218948697,111635.5685,283.518184,162.187494,5299307146,13350447.44
GPC015960,PPC102,stress2,71.54664856,102.1458333,35.54664856,66.14583333,71.54607038,1.554622389,0.996505404,1.017405873,1.402300392,0.688374198,12481.0966,8.415996425,35.80647067,1.116003537,2045110.322,514.1359602,6.427261244,3.863464753,-0.10384416,35.70475645,35.54827829,35.88104417,0.280093326,32.00475893,37.4503266,4.874616939,37.4503266,32.59052942,4.332344007,3672.487979,937.0590534,0.134452405,1482.022383,380.9769614,1.765371925,1.901886244,1.678688544,1.910575838,1.678688544,1.771694171,1.755597265,2.259316999,164.474704,40.80981231,0.400266147,103.3218913,0.153679288,0.3984713,0.099328975,0.68565222,0.063258056,0.034840213,0.085814629,0.217981007,0.361089627,0.241546447,0.113739878,0.62233193,0.179679064,0.111000133,0.055420444,0.154980262,0.099753934,124913174.1,31325.01035,49.25367304,621.6502465,245775.91,62743.28662,0.213199012,108110.0592,275.0318131,206.3307578,5299307146,13350447.44
GPC016020,PPC103,stress2,66.42925929,94.7482724,30.42925929,58.7482724,8.666623161,3.712073543,4.409705217,0.858281973,19.85129167,0.781136714,15296.88071,6.413447276,36.00840284,1.318092319,747134.4695,195.6726474,2.150007311,0.297168797,-0.114330347,34.71278484,34.62384088,34.82368521,0.184374347,31.09921713,36.91122613,5.141368827,36.91122613,32.30098689,4.101776173,2133.268078,599.9329474,0.134452405,819.0254633,222.5267247,1.800022959,1.901886244,1.701667656,1.96276266,1.701667656,1.803162265,1.790203724,1.232378351,103.5992859,26.50150994,0.01941117,103.4395715,0.11145141,0.636043883,0.020391507,0.641430368,0.064756123,0.046947891,0.130273778,0.298207024,0.31702274,0.138869485,0.332507786,0.305201322,0.278808352,0.245650992,0.116538161,0.185978886,0.113761257,43660375.77,11247.34827,22.69705653,330.7935159,162862.1388,43036.22152,0.141327951,68518.43438,179.763639,141.7662924,5299307146,13350447.44
GPC016090,PPC104,stress2,63.26135164,98.98626127,27.26135164,62.98626127,38.78038714,5.832862129,2.846651097,2.115360786,12.15884444,3.105213803,29485.37627,10.78071113,35.71214,1.021599719,3147703.531,784.6602499,5.398102788,0.824034582,-0.085493331,36.95261884,36.87341041,37.0204668,0.148757983,34.7051171,35.91758997,1.636659408,35.91758997,36.1473607,0.264151925,7030.293525,1742.932117,0.210869533,3098.61732,767.3298639,1.696069857,1.718637334,1.729753238,1.790546147,1.729753238,1.699317555,1.695822472,2.103924967,131.6392761,33.09204627,0.092186006,103.8436071,0.105195428,0.597648314,0.020391507,0.656811881,0.064756123,0.042911998,0.110943713,0.278692587,0.346400665,0.159404877,0.345189984,0.289501787,0.272612771,0.248782407,0.125705819,0.170857606,0.109092149,194486320.9,48516.62083,41.31792423,525.0062733,450474.5175,111396.3411,0.394314084,195321.1702,484.8983849,198.7682011,5299307146,13350447.44
GPC016110,PPC105,stress2,62.28661082,91.72113749,26.28661082,55.72113749,21.53439408,7.364229419,3.357036116,2.303126988,23.24050786,2.967323577,18360.15005,6.017620297,35.75266991,1.062161055,2430685.506,608.7389867,5.145274843,1.718535603,-0.07762869,35.02238107,35.02769067,35.19297177,0.157662074,31.56012164,34.84731697,3.18997617,34.84731697,33.8225045,1.184206265,4995.979389,1254.695769,0.187944395,2214.624373,556.0628816,1.784272489,1.836244843,1.801243808,1.931450567,1.801243808,1.77798779,1.774473515,2.322374635,164.2828865,40.76973303,0.067927727,103.1662101,0.117707392,0.652841944,0.023549005,0.643353057,0.064756123,0.044929945,0.116742732,0.298207024,0.338006972,0.134306064,0.329337237,0.308341229,0.275710561,0.245650992,0.119594047,0.195051653,0.118430364,140179386.1,35097.31062,42.7530188,554.6441488,320925.1404,80604.86129,0.279320387,145610.4323,365.2751995,226.7174796,5299307146,13350447.44
GPC016200,PPC106,stress2,64.47977766,97.77540731,28.47977766,61.77540731,14.51560994,4.806310207,1.644056397,2.914162765,5.840486657,0.758572859,17223.43184,6.485514026,36.00194675,1.311631222,1848099.017,465.7995655,3.890058459,1.22913583,-0.090736425,36.95577798,36.93966702,37.06781123,0.128723778,33.91615703,36.70774213,2.851406467,36.70774213,34.69964805,2.059920637,4548.391386,1147.277374,0.162472019,2053.224171,517.487588,1.689769669,1.792483909,1.699114422,1.806202194,1.699114422,1.693023936,1.686384347,0.971139573,97.78881387,25.13380457,-0.024253732,103.720288,0.102067437,0.628844713,0.020391507,0.645275746,0.064756123,0.042911998,0.118675739,0.296038753,0.333810126,0.141151195,0.348360533,0.273802252,0.272612771,0.267570899,0.128761705,0.176906118,0.111893614,95893633.21,24154.24888,34.16013223,460.6794435,268920.9486,68244.43145,0.233322909,122786.0938,310.3517902,126.2687979,5299307146,13350447.44
GPC016300,PPC107,stress2,62.28661082,94.14284542,26.28661082,58.14284542,31.28459826,7.025805709,2.090643288,3.493373763,8.373964097,1.86670886,27920.15894,17.83109541,35.85309799,1.162667022,3100956.922,773.1907907,6.108995479,2.074462711,-0.056656315,35.36672791,35.26432141,35.49597613,0.208860598,32.68798208,36.09729013,3.300780801,36.09729013,34.14327221,1.982325693,5306.729039,1329.278507,0.198133345,2298.631916,576.1406248,1.774822207,1.828039668,1.755285584,1.884482427,1.755285584,1.77798779,1.768181432,2.583613414,186.9626429,46.0977721,0.055798588,103.4594301,0.109887414,0.636043883,0.020391507,0.643353057,0.069250327,0.044929945,0.116742732,0.28736567,0.338006972,0.141151195,0.345189984,0.280082066,0.263319401,0.261308069,0.131817591,0.18673495,0.119364186,183582688.3,45822.32109,48.14862075,610.7452847,357281.4922,89246.09174,0.310943654,156808.0478,392.2242856,234.2639457,5299307146,13350447.44
GPC016420,PPC108,stress2,68.62242612,94.14284542,32.62242612,58.14284542,20.19423789,5.897726674,2.575509056,2.354046636,11.00252362,1.432981421,16165.4679,6.297010078,35.81292676,1.122464635,2792116.167,697.4186036,7.0846139,4.692400254,-0.088114878,35.303545,35.15073866,35.46441318,0.264511167,32.51988749,34.40599453,2.116812806,34.40599453,34.44984665,0.321793883,4421.797941,1116.895627,0.187944395,1881.797044,476.5208796,1.774822207,1.797954026,1.831882624,1.918403861,1.831882624,1.781134599,1.76503539,2.986731874,178.7064976,44.15643206,0.094611834,103.2142629,0.117707392,0.645642775,0.026706504,0.641430368,0.067752259,0.042911998,0.118675739,0.296038753,0.335908549,0.136587774,0.322996138,0.314621043,0.275710561,0.245650992,0.116538161,0.192027397,0.117496543,164318220.9,41062.0495,52.17985149,650.9245419,305114.7043,76847.01789,0.264946175,134474.7131,338.4782089,254.6115905,5299307146,13350447.44
GPC016620,PPC109,stress2,70.81559295,91.11571051,34.81559295,55.11571051,17.53664001,5.108071349,4.100284299,1.287916504,28.93623136,2.651429603,23543.31941,6.707679394,35.76486475,1.074365351,1546479.108,391.7969684,2.944184502,0.112180366,-0.067142503,36.81361645,36.7535175,36.94471571,0.177696279,34.53702251,35.79338545,1.667438472,35.79338545,35.29008772,0.829486519,4456.633527,1125.256172,0.162472019,1972.398844,498.1731821,1.696069857,1.759663209,1.732306472,1.780108783,1.732306472,1.699317555,1.689530389,1.70981474,135.7473678,34.05895887,0.055798588,103.7788829,0.103631432,0.607247206,0.017234008,0.649121124,0.064756123,0.044929945,0.114809726,0.283029129,0.340105395,0.150278036,0.345189984,0.28636188,0.285003932,0.251913823,0.122649933,0.173125798,0.108158327,84526077.02,21345.31353,27.91290331,442.441877,287137.6415,72574.20144,0.247697121,129890.4616,327.4456451,185.2383505,5299307146,13350447.44
GPC002430,PPC11,stress2,67.6476853,98.38083429,31.6476853,62.38083429,13.17261443,3.754376507,3.899320198,0.966486225,16.53875459,1.209849963,17065.16423,5.585071059,35.87174892,1.181332415,1110990.993,284.9468923,2.765717717,0.233944903,-0.114330347,36.45663303,36.33389233,36.55649138,0.197730484,34.17643251,37.34726328,3.148937419,37.34726328,33.82818181,3.277052764,3517.698577,899.9081861,0.147188593,1511.216264,387.9568503,1.714970421,1.819834493,1.668475606,1.806202194,1.668475606,1.718198411,1.708406639,1.144548072,96.96559706,24.94092304,0.063076072,103.1765071,0.116143396,0.660041113,0.020391507,0.637584989,0.063258056,0.044929945,0.128340771,0.306880107,0.321219587,0.127460933,0.332507786,0.298921508,0.278808352,0.248782407,0.119594047,0.196563781,0.119364186,66712306,16943.50886,25.81477737,428.8478869,239514.2715,61255.01222,0.207449327,107705.8326,274.0629078,135.6679754,5299307146,13350447.44
GPC016690,PPC110,stress2,66.42925929,94.7482724,30.42925929,58.7482724,16.39239648,3.709253346,2.326696359,1.545697223,6.266822449,0.816236044,18549.35006,7.064490438,36.02526041,1.334962964,1559751.1,395.0531284,5.154198182,0.908333108,-0.1117088,35.13295116,35.0781719,35.24978509,0.166566165,31.64145773,37.87579315,5.477886593,37.87579315,32.89994252,4.445410926,2813.09235,730.8053841,0.136999643,1158.049273,303.5503334,1.781122395,1.882740835,1.663369136,1.934059908,1.663369136,1.784281409,1.777619557,2.034111155,156.1386347,38.85344254,0.016985342,103.3275301,0.116143396,0.62644499,0.023549005,0.627971543,0.075242598,0.050983784,0.128340771,0.291702212,0.312825894,0.134306064,0.326166687,0.311481136,0.272612771,0.248782407,0.116538161,0.187491013,0.123099472,92879881.27,23409.54931,41.82772168,522.012228,208916.5874,53982.51139,0.184450587,92201.74552,236.7516051,217.7550455,5299307146,13350447.44
GPC016720,PPC111,stress2,69.35348173,104.4351041,33.35348173,68.43510411,13.05904187,6.456125796,2.798802501,2.36359407,14.06968759,1.187286108,18728.68206,8.409264141,35.78853708,1.098056043,1010674.323,260.3355828,3.83949287,1.482031406,-0.127438082,35.17402005,35.10972266,35.27187916,0.155436051,31.99933652,36.35098446,4.023062836,36.35098446,32.67852764,3.33912872,2022.165166,540.9806724,0.119168979,728.126067,200.8040037,1.781122395,1.877270719,1.729753238,1.91579452,1.729753238,1.784281409,1.774473515,2.025102921,126.4202414,31.86461838,0.038817793,103.7999673,0.106759423,0.597648314,0.020391507,0.647198435,0.064756123,0.044929945,0.118675739,0.280860858,0.331711703,0.154841457,0.332507786,0.305201322,0.281906142,0.242519577,0.116538161,0.17161367,0.109092149,64400110.43,16372.16447,35.33590786,542.1994621,158897.7713,42093.96711,0.135578266,65484.88273,172.4574172,198.3774307,5299307146,13350447.44
GPC016730,PPC112,stress2,68.62242612,93.53741844,32.62242612,57.53741844,15.60590651,6.179746432,2.95829782,2.12490822,14.59110547,1.450531086,26359.11654,6.773319161,35.8681622,1.177742917,1078394.893,276.9508611,3.369530338,0.414250083,-0.114330347,36.89575422,36.82923934,37.04571716,0.193278439,32.60122358,39.32132235,5.875962487,39.32132235,33.98714633,4.806781667,2744.473203,714.3374755,0.149735831,1127.455807,296.2380689,1.705520139,1.836244843,1.607197974,1.876654404,1.607197974,1.708757983,1.698968514,1.727831208,116.1180426,29.44483194,0.038817793,103.5494064,0.116143396,0.592848868,0.026706504,0.654889192,0.06026192,0.042911998,0.112876719,0.283029129,0.342203818,0.159404877,0.316655039,0.342880206,0.263319401,0.220599669,0.113482276,0.177662182,0.107224506,58945661.9,15024.36321,26.45423429,523.2396158,202049.1205,52350.23943,0.172951218,88377.65736,227.5498216,158.7027414,5299307146,13350447.44
GPC016740,PPC113,stress2,74.95824141,112.0029414,38.95824141,76.00294138,20.56791689,4.159253032,2.623833642,1.819918829,8.706970998,0.988145529,14355.44815,9.077443314,35.86206478,1.171640769,686437.3214,180.7840773,3.054239019,-0.794028783,-0.140545817,36.8104573,36.73774212,36.93840312,0.184374347,32.57682276,38.75843804,5.45531528,38.75843804,33.59257367,4.647157782,1587.798456,436.7339977,0.103885554,593.4446891,168.6114494,1.702370045,1.828039668,1.619964147,1.887091768,1.619964147,1.705611173,1.698968514,1.865206772,131.5939859,33.08202646,0.004856203,103.0426458,0.123963374,0.648042498,0.023549005,0.622203475,0.072246462,0.053001731,0.13993881,0.309048378,0.296038509,0.125179223,0.319825589,0.324040764,0.275710561,0.239388161,0.113482276,0.198831973,0.125900937,45620097.19,11731.59898,27.97773304,456.9924,143986.9242,38549.93519,0.126953739,61336.59456,162.4782562,170.4419441,5299307146,13350447.44
GPC016810,PPC114,stress2,79.58826028,102.1458333,43.58826028,66.14583333,42.11608905,5.335631769,2.401492178,2.93166065,11.415716,1.765691937,13098.60596,6.955090826,35.95783013,1.267480386,572650.7431,157.9194875,1.656249207,-0.306970636,-0.109087254,34.12834296,33.99598066,34.22398909,0.204408552,31.51945359,34.86581552,3.228962985,34.86581552,32.54794964,2.19515754,1728.184126,470.4237942,0.108980029,638.8884943,183.1430259,1.818923523,1.885475894,1.778264696,1.934059908,1.778264696,1.825189931,1.815372057,1.266159228,103.8763557,28.54805809,0.038817793,103.3446918,0.114579401,0.62644499,0.020391507,0.629894232,0.070748395,0.053001731,0.138005803,0.298207024,0.308629048,0.132024354,0.319825589,0.333460485,0.278808352,0.233125331,0.11042639,0.185222822,0.118430364,37053932.66,10002.54373,20.61661142,506.5490947,144566.5581,40620.4387,0.124078897,58599.12578,163.9203478,136.4150365,5299307146,13350447.44
GPC017030,PPC115,stress2,62.28661082,94.14284542,26.28661082,58.14284542,28.82291305,6.74378595,2.591458588,2.691389305,14.34573235,2.388184626,13972.87321,6.958456968,35.76235405,1.071852702,3016908.601,752.5703499,5.903758677,1.453931898,-0.059277862,36.85468534,36.83870457,36.98259125,0.144305938,33.4362741,36.6152494,3.140729668,36.6152494,35.90891391,1.03788437,5369.482361,1344.338617,0.195586108,2505.237257,625.5153106,1.702370045,1.751458034,1.716987064,1.834904946,1.716987064,1.702464364,1.695822472,2.178242895,144.384484,36.08797233,0.094611834,103.5761297,0.114579401,0.60244776,0.026706504,0.662579949,0.063258056,0.038876106,0.103211687,0.267851234,0.361089627,0.168531718,0.326166687,0.324040764,0.266417191,0.233125331,0.119594047,0.177662182,0.109092149,174767684.6,43644.12406,43.82860302,560.2052157,344650.1867,86243.86589,0.299444284,162954.689,407.0141739,196.7683761,5299307146,13350447.44
GPC017100,PPC116,stress2,66.42925929,94.7482724,30.42925929,58.7482724,9.569525003,2.654499448,4.211931022,0.613231167,17.6275978,0.838799899,18563.39299,8.710533844,35.87892235,1.188511413,1112827.871,285.4014397,2.947158948,-0.15710659,-0.116951894,34.53271356,34.47555229,34.64062008,0.16211412,30.63560142,36.79759221,5.406068777,36.79759221,32.56782021,3.802481387,3236.060695,920.5883626,0.159924781,1269.18815,330.1122187,1.803173053,1.893681069,1.706774126,1.973200024,1.706774126,1.803162265,1.793349765,1.329216864,107.2651317,27.36571938,0.046095277,103.4714433,0.114579401,0.612046652,0.023549005,0.649121124,0.064756123,0.044929945,0.116742732,0.28736567,0.338006972,0.150278036,0.322996138,0.324040764,0.272612771,0.233125331,0.113482276,0.181442502,0.113761257,64956627.17,16509.67899,26.6487235,497.5986808,227992.2913,58516.44893,0.195949957,95215.13032,244.0014951,141.375522,5299307146,13350447.44
GPC017170,PPC117,stress2,65.45451847,95.95912636,29.45451847,59.95912636,15.61442445,6.963761362,2.431963269,2.996907193,12.95017274,1.282555719,23200.59602,8.606183444,36.02884713,1.338552463,869932.2831,225.8042774,2.108365061,0.070031104,-0.1117088,34.52323612,34.51972336,34.61852601,0.113141619,31.14530758,37.6696665,5.693340041,37.6696665,31.83544793,5.106076453,2661.28513,694.3695451,0.131905167,1054.939598,278.9094668,1.796872865,1.915561536,1.660815902,1.944497272,1.660815902,1.796868646,1.787057682,1.110767196,106.1861582,27.10770903,0.031540309,103.3564598,0.119271387,0.614446375,0.023549005,0.637584989,0.072246462,0.048965838,0.124474758,0.283029129,0.321219587,0.147996326,0.332507786,0.31776095,0.25712382,0.236256746,0.125705819,0.18673495,0.119364186,50667404.09,12978.79385,23.56636432,518.9742604,184014.015,48063.63346,0.161451848,78211.03268,203.0877801,148.0875783,5299307146,13350447.44
GPC017640,PPC118,stress2,68.62242612,107.462239,32.62242612,71.46223902,249.6193247,3.923588363,1.060303531,3.627037839,2.5678227,3.386008446,12546.75679,19.9416664,35.69599978,1.005446975,2379230.476,596.114577,3.22675691,-0.400635664,-0.101222613,38.17836721,38.14806131,38.29245384,0.142079915,35.11721995,38.99891913,3.717324133,38.99891913,36.22400431,2.789313114,7379.286968,1826.69337,0.218511246,3377.862622,834.0669528,1.642518259,1.713167217,1.619964147,1.754015372,1.619964147,1.642674985,1.63604768,1.173824832,115.0337408,29.18932654,0.080056867,103.59133,0.114579401,0.604847483,0.020391507,0.658734571,0.063258056,0.040894052,0.1070777,0.267851234,0.348499088,0.175376849,0.335678336,0.31776095,0.269514981,0.236256746,0.122649933,0.17917431,0.109092149,133811916.1,33523.90544,29.04153004,417.4548982,441318.5524,109220.137,0.385689557,207161.0994,513.3937763,149.873629,5299307146,13350447.44
GPC017680,PPC119,stress2,72.03401897,95.65641287,36.03401897,59.65641287,18.34584449,2.936519207,2.559559524,1.058778088,5.972374708,0.85384247,12865.56924,6.088309278,35.87461829,1.184204014,1345111.319,342.3885281,4.612848936,0.992631633,-0.072385597,35.94169235,35.8953367,36.01045228,0.124271733,34.37435033,35.74581776,1.755671789,35.74581776,35.08002745,0.958072427,3193.660977,822.1398162,0.126810692,1353.269355,350.2096791,1.721270609,1.751458034,1.734859707,1.787936806,1.734859707,1.721345221,1.720990806,2.642166933,143.5586031,35.8950908,0.077631039,103.5405804,0.11145141,0.621645544,0.020391507,0.658734571,0.06026192,0.038876106,0.109010707,0.2851974,0.350597511,0.159404877,0.338848885,0.308341229,0.26022161,0.242519577,0.125705819,0.182198566,0.109092149,76307344.73,19314.45635,34.02752595,449.2400922,212551.1693,54846.38466,0.18732543,93568.1317,240.0413765,206.3445497,5299307146,13350447.44
GPC002650,PPC12,stress2,68.62242612,97.16998033,32.62242612,61.16998033,10.44687302,3.678231172,4.770164636,0.794632413,25.77091814,1.242442199,42922.75185,14.03408731,35.92877772,1.238405446,1331067.246,338.9436881,2.96203118,0.868525471,-0.122194988,35.76793936,35.61137982,35.84632492,0.211086621,33.14075298,38.66330266,4.954642506,38.66330266,32.94819961,5.070604478,4412.874583,1114.753324,0.175208207,1813.291016,460.1471533,1.746471361,1.85812531,1.630177086,1.84534231,1.630177086,1.749666505,1.743013098,1.640000929,110.1530509,28.0420572,0.060650244,103.190972,0.120835383,0.636043883,0.023549005,0.643353057,0.061759988,0.046947891,0.130273778,0.300375295,0.32331801,0.138869485,0.316655039,0.333460485,0.275710561,0.229993915,0.11042639,0.191271333,0.114695078,74607949.5,18894.53232,25.12227794,495.5855697,279823.7346,70835.82171,0.241947436,118870.2541,300.930313,156.2592771,5299307146,13350447.44
GPC017710,PPC120,stress2,64.23609245,97.77540731,28.23609245,61.77540731,24.8507128,6.546372119,2.750953906,2.465433366,15.81797105,2.405734291,14536.47506,6.71640005,35.95531943,1.264967737,2389651.442,598.6703339,5.6360585,2.229010008,-0.088114878,32.38133562,32.3017046,32.50380811,0.18660037,31.76075066,33.33307889,1.860320606,33.33307889,31.61403305,1.640907937,4789.078617,1205.041645,0.180302682,1890.100269,478.5066834,1.913426344,1.934706944,1.857414971,1.923622543,1.857414971,1.913300595,1.903461225,1.817913545,154.0179856,38.35245156,0.101889318,103.5317544,0.114579401,0.597648314,0.026706504,0.649121124,0.064756123,0.046947891,0.118675739,0.276524317,0.333810126,0.154841457,0.316655039,0.324040764,0.269514981,0.236256746,0.116538161,0.17917431,0.111893614,117500112.2,29493.23673,42.2726894,521.8243377,269546.228,68393.05011,0.236197751,106593.8905,271.387152,208.4891896,5299307146,13350447.44
GPC017760,PPC121,stress2,66.42925929,92.02385098,30.42925929,56.02385098,19.89894923,7.025805709,2.67758606,2.735943997,15.91918746,2.089840317,26036.31893,8.249372399,35.8351644,1.144719528,1772853.492,482.5692184,3.625332729,0.594555263,-0.106465707,36.88943593,36.86079011,36.90052757,0.070847186,34.86236687,36.91122613,2.289175565,36.91122613,36.00542808,1.208593247,5202.822197,1304.338765,0.200680583,2305.892082,622.1633866,1.692919763,1.718637334,1.691454718,1.767062077,1.691454718,1.696170745,1.695822472,1.538658299,108.2215551,29.71787203,0.058224416,103.9330931,0.109887414,0.564052191,0.026706504,0.676038774,0.057265785,0.038876106,0.099345674,0.25700988,0.358991204,0.191348821,0.322996138,0.330320578,0.25712382,0.223731085,0.119594047,0.165565158,0.100687755,90127839.37,24575.33508,28.17222225,447.6125224,310026.4275,84329.05343,0.27069586,139023.7955,379.0652001,149.5403248,5299307146,13350447.44
