"","DASanthesis_BLUP_GBLUPLOOCV","DASmaturity_BLUP_GBLUPLOOCV","DATanthesis_BLUP_GBLUPLOOCV","DATmaturity_BLUP_GBLUPLOOCV","fruitno_BLUP_GBLUPLOOCV","fruitlength_BLUP_GBLUPLOOCV","fruitwidth_BLUP_GBLUPLOOCV","fruitshapeindex_BLUP_GBLUPLOOCV","fruitweight_BLUP_GBLUPLOOCV","yield_BLUP_GBLUPLOOCV","pollenconcentration_BLUP_GBLUPLOOCV","pollenactivity_BLUP_GBLUPLOOCV","leaftemp_BLUP_GBLUPLOOCV","leafminushobotemp_BLUP_GBLUPLOOCV","growthrateplot_BLUP_GBLUPLOOCV","growthrateplant_BLUP_GBLUPLOOCV","height_BLUP_GBLUPLOOCV","heightmax_BLUP_GBLUPLOOCV","leafangledaily_BLUP_GBLUPLOOCV","leafanglemean_BLUP_GBLUPLOOCV","leafanglenoon_BLUP_GBLUPLOOCV","leafanglemidnight_BLUP_GBLUPLOOCV","leafanglemidnightminusnoon_BLUP_GBLUPLOOCV","leafanglebright_BLUP_GBLUPLOOCV","leafanglelow_BLUP_GBLUPLOOCV","leafanglelowminusbright_BLUP_GBLUPLOOCV","leafanglecold_BLUP_GBLUPLOOCV","leafangleHot_BLUP_GBLUPLOOCV","leafanglecoldminushot_BLUP_GBLUPLOOCV","leafareadaily_BLUP_GBLUPLOOCV","leafareadailyplant_BLUP_GBLUPLOOCV","leafareaindex_BLUP_GBLUPLOOCV","leafareaprojecteddaily_BLUP_GBLUPLOOCV","leafareaprojectedplant_BLUP_GBLUPLOOCV","leafinclinationmean_BLUP_GBLUPLOOCV","leafinclinationhot_BLUP_GBLUPLOOCV","leafinclinationcold_BLUP_GBLUPLOOCV","leafinclinationbright_BLUP_GBLUPLOOCV","leafinclinationdark_BLUP_GBLUPLOOCV","leafinclinationnoon_BLUP_GBLUPLOOCV","leafinclinationmidnight_BLUP_GBLUPLOOCV","lightpendaily_BLUP_GBLUPLOOCV","lightpenmeanplot_BLUP_GBLUPLOOCV","lightpenmeanplant_BLUP_GBLUPLOOCV","huedaily_BLUP_GBLUPLOOCV","huemean_BLUP_GBLUPLOOCV","huebin0_BLUP_GBLUPLOOCV","huebin1_BLUP_GBLUPLOOCV","huebin5_BLUP_GBLUPLOOCV","ndvimean_BLUP_GBLUPLOOCV","ndvibin0_BLUP_GBLUPLOOCV","ndvibin1_BLUP_GBLUPLOOCV","ndvibin2_BLUP_GBLUPLOOCV","ndvibin3_BLUP_GBLUPLOOCV","ndvibin4_BLUP_GBLUPLOOCV","ndvibin5_BLUP_GBLUPLOOCV","green_BLUP_GBLUPLOOCV","greenb0_BLUP_GBLUPLOOCV","greenb1_BLUP_GBLUPLOOCV","greenb2_BLUP_GBLUPLOOCV","greenb3_BLUP_GBLUPLOOCV","npcimean_BLUP_GBLUPLOOCV","psrimean_BLUP_GBLUPLOOCV","biomassfinalplot_BLUP_GBLUPLOOCV","biomassfinalplant_BLUP_GBLUPLOOCV","heightfinal_BLUP_GBLUPLOOCV","heighmaxfinal_BLUP_GBLUPLOOCV","leafareafinalplot_BLUP_GBLUPLOOCV","leafareafinalplant_BLUP_GBLUPLOOCV","leafareaindexfinal_BLUP_GBLUPLOOCV","leafareafinalprojectedplot_BLUP_GBLUPLOOCV","leafareafinalprojectedplant_BLUP_GBLUPLOOCV","lightpenetrationfinal_BLUP_GBLUPLOOCV","biomassAUC_BLUP_GBLUPLOOCV","biomassAUCperplant_BLUP_GBLUPLOOCV"
"GPC033290",68.1103227369196,96.6189209735787,32.1139675948766,61.4416126793556,24.4491170858632,4.83987814424621,3.91144858590052,1.29585762549267,22.0107056017503,2.01272993663231,24609.7604394533,8.08639108330907,35.8267114392916,1.13626241705083,1653006.53517578,425.483352680572,3.87988835434289,1.02894111768825,-0.101103970565614,35.5500502058657,35.4867492391505,35.7588957502467,0.146093956893399,33.0777092931202,36.2997236476191,3.16545464784678,36.3419009276888,33.8546683836966,2.52650925549273,4409.56366244262,1151.30104685679,0.16482542060209,1812.56129893839,457.005643775469,1.74870221042562,1.82906607099524,1.71410860788544,1.85722744054245,1.71548167971985,1.75378720012836,1.74792681739695,1.89681705018638,126.811234824414,31.9814497993781,0.0326798047954812,103.647277156291,0.111577163548914,0.594828393108255,0.0216207883249314,0.653056030654453,0.0653492058483078,0.0424527147333547,0.112109112315371,0.276969038413513,0.342997023376869,0.158534872704743,0.336859198427248,0.316343891241431,0.267195195329191,0.239406167371207,0.124890363677059,0.175630298466967,0.109296012120981,104137035.197581,24894.0125845505,30.9875608823659,486.271335818986,284924.880521637,71426.7467283123,0.241689723856734,126146.915878697,314.693405991613,182.693108536474,NA,NA
"GPC007370",68.4354482864676,102.206957046944,32.6526039373891,66.4958343142072,59.0050652298889,4.2503958169595,2.77629473568228,1.76344932272413,13.3296888410214,1.7619157769671,20762.8431290308,10.9703200151215,35.8181818749446,1.12797105219234,2702028.54826371,701.469573853061,5.04966145859636,1.35096830364727,-0.096658673964626,36.64558185321,36.4080519375347,36.5693595722796,0.146702219627805,33.75203346896,37.0118148204693,3.48363546702949,36.9489451813741,34.8089840362153,2.47745202870276,5474.81063661871,1399.7312747567,0.193614478896633,2422.72101251179,632.477414796971,1.71941844179823,1.78421199757846,1.6992365597323,1.8322020284197,1.69957344439428,1.71609875259853,1.71843281826926,2.22943980751145,139.7699742283,35.2784462391284,0.0879811102682113,103.634335001724,0.113696720078821,0.594165908941267,0.023835045835908,0.644350302100977,0.0672465218832893,0.0450545867968231,0.110761960880871,0.274365447110233,0.342340961439112,0.161209955216853,0.329716405197905,0.325601053530432,0.262413771301328,0.235257147616904,0.120898664602454,0.175043127961068,0.109768893882368,160665727.877195,39632.3843025287,38.7538410415841,524.296504919336,350268.383242286,90200.0125806289,0.310486030530956,170465.508465014,406.879541331658,200.258555415135,NA,NA
"GPC049890",66.9094822724445,97.447457634867,31.2289971637367,62.1990925919922,31.6904614452779,8.17179449068254,2.2680920800989,4.79415003986425,13.0004708168085,2.29429983620521,24100.5822314719,8.33797181665436,35.9294077908232,1.20956750242503,2342640.61130927,573.926438677906,5.37550011227221,2.08547894333538,-0.10397407464075,34.3817204014755,34.3278538298137,34.4896158103675,0.149163263725063,32.3485345833445,35.4644007679766,3.14174422831526,35.5677417865086,33.2115648625557,2.42758913712443,4801.36385657551,1199.51581755699,0.173634273547289,1961.21731798109,480.546979154346,1.81199884015583,1.85033484956126,1.76710761177489,1.89694192179301,1.76568967835255,1.80769719444885,1.80380809623428,2.2115438942616,144.981310540798,36.0657039242516,0.0783054048743584,103.597256052745,0.114947524687738,0.591675472048711,0.0248839294370975,0.648109311671161,0.067367338421065,0.0438295062113821,0.111625411073825,0.272652935098882,0.341774137352066,0.159666914951198,0.317357209518187,0.327420706001006,0.269747131526018,0.2324271114286,0.10849742317881,0.175584154598981,0.11093254097854,116167962.65758,29849.2690666869,39.3413257537204,534.792627840539,288873.69676204,71736.3351348404,0.253177610981998,122057.021698663,303.509168114373,208.807066616856,NA,NA
"GPC026050",68.3026410240642,107.050070258424,31.970889200121,70.8287788484243,36.9908650973207,6.5136332313569,1.85892369384106,3.44819127190768,8.46200315620879,2.42626801924503,23109.9005231388,10.7383865028513,35.8042153960352,1.11484184380647,4690434.238516,1070.90745071953,6.73645849631605,2.178271370963,-0.0417088866995661,36.6236357667381,36.8373513954659,36.8369245758897,0.130863481441672,34.5604279961433,36.8157695606462,2.24775996422556,36.8581509659681,35.4404197812418,1.37653450754938,7807.33333258563,1917.14719400748,0.222084008077296,3865.52211758037,949.212296276766,1.70686057247449,1.75914624262027,1.70786455821235,1.80629491901501,1.70937155121065,1.71166687976211,1.71111764542079,1.99447735349577,148.724346262513,38.1781727542681,0.0977687180775885,103.835554345894,0.109385349816896,0.572290926722446,0.0225054555563027,0.658796377959288,0.0660035565599786,0.0405368714352161,0.100702285573386,0.262199330592821,0.358068499379691,0.173627829444024,0.294487631444547,0.308579752488276,0.275319167405095,0.242501642302767,0.119758598135451,0.167206947127931,0.107076683193254,247180623.793905,67879.4178525185,47.4940271305575,579.064505038144,518353.349163925,125276.975364163,0.450735058545388,258537.595715148,607.531175796614,191.130559319333,NA,NA
"GPC006960",69.2306811843854,100.023341744547,33.2057095239196,63.2766375222582,16.39049057179,4.80204104742903,3.73186567662591,1.44500096224452,20.0660367963345,1.74313964707255,22977.8430074096,7.44132499776035,35.828220167388,1.1354828448788,1724532.1486979,416.001193945417,3.38028350262068,0.626875093192481,-0.0960111517966584,36.4831478058939,36.3648095182017,36.5996657564814,0.188934626111448,33.9766665322745,37.6390032116918,3.55055553940051,37.6499642568153,34.3860380277365,2.99369752693832,4101.21326249381,1014.13895594872,0.170984481039924,1711.36750887037,434.782184949877,1.72263905373905,1.80352747803302,1.67163154496,1.83034267449933,1.67710814310577,1.72670033778976,1.71472432064749,1.55075933601929,115.867109702219,29.7583095259904,0.0566150109115624,103.676699846402,0.112236416376537,0.597424565889536,0.0243018172539151,0.649365035842787,0.0692869820053033,0.0418272003728115,0.111087035525522,0.278992163099666,0.341302323395009,0.157377864096337,0.320669696842581,0.335997062268696,0.268808679859613,0.225994990987757,0.11228797343331,0.174317401995451,0.108347720858036,98218364.8375426,23555.4043149027,29.3129277111227,491.101954518858,256002.735880625,68270.2262207453,0.227871051378765,118112.546747165,302.145438822297,159.413290447391,NA,NA
"GPC022230",64.4555621741087,107.903648817003,28.2519168413821,71.716160046333,58.6635028175039,3.18858871030233,1.31614976117938,1.9487211090184,1.82494359232715,1.64428592831941,14875.202668128,12.7855265325213,35.8087209825411,1.12007747059634,3264437.06227866,736.761092262856,5.29952926366644,1.78735545020037,-0.0645733767753727,36.7727854370614,36.7395964848896,36.9748697784945,0.134734234063398,34.1008442016935,37.197203276722,3.13171272037394,37.2505375347563,34.7280501342105,2.39534177333712,6928.15023111648,1729.36050360822,0.195223710451168,3086.47034897241,741.914358085817,1.69820558339411,1.77945258204009,1.69127120872092,1.80478070142596,1.69009450514462,1.69813663203471,1.69789721577167,1.68312026110892,133.364408501543,32.0253432328488,0.0611068257282007,103.766653445993,0.118824851719784,0.547584160378188,0.0285879709985814,0.651428453114181,0.0758096448999605,0.0414254360490907,0.100738095809047,0.254273875566591,0.349413850260223,0.1794682062937,0.284693403420875,0.373552694248371,0.244384442153303,0.21208736554368,0.10433282018582,0.166624350322203,0.108111333457737,187823016.517806,44897.7479565676,40.4355433406856,533.129912753509,444360.448562494,104943.791264513,0.383887045167311,209576.217960668,482.095240003739,178.382297413191,NA,NA
"GPC042150",61.114514675905,94.9090988778226,25.1906943510291,57.7067948539,76.1878370825542,3.02032723565585,1.25636807150625,2.31695834698164,2.9277925249415,0.802543743123956,16282.2206109781,8.96059657907202,35.8379290705195,1.14675207333396,1520446.87095218,353.245312864463,2.28606426400626,1.01044726454499,-0.0665774417385206,34.1188379126447,34.2290443676797,34.2640143594382,0.114659108875942,32.0850048406726,36.5797373152901,4.3014614452004,36.3516035915484,32.6782483109937,3.79738603833991,7252.98213203642,1784.65532859924,0.18702835108533,3153.2546912266,782.440614438518,1.79829370532828,1.86399145616174,1.69984452276013,1.8920428944094,1.70388002916712,1.80065141831207,1.79931813272394,1.32198601261941,87.9063932297413,22.2548403259257,-0.0266278404605429,103.410594548165,0.133251905715517,0.561136036625155,0.0430734968344665,0.634157560995152,0.0832356335763756,0.0477850690160434,0.111320400181758,0.257114796073274,0.324453975586925,0.166067333172122,0.24373563762319,0.470587960197689,0.232340493093243,0.190439224798423,0.103248457393962,0.178042290000952,0.117115599773183,79758623.1007937,19225.8485907913,17.5937934714553,461.737835200277,441779.624508796,109433.66313492,0.386106695197415,198607.324165927,480.819581157712,125.836376538575,NA,NA
"GPC123680",64.1151001847115,102.595741919263,28.2515397793195,66.2166949728519,70.5882315191482,7.32394703239663,1.99409308498237,4.40905124528938,11.0677213506209,3.88355941452152,21936.2856415534,12.3378950782933,35.800027434276,1.11056473618033,3406627.21187509,873.268043288877,5.37146274099762,1.44355027856155,-0.0494910198187426,36.6097369459886,36.5233105333387,36.7080979258144,0.149161931675257,34.4841691732703,36.0908408385532,2.0726936351511,36.0256333742178,35.6332795905443,0.76206900434672,7733.80276839411,1861.48940622933,0.218049707915488,3695.16004288603,895.836558350133,1.71805583994185,1.75047745420499,1.74026588253152,1.80836915348246,1.73402486773651,1.71612330673711,1.70753255018491,1.6614528429968,138.040120400453,34.5137143801325,0.0955406241853193,103.808089439294,0.112227955134116,0.565387930587818,0.0229432114357668,0.656661178793779,0.0662601303218973,0.0407730928455501,0.101991381928183,0.2631023537506,0.355738673754659,0.172055021763203,0.332662669495146,0.342799142966261,0.26778550223297,0.223749720910062,0.112227492124882,0.168730939799371,0.10761112950577,200056172.836531,50196.1358150817,41.2273948059955,546.711919908728,474707.528936909,119535.025721464,0.415880628144741,228690.387259788,569.89587101575,184.397888815695,NA,NA
"GPC016110",68.7421630292242,98.1732087601002,32.6575014827497,62.1849424971401,30.488249957801,6.63517563966028,3.07223724291484,2.14838062771079,18.0290213504652,2.16648434856103,26358.936425822,8.80045959084111,35.8148168930908,1.1138035601575,1804982.11733913,405.444417832349,4.15823713670276,1.16576963104445,-0.102669972881348,34.8787345307339,34.8378379630266,34.921854712896,0.1336569973397,32.5144085658617,35.5185964963873,2.96980359278301,35.519860230502,33.594336407836,1.94621516075868,4583.23850488268,1155.81892078189,0.168783902834126,1881.34664983916,464.35191026657,1.78554892161133,1.83558072677049,1.7702771998871,1.88202455579976,1.76720192024387,1.78484344297035,1.77915954642854,1.80182140091324,129.013727119561,31.2098476455412,0.069545439796518,103.580068263245,0.113727465338325,0.610911771046404,0.024134531123153,0.651397243215454,0.0668180275757315,0.0425410192779927,0.112066032938566,0.280471447451502,0.343085446768297,0.157048766481157,0.336252648000578,0.316489707537551,0.269015255623892,0.238338029169082,0.117714537079689,0.177386573336863,0.110794618394852,92233683.358588,21980.9438433334,34.0068087114438,517.614208952586,271535.435925093,68261.741703531,0.238920234529109,116396.607676464,290.084514195311,176.612160658996,NA,NA
"GPC068750",70.1824096844501,116.257402855826,34.3640734272949,80.1277323493054,76.1820137416215,6.05090745022425,1.60713661377522,5.03705544667219,7.32393680489898,2.02719216533979,18366.439846858,10.2216401373504,35.8084808198518,1.11972095666213,4199132.00585082,1026.28734918328,6.54026288944659,2.01571782920255,-0.0377472549515373,36.2728876886741,36.3597238232032,36.3870135410847,0.152302729853441,34.436452547554,36.2957609772761,1.82494603932122,36.6281404252112,35.0864791682052,0.743396363335473,7863.0535262615,1944.24260794807,0.212852935682478,3646.04272010097,902.949225301035,1.72671544367253,1.77532627580295,1.73354849726671,1.8075554306067,1.72951088005734,1.72861113023373,1.72513361901841,2.08566681540146,147.853153010256,37.4889178944363,0.0569991104974783,103.868345618962,0.114422628222271,0.562895775511254,0.0283612870843096,0.65669046299738,0.0715867348434182,0.0410728298441177,0.0986666179823407,0.255568935087052,0.35496562143568,0.175936816057445,0.300853989062756,0.374055373804006,0.253386524759118,0.222102148922001,0.109211686649027,0.166564123268265,0.106116577560682,260829947.06367,63788.5319001413,47.0401680279892,586.783303110681,509110.445340388,127545.192727577,0.450512681403006,243636.340555167,606.260569693926,191.550066761955,NA,NA
