"","DASanthesis_BLUP_RRBLUP","DASmaturity_BLUP_RRBLUP","DATanthesis_BLUP_RRBLUP","DATmaturity_BLUP_RRBLUP","fruitno_BLUP_RRBLUP","fruitlength_BLUP_RRBLUP","fruitwidth_BLUP_RRBLUP","fruitshapeindex_BLUP_RRBLUP","fruitweight_BLUP_RRBLUP","yield_BLUP_RRBLUP","pollenconcentration_BLUP_RRBLUP","pollenactivity_BLUP_RRBLUP","leaftemp_BLUP_RRBLUP","leafminushobotemp_BLUP_RRBLUP","growthrateplot_BLUP_RRBLUP","growthrateplant_BLUP_RRBLUP","height_BLUP_RRBLUP","heightmax_BLUP_RRBLUP","leafangledaily_BLUP_RRBLUP","leafanglemean_BLUP_RRBLUP","leafanglenoon_BLUP_RRBLUP","leafanglemidnight_BLUP_RRBLUP","leafanglemidnightminusnoon_BLUP_RRBLUP","leafanglebright_BLUP_RRBLUP","leafanglelow_BLUP_RRBLUP","leafanglelowminusbright_BLUP_RRBLUP","leafanglecold_BLUP_RRBLUP","leafangleHot_BLUP_RRBLUP","leafanglecoldminushot_BLUP_RRBLUP","leafareadaily_BLUP_RRBLUP","leafareadailyplant_BLUP_RRBLUP","leafareaindex_BLUP_RRBLUP","leafareaprojecteddaily_BLUP_RRBLUP","leafareaprojectedplant_BLUP_RRBLUP","leafinclinationmean_BLUP_RRBLUP","leafinclinationhot_BLUP_RRBLUP","leafinclinationcold_BLUP_RRBLUP","leafinclinationbright_BLUP_RRBLUP","leafinclinationdark_BLUP_RRBLUP","leafinclinationnoon_BLUP_RRBLUP","leafinclinationmidnight_BLUP_RRBLUP","lightpendaily_BLUP_RRBLUP","lightpenmeanplot_BLUP_RRBLUP","lightpenmeanplant_BLUP_RRBLUP","huedaily_BLUP_RRBLUP","huemean_BLUP_RRBLUP","huebin0_BLUP_RRBLUP","huebin1_BLUP_RRBLUP","huebin5_BLUP_RRBLUP","ndvimean_BLUP_RRBLUP","ndvibin0_BLUP_RRBLUP","ndvibin1_BLUP_RRBLUP","ndvibin2_BLUP_RRBLUP","ndvibin3_BLUP_RRBLUP","ndvibin4_BLUP_RRBLUP","ndvibin5_BLUP_RRBLUP","green_BLUP_RRBLUP","greenb0_BLUP_RRBLUP","greenb1_BLUP_RRBLUP","greenb2_BLUP_RRBLUP","greenb3_BLUP_RRBLUP","npcimean_BLUP_RRBLUP","psrimean_BLUP_RRBLUP","biomassfinalplot_BLUP_RRBLUP","biomassfinalplant_BLUP_RRBLUP","heightfinal_BLUP_RRBLUP","heighmaxfinal_BLUP_RRBLUP","leafareafinalplot_BLUP_RRBLUP","leafareafinalplant_BLUP_RRBLUP","leafareaindexfinal_BLUP_RRBLUP","leafareafinalprojectedplot_BLUP_RRBLUP","leafareafinalprojectedplant_BLUP_RRBLUP","lightpenetrationfinal_BLUP_RRBLUP","biomassAUC_BLUP_RRBLUP","biomassAUCperplant_BLUP_RRBLUP"
"GPC014350",49.1192075268261,117.801349148896,7.11920752978942,75.8013491529709,170.133784541578,2.25026112952556,1.08913607904586,2.07073230711507,1.69783960677424,7.87824135708352,20439.3245171287,76.4969869257934,26.55655095,-0.15699888,4428307.61763533,1126.71843574722,3.53474100879309,4.00753940941746,-0.00831177926129106,37.7652527178823,37.7232839906764,37.7992976781611,0.0997769292360842,38.3785050401354,35.9642930709532,-2.54345873309769,35.9642930709532,40.2965689288134,-4.67953801226598,13049.67120766,3287.16139748571,0.3560966489143,6321.6272280167,1592.23552974312,1.65096404799193,1.58509691373785,1.72600016210057,1.6299502285953,1.72600016210057,1.6526603508199,1.65065531434059,1.78121609241916,139.834431188709,37.2473225849288,0.00980080535595454,107.934784702505,0.0792916961026547,0.631888945397613,0.0156531364102091,0.727466697533086,0.0141466736274461,0.0296879251728007,0.0830343817954215,0.246907442056604,0.395276850536975,0.223328798284494,0.381802063142452,0.254055949479258,0.252952227511252,0.250458554757823,0.150639059150111,0.156260918,0.0384740032971321,243981265.442752,62346.0950528048,30.8131566021714,624.869991222523,748902.893470236,1892.04872197029,0.65134264453031,347968.702289691,877.885546881802,193.596740260117,6.53e+11,1.64e+11
"GPC014360",49.7167469186151,109.726909367318,7.7167469180764,67.7269093556914,166.114701857898,2.57337126894138,1.40717485919747,1.87545896690773,-2.49444976339516,12.1664354684172,25747.9797651069,86.2325172185821,26.55655095,-0.15699888,4337618.02026301,1040.81833806938,2.41588746548398,3.3066861845237,-0.0191240361018062,37.8036152646143,37.7749206961327,37.8385094595913,0.0934662440060709,38.5249646758247,36.0080179933865,-2.66726964691615,36.0080179933865,40.7860921601541,-5.32067782165154,13710.6924222429,3424.12232333281,0.383149692860853,6643.11587909827,1656.80072179761,1.64977359354975,1.57161413081114,1.72417928720356,1.62558252282506,1.72417928720356,1.65231416097939,1.64908164602402,1.33204043397467,127.187248661955,34.4473483186477,-0.00282394111713311,107.943866530553,0.0824292708475678,0.616942066172725,0.024837442731921,0.729945096929927,0.0146527803961073,0.0299739465047817,0.0806413393113342,0.239302384597422,0.398493063402125,0.2307456516913,0.335406987501514,0.312144610036824,0.263171563423265,0.231117143065854,0.127268666353399,0.156260918,0.0378650634086867,227732077.910224,54246.9470581128,27.3103286396494,561.934195631174,752885.708292433,1876.18576796042,0.654669465328558,349455.365369094,869.785554461186,177.352849527608,6.53e+11,1.64e+11
"GPC014400",50.8111239799648,108.765970297677,8.81112398006778,66.7659702868524,255.267588025153,2.63349217131433,1.25258248427568,2.15007501943358,2.01056345495751,12.0575445012538,20050.776849232,86.1396353424562,26.55655095,-0.15699888,4271665.05897291,1078.04418691779,2.36289067559022,4.03057369672466,-0.00655607519389451,37.0421956549594,37.0457159918333,37.0799124490764,0.0799374348339071,38.1316202592766,35.5549512659909,-2.66144289351527,35.5549512659909,40.0760237655096,-4.58383251395617,14155.6347522452,3572.03723502084,0.375830798562956,6760.4028736133,1704.44184427489,1.67434351529263,1.59461840390646,1.73730293844556,1.63895368799458,1.73730293844556,1.67595001723872,1.67331409310505,1.19570822435833,124.611813002943,34.2021119216645,-0.0341178974885921,107.936478876286,0.0915802112512454,0.617747330716797,0.0262340385132315,0.73029550350019,0.0169106945671681,0.0295021009387304,0.079923485586329,0.236552826477836,0.393025033457114,0.237993682932287,0.339362508556622,0.31527612417148,0.250502434538329,0.223362137855821,0.130807889655441,0.156260918,0.0379627709858043,235132125.997304,59176.4394987052,26.6962640220999,562.127127234957,803299.840948817,2031.2050220045,0.698639939847778,372906.748296073,941.317922942177,172.136598195934,6.53e+11,1.64e+11
"GPC014460",51.1396493387898,113.80953460806,9.13964933859633,71.809534571937,201.57928237991,2.70831149714521,1.67393122365693,2.14404141249346,12.3664767062842,11.393081683304,22942.488480127,84.727913344788,26.55655095,-0.15699888,5165374.12720916,1300.19258696146,3.56009309746852,4.02829059667247,-0.0023114115355044,37.5195789118136,37.5110279539877,37.5427687214355,0.0750120968203631,38.3957091320805,35.7436615266396,-2.69549758005722,35.7436615266396,40.2632610438171,-4.68764418257899,13389.843314269,3343.2178567694,0.372590418988478,6503.57415971057,1621.45851618891,1.66105903725267,1.58714845659974,1.73483408864702,1.6319056218114,1.73483408864702,1.66200617135263,1.66125887419029,1.53974537560601,133.672028283659,35.7758001474137,0.00484655447349128,107.932517609538,0.0805665526435847,0.632514666463163,0.0176885112987675,0.729772619668162,0.0130053989534266,0.0277149141339542,0.0809498201275718,0.245636517127611,0.404153825801603,0.224659332749416,0.374723459289118,0.262452334384209,0.256438844737184,0.246837023556651,0.145312892071787,0.156260918,0.038428151023508,285848238.473361,71947.6100780329,34.6231990635302,586.623422932684,775163.277161397,1941.02866040034,0.67416608864727,362193.313100636,904.226273901142,191.118551384117,6.53e+11,1.64e+11
"GPC014610",60.7784641253333,121.431564822366,18.7784641251678,79.4315648090624,8.64382313535238,7.68067864685838,5.51496342929599,1.46369859650962,71.8136687245796,17.8590985400526,34257.4279303671,91.3515755265601,26.55655095,-0.15699888,4871242.81991248,1187.8257162127,5.47577776394721,4.9067820444045,-0.0531766532257697,37.5780339891163,37.5507113037879,37.6207718298557,0.0929778248948074,39.6077802935921,34.633925357031,-4.98983094362526,34.633925357031,41.1314086593165,-6.96654360498761,9158.89716877131,2296.20697074913,0.316306345983775,4166.84975954644,1044.79314472372,1.66870139650481,1.56532415180805,1.78800061220766,1.59480918753067,1.78800061220766,1.66995215092434,1.66712841175002,2.45043602621039,180.304523209235,45.4099503924025,0.0309969854947211,107.93375321714,0.0731918078212805,0.641847028440032,0.0162618111334632,0.727676890795534,0.0105061123279558,0.0258059634216386,0.0834302908854426,0.255417694923912,0.411983823004444,0.211006031791822,0.366620725781947,0.258282236575358,0.28273279329902,0.254088618408361,0.13570009487546,0.156260918,0.0386572887938937,264688770.600732,64942.7497291329,45.4403735289258,616.510143302432,557952.824437717,1399.1806822469,0.485086574803617,246047.976173937,617.72576235445,246.043722291237,6.53e+11,1.64e+11
"GPC014630",60.2396610222918,121.164751594088,18.2396610219524,79.1647515834843,8.75738491460489,7.06134632169378,5.24262169970484,1.15657339045061,62.3785018318,14.8963122546343,35348.8300049482,90.9986289507168,26.55655095,-0.15699888,3964393.73834697,954.953089325957,4.8437280422893,4.46365757838168,-0.0608631949516714,37.4135110595065,37.3917225470457,37.4573770136657,0.0921775929267237,39.4946205283325,34.2812137669292,-5.13000208736743,34.2812137669292,41.1756398881695,-7.29297403913193,8442.28356184705,2123.16416982436,0.30438736951152,3728.32996119438,940.161505488714,1.67225428487807,1.56124206353487,1.79862583378861,1.59886017702617,1.79862583378861,1.67387648879764,1.67059248238979,2.48308880764456,168.166559173755,42.9942519666174,0.020036749094523,107.92782028959,0.0834358970182964,0.638393277762042,0.0237747827497447,0.725094224148758,0.0113108127677128,0.0276990375842493,0.0856557826071547,0.258629228303497,0.402113356775798,0.208213240387015,0.338634726644713,0.301499694460461,0.275275616202831,0.234834446953715,0.126080231414648,0.156260918,0.0389014764722692,208593750.181482,50405.6986374818,39.1295277564721,601.97503017476,511780.283259384,1284.05575538425,0.444953398100307,218517.74142349,550.635737573499,236.416629453009,6.53e+11,1.64e+11
"GPC014680",46.6638537250884,116.397996144693,4.66385372663372,74.3979961584291,15.9391795953874,9.92451382668663,2.78178439460529,3.65344500450365,23.8763680551541,13.4835125435492,29766.7081244438,87.784897614119,26.55655095,-0.15699888,5152071.69624098,1261.5920946484,5.25596993424406,5.56055955947411,-0.0566824352913564,37.3182869336435,37.2563527304348,37.3853392584179,0.132006361189839,39.9096449026669,33.9407305725373,-6.11331213182898,33.9407305725373,40.3461223638353,-6.28130149498844,9783.29959689977,2450.66546218235,0.306044461683421,4425.13485841986,1107.87682115205,1.67901661101149,1.58533282268689,1.81527679580412,1.58433546822244,1.81527679580412,1.68196897956582,1.67587090107629,2.45529612963585,202.808346601301,49.7642614698043,0.0441457873818944,107.938465938587,0.0824389646733152,0.62715512723654,0.0256878836824437,0.727986244956904,0.010589883593481,0.0277801716737759,0.0847226735603119,0.25027660428796,0.40517086294436,0.215561804976095,0.330091009683827,0.30871509974937,0.272527186661698,0.236800015780854,0.123054601478497,0.156260918,0.0381109257574505,274539956.909779,67657.590866523,46.1309084980527,648.717351181795,580353.848214713,1455.15919406663,0.504608520747996,255123.59413621,639.587552898749,252.578918104616,6.53e+11,1.64e+11
"GPC014750",54.3170733703631,116.70846262051,12.3170733705619,74.708462639245,13.590645676074,15.426089177477,3.74655345940387,4.49249795468302,49.3448977229993,18.62728616093,30330.4724128779,90.755239707379,26.55655095,-0.15699888,4496181.83023477,1144.84461632103,4.29590497470612,4.80398354841196,-0.0463330764207357,37.7180539583555,37.7084348480515,37.761122194877,0.0833020797526051,39.6652109358442,35.2585209421062,-4.37244581053421,35.2585209421062,40.8263580816568,-6.07283803610277,10084.7012256608,2557.39642271369,0.337956270657173,4784.69884874578,1210.17860971283,1.66220096356531,1.57557699080651,1.76211519606497,1.59201578106878,1.76211519606497,1.66255123205521,1.6611766523237,2.07932876576458,152.821298580552,40.3289149889287,0.0202394657468605,107.934462534333,0.0828591562180058,0.627969046150517,0.0229045751139806,0.732689032910079,0.00928911049095245,0.0244983851659558,0.0813219600483467,0.248216306086318,0.409545442351211,0.225780275888942,0.342759993894875,0.299433106784839,0.271291255969428,0.234248312146376,0.12634249254462,0.156260918,0.0381921341015263,239824710.022397,61314.3285160429,38.4028926518439,589.012175888349,599641.087328394,1523.81451025442,0.521487523835105,276909.067485624,701.904223881259,215.189709938072,6.53e+11,1.64e+11
"GPC014930",51.6607408968906,108.922694003485,9.66074090050787,66.9226939953164,1266.29881403888,2.18976730567984,0.52128295838956,3.61051416210338,-4.17883270874663,10.3845923268962,19844.2814031585,87.4785328597152,26.55655095,-0.15699888,5092351.32426518,1204.09165006427,3.46123002064303,3.63085257380617,-0.0326685590331562,37.5041670671478,37.4641628603945,37.5832340231677,0.132842998408524,38.7308233845345,35.3384012549045,-3.35181717704636,35.3384012549045,40.7668939686799,-5.57409764753887,12864.5648453743,3200.13693326057,0.364924151706837,6041.69752686809,1500.34493516398,1.66377326302663,1.5689132691125,1.74502645392535,1.62296613326889,1.74502645392535,1.66814708688417,1.66169890108542,1.44750975076645,151.698443129579,39.567192528263,0.00155479574641067,107.942950805837,0.0964424523780234,0.607772925187602,0.0329762950150944,0.73319181680706,0.0116302479633546,0.0274500763379425,0.0790897880685129,0.240949420596041,0.40228500620002,0.23094210963364,0.302319813735315,0.360248186307901,0.250440607306043,0.214197241625289,0.116648692160838,0.156260918,0.0373643770536935,294007250.330284,70044.1927384716,35.4563710092241,579.881781421518,763728.092373795,1900.80009000424,0.664193106966602,348075.684040445,864.113501265539,202.194322254082,6.53e+11,1.64e+11
"GPC014940",67.1523645259307,124.006637257326,25.1523645257884,82.0066372149036,69.2058092912492,6.2590408413005,1.17071095662183,6.82735435336274,12.5611842145878,8.66797501741294,28645.0377649943,89.6714161000933,26.55655095,-0.15699888,5723457.97765215,1431.732180615,7.51071205768415,6.5025326530158,-0.00919502899769115,37.5063600728386,37.5056798043502,37.5558495241934,0.087717789718307,38.743271644479,34.7842074761404,-3.73082665370629,34.7842074761404,40.0694513740663,-5.05892417856333,9529.66505587273,2374.63175262488,0.293739579890578,4435.85663444474,1105.54851035881,1.67603852999306,1.58813428352123,1.78203140257645,1.63424445133973,1.78203140257645,1.67760982472579,1.67492315523883,2.12763393723453,166.343114352422,42.3889925975625,0.0757842107422797,107.92260811258,0.0732781284530721,0.660668241907481,0.0135553754059069,0.725776167851284,0.00997852315612082,0.0264063783207428,0.0850521959297254,0.25945672139546,0.411561070534799,0.203309177711959,0.402481925445719,0.205825675909693,0.25452424193942,0.280946485302909,0.16910700418294,0.156260918,0.0394350123145333,315524461.676508,79036.9759031852,58.5896164032568,769.836900624341,570276.295567649,1419.90892239837,0.495994766880514,252273.360454426,628.097346684136,228.799015128928,6.53e+11,1.64e+11
"GPC015090",60.4234852667134,118.006293599216,18.4234852667289,76.0062936060587,80.3580424078737,6.30660443488576,2.21984036284004,3.30306230960716,14.1724765920448,15.9861198009259,25683.8714503826,88.4613834645974,26.55655095,-0.15699888,8058004.55175161,2041.50212593071,6.31658589099216,5.75401308102548,-0.0293010858936531,37.4687654660212,37.4280594408156,37.5269549213071,0.11238837069765,38.9098979712925,33.6903163169436,-5.20183192237413,33.6903163169436,40.6608470997065,-6.94156928073218,11959.2236451973,3010.17361710396,0.374345789828582,5694.05851142536,1433.16464268792,1.67145185955603,1.58182925771945,1.82666624356509,1.61837588943667,1.82666624356509,1.67513737505137,1.67002217405362,1.43259610248655,179.699070079294,45.507782968855,0.0219811793321539,107.943186107405,0.0686603825406987,0.635225672061072,0.0150564329800824,0.73109107074612,0.0104258064688215,0.0255600409654495,0.0799858707409796,0.245686586240341,0.422390466118291,0.217345844469108,0.352571893886778,0.262455910527091,0.302437172020814,0.25786642818394,0.122706631847551,0.156260918,0.038023135369065,434303661.934838,109847.643361274,60.8578973921192,738.427812323649,703678.041341534,1772.99810495158,0.6120432213383,322004.808829957,810.992653089566,224.791784220032,6.53e+11,1.64e+11
"GPC015450",55.1188537045762,110.40913575391,13.1188537050025,68.4091357341805,218.330353492448,1.43720150724201,1.33401584935945,1.28791874423805,6.38419408497491,9.17060901538852,21758.6005980955,87.1346999949763,26.55655095,-0.15699888,6474343.3032239,1611.96521304949,6.55283835077159,6.25361067967554,-0.0249009450102099,39.1094687543974,39.0523872180746,39.1950656460091,0.134443211699339,39.254131316835,36.2415575923295,-3.42664227488824,36.2415575923295,41.2925302253003,-5.75709564742124,10719.1624746097,2659.46557909717,0.342865388634588,4929.93323076109,1224.78693663699,1.6161986895884,1.55238234965513,1.72094204753895,1.60526046445786,1.72094204753895,1.61749803022208,1.61213420994753,2.00424157368461,210.152218872961,50.9460695028803,0.0640378465673744,107.937043807201,0.119362066628237,0.573917427046177,0.0789008084876701,0.747341027886464,0.0096178573126132,0.0214029134784676,0.0698828113996675,0.218377910805193,0.418800619961843,0.268044899871447,0.168933170141121,0.530746515222977,0.216046047785713,0.151809719757814,0.078638196643328,0.156260918,0.0366504558868809,370747862.706263,92645.1038519835,61.7764806810622,749.354726956172,650685.866094415,1613.05517334173,0.565858338912914,295244.266592732,733.014862794609,254.644887097452,6.53e+11,1.64e+11
"GPC015830",54.8975397813186,122.669736129381,12.8975397795922,80.6697361056029,9.71429189268023,5.85507858673784,5.90514510768028,1.13034819505918,69.6512516422371,19.766736897687,28797.701523089,90.1992818143179,26.55655095,-0.15699888,6153078.25644877,1515.56866712137,5.55903841064878,6.09616374803183,-0.0497150423439182,37.5789824264212,37.461722881479,37.6349084027259,0.157483764408375,39.6999821196749,32.973104829946,-6.53669173730711,32.973104829946,40.4954222753717,-7.27334792661295,10306.9008039517,2564.83888429751,0.358446432064224,4650.64157082151,1157.73740899338,1.67403140549543,1.58231824359463,1.85453249765506,1.59123963291737,1.85453249765506,1.67898989257474,1.67049792036062,2.12823868041315,171.082942194465,43.3055966307171,0.0381135585428369,107.927448063016,0.0712069304510664,0.654541011522065,0.0143600177960388,0.725294497759392,0.00934210538913581,0.025505221321634,0.0849910318095363,0.262461591248576,0.415104692935747,0.198765855803263,0.363965561758689,0.252846664361989,0.298896363766661,0.258574105720988,0.129690208691897,0.156260918,0.0389273373409893,328485189.865392,81066.2895221857,51.5789132224568,710.312278446425,623896.655312118,1553.3654733262,0.542613998503392,268492.587152985,668.568798566801,233.600890042707,6.53e+11,1.64e+11
"GPC015960",57.9728194074158,112.787277306556,15.9728194074725,70.7872772778225,123.779715049037,4.94312728121621,1.68668925204253,3.10970960632394,6.72609505629704,13.6826978786547,22051.715971619,84.6447170077371,26.55655095,-0.15699888,8809265.31101439,2244.29536142869,7.07720312763925,6.31716641161972,0.00215974608849225,37.8548265833049,37.7603202821797,37.8838868300171,0.126945742961978,39.4599624140886,35.3412296398159,-4.22339141449835,35.3412296398159,39.9908067968828,-4.53247726049945,12183.2833284035,3023.27832603981,0.378647415724139,5964.44948408505,1478.26077421478,1.65961315024826,1.60259534048845,1.76033572164168,1.60121379933854,1.76033572164168,1.66448389482061,1.65836952225539,1.63673201586872,168.366725233569,42.3443341935655,0.035683291963158,107.949741588215,0.0635652349432498,0.634295438061689,0.0126853230968072,0.732191818460271,0.00985213901281103,0.0244796530249748,0.0789274224753256,0.246140166261416,0.426798474385039,0.216048327902186,0.372697100912407,0.227024158674843,0.293854140713993,0.283109737944166,0.135078663197359,0.156260918,0.0377404627725445,478812192.369383,121491.7184435,63.1422355989148,747.737617502616,720627.597079222,1793.09295961213,0.626810995094443,339106.433933684,841.444399479639,219.936877239069,6.53e+11,1.64e+11
"GPC016020",61.090277936768,123.412176946269,19.0902779361426,81.4121769253832,6.10717917740449,8.78973014621694,7.24524100858551,0.956645404967424,126.335074619282,21.967383426357,33211.8846263514,89.3914339371402,26.55655095,-0.15699888,6356078.2059454,1598.88522945432,5.90546710118714,5.48271908371197,-0.0421991678072184,37.4497142555499,37.3592405631172,37.5073385608346,0.147636636271484,39.2476929677743,33.2557723934652,-5.63337762355403,33.2557723934652,40.5460060302736,-7.01050901463923,10804.856953008,2710.92310557353,0.364496870274696,4861.61899522767,1216.06186322021,1.67601739855315,1.5796340786433,1.83705592432684,1.60675466240729,1.83705592432684,1.68045543185483,1.67383653345644,2.43805114111506,186.265652068687,46.7291485458302,0.0385872949789327,107.937473984916,0.0717247846281487,0.640117641231871,0.0177498282485054,0.728228784782345,0.00918134647020987,0.0253850497361627,0.083956958146126,0.25564295785641,0.411977911422454,0.210364184195524,0.349443616835292,0.277561935692298,0.294360994425697,0.246024055107647,0.123757278860327,0.156260918,0.0382614475220074,325217453.466653,81826.5663301337,51.4598189905293,693.831031898175,627553.008923135,1574.13064953935,0.545815996222002,267448.700025231,668.674057285793,244.209569442458,6.53e+11,1.64e+11
"GPC016090",49.7323333854717,116.514303127992,7.73233338650149,74.5143031370718,22.089434427708,13.6912909499302,3.87302775018727,3.71105309130753,38.7425781486669,21.4390909551426,25597.4508984716,89.2650010421719,26.55655095,-0.15699888,5524924.34324656,1347.90561877325,4.16257402808391,4.85645501596868,-0.0308402395333317,37.9834210590166,37.8734133705818,38.014889392994,0.137119736026501,39.2215004850464,34.5409224498246,-4.54822590875219,34.5409224498246,40.5637347580386,-6.23155887777154,11449.4019358589,2872.13145495408,0.372085623435975,5436.24923956534,1362.52421149636,1.65600488815767,1.58371399171996,1.78877951858067,1.60871066499267,1.78877951858067,1.66073055355806,1.65474734588488,1.93955164038474,170.426673196972,43.3961789882502,0.0253546394042089,107.937495816624,0.0716982870802576,0.643287309358925,0.0158377338166663,0.72645303627088,0.0102153621883759,0.0265482890750237,0.0841213461452855,0.257401772153881,0.410739299394069,0.206058876099079,0.3676668423085,0.254295242962768,0.280248722255697,0.25925533843979,0.138415639207344,0.156260918,0.0384594133310261,277533375.32939,67392.4164919952,39.030679797301,615.75902999943,657531.033901647,1648.36279766924,0.57182488712875,294399.066323406,737.825113830404,225.701777869029,6.53e+11,1.64e+11
"GPC016110",52.1787545113317,113.373735080071,10.1787545128506,71.3737350607032,8.77684110812634,15.7078333440748,4.75086495409045,3.22256425827026,77.9967723009527,19.5365075676676,34078.1261927667,89.8059473514073,26.55655095,-0.15699888,5195750.10848456,1293.37772835499,5.3778820272079,5.25534690141456,-0.0521412346187864,36.3661714668812,36.3224848993711,36.4137868709703,0.113218504765991,38.947890292045,33.3387890417975,-5.22787705772249,33.3387890417975,40.2739635500683,-6.70696807214141,9423.80826062949,2356.44620207848,0.322554096992043,4068.25409133834,1016.82926396966,1.71701181058996,1.6010159654668,1.83969773350133,1.61831940892777,1.83969773350133,1.72046920314701,1.71505130292,2.68629006516916,208.662166464534,50.8133323587996,0.0185475675675491,107.933056207099,0.0770679102817403,0.638504232943288,0.0189422056047491,0.727641676810361,0.00984270028156308,0.0261476659607606,0.0847912064347715,0.254975225549809,0.409992916326891,0.210946803312007,0.355432973360858,0.271389055938484,0.279987200360912,0.251761111440762,0.13108563412788,0.156260918,0.0384628969304728,274394513.271637,68435.4048157476,49.646907755007,685.57381338545,565753.788660058,1415.65621971723,0.491975082932711,240625.96073411,601.799015784387,265.071565690109,6.53e+11,1.64e+11
"GPC016200",53.7458527723416,123.559146047575,11.7458527723164,81.5591460153582,39.1778267651647,9.43219221028701,2.48017608366244,4.08821207038189,21.1910448540379,17.5356924395067,31874.8078157837,89.5896958651038,26.55655095,-0.15699888,7640396.36358685,1927.23476654667,6.91858416564945,6.58504010039759,-0.0246822517352836,37.7373942436435,37.7026572364075,37.8217606411203,0.124392050131127,39.1517347992077,33.8303293279295,-4.99617883298537,33.8303293279295,40.5896333917853,-6.74295423551137,11085.2868141418,2785.21731550267,0.365163585803622,5163.71257783234,1296.06234404506,1.66965120083477,1.5792429915931,1.82386510641537,1.61337836313934,1.82386510641537,1.67209701797736,1.66653773461306,1.92779994265165,180.573938062155,45.8002680732732,0.042094323121127,107.955571786591,0.0598155163067608,0.633834074147157,0.012003133710209,0.734315247938367,0.00942141765817858,0.0238811852874203,0.077754460277502,0.240813789865475,0.431617850763848,0.221519938506302,0.384184429498908,0.220245737637019,0.28599379708875,0.28053223626911,0.144393799213681,0.156260918,0.037404643109958,400441177.453131,100908.998374436,60.0277182053216,771.687961663248,656724.201338536,1651.61716121199,0.571299962814966,291372.9164833,731.878705169181,235.924622766731,6.53e+11,1.64e+11
"GPC016300",50.8282033751658,109.878171001071,8.82820337863168,67.8781709902024,38.2501195571923,10.4962155711751,2.57558468947526,4.25465214099477,18.4975444798213,18.1146854977027,30788.4009156213,90.2250721562845,26.55655095,-0.15699888,7038750.83012955,1788.18307553506,5.48270090033427,6.10522251321649,-0.00822984916278909,38.355877538901,38.2588005936954,38.4328342041433,0.15948964280887,39.1280393187367,35.172282072185,-4.11304152195653,35.172282072185,40.2827591759971,-5.05324012166137,11494.3695528797,2876.84367713343,0.396693439256171,5440.88875478241,1360.94368226784,1.64267603205115,1.59204682783223,1.75693425612791,1.61194203096919,1.75693425612791,1.64577734982587,1.6385647889207,1.92298938461639,206.535127633796,50.4962220114772,0.0390345738514552,107.950711972072,0.0658850302501058,0.632787414763704,0.0152007980491349,0.731354542370546,0.00967202966024137,0.0248911253271259,0.0795964945441407,0.248881434566514,0.421051011686037,0.214811249241163,0.368127908936881,0.245587137202913,0.285331698986748,0.266855306547263,0.137020117533816,0.156260918,0.0375591972846631,369168309.371347,93887.5902715014,54.4939964577762,719.349202805117,684775.449309228,1716.50324880116,0.595702178556507,307300.551960815,769.035143005083,244.332561310558,6.53e+11,1.64e+11
"GPC016420",53.6853643331723,114.76563779987,11.6853643341143,72.7656377717072,28.5511220346856,9.08649222967127,3.07175971388431,3.34608409943222,29.4045817197968,17.780171324435,29535.8527653287,91.061274874863,26.55655095,-0.15699888,7256600.23715393,2150.1414266636,7.44755799248769,6.78573446528745,-0.0524481732165997,37.0473812392552,36.9584908732428,37.1081519344127,0.148089351789121,39.6811053421912,32.5000265161881,-6.97870469806452,32.5000265161881,40.1998885649397,-7.256700320077,10311.85627334,2862.61724068095,0.345684998604354,4520.32649015584,1250.81386409542,1.69728673247249,1.59420234687931,1.88214755977038,1.5935343099853,1.88214755977038,1.7021595708594,1.69444633043821,2.37989342436174,195.728591229876,56.958660985468,0.0476799150880749,107.942698353351,0.0662761199195628,0.641106218838891,0.0125500166185266,0.732159735817393,0.00946015593997131,0.0243970451088512,0.0804556723436025,0.245592561932794,0.423216537017044,0.219004712459821,0.377544036865634,0.229013705403651,0.291949996214597,0.27331727411546,0.138151449583756,0.156260918,0.0380325503887955,384487636.02774,113577.918801232,64.1238678043141,762.109454886401,618562.122402359,1707.13675594356,0.537858749524353,258845.175623112,716.912006777375,253.887737204409,6.53e+11,1.64e+11
